clip,speaker,p_probe,fold
AVPEPUDEA0032_readtext.flac,AVPEPUDEA0032,0.9350652694702148,3
AVPEPUDEA0034_readtext.flac,AVPEPUDEA0034,0.9970134496688843,2
AVPEPUDEA0035_readtext.flac,AVPEPUDEA0035,0.9889178276062012,1
AVPEPUDEA0037_readtext.flac,AVPEPUDEA0037,0.0864076092839241,0
AVPEPUDEA0038_readtext.flac,AVPEPUDEA0038,0.002666455926373601,4
AVPEPUDEA0039_readtext.flac,AVPEPUDEA0039,0.9996939897537231,3
AVPEPUDEA0041_readtext.flac,AVPEPUDEA0041,0.23290659487247467,2
AVPEPUDEA0042_readtext.flac,AVPEPUDEA0042,0.8275262713432312,1
AVPEPUDEA0043_readtext.flac,AVPEPUDEA0043,0.9726933836936951,0
AVPEPUDEA0045_readtext.flac,AVPEPUDEA0045,0.9999521970748901,4
AVPEPUDEA0046_readtext.flac,AVPEPUDEA0046,0.9992948770523071,3
AVPEPUDEA0047_readtext.flac,AVPEPUDEA0047,0.9873473644256592,2
AVPEPUDEA0048_readtext.flac,AVPEPUDEA0048,0.7203482985496521,1
AVPEPUDEA0049_readtext.flac,AVPEPUDEA0049,0.9999675750732422,0
AVPEPUDEA0050_readtext.flac,AVPEPUDEA0050,0.5325400829315186,4
AVPEPUDEA0051_readtext.flac,AVPEPUDEA0051,0.9994503855705261,3
AVPEPUDEA0052_readtext.flac,AVPEPUDEA0052,0.999829888343811,2
AVPEPUDEA0053_readtext.flac,AVPEPUDEA0053,0.9996622800827026,1
AVPEPUDEA0054_readtext.flac,AVPEPUDEA0054,6.710712909807626e-07,0
AVPEPUDEA0055_readtext.flac,AVPEPUDEA0055,0.9999701976776123,4
AVPEPUDEA0056_readtext.flac,AVPEPUDEA0056,0.9982377290725708,3
AVPEPUDEA0057_readtext.flac,AVPEPUDEA0057,0.5036513805389404,2
AVPEPUDEA0058_readtext.flac,AVPEPUDEA0058,0.7875721454620361,1
AVPEPUDEA0059_readtext.flac,AVPEPUDEA0059,0.9980323910713196,0
AVPEPUDEAC0001_laura.flac,AVPEPUDEAC0001,5.861181762156775e-07,4
AVPEPUDEAC0003_laura.flac,AVPEPUDEAC0003,0.15168899297714233,3
AVPEPUDEAC0004_laura.flac,AVPEPUDEAC0004,0.9499343633651733,2
AVPEPUDEAC0005_laura.flac,AVPEPUDEAC0005,0.016581153497099876,1
AVPEPUDEAC0006_laura.flac,AVPEPUDEAC0006,0.9857321381568909,0
AVPEPUDEAC0007_laura.flac,AVPEPUDEAC0007,3.1920593755785376e-05,4
AVPEPUDEAC0008_laura.flac,AVPEPUDEAC0008,0.04307105392217636,3
AVPEPUDEAC0010_laura.flac,AVPEPUDEAC0010,0.0008287540404126048,2
AVPEPUDEAC0011_laura.flac,AVPEPUDEAC0011,0.12141776829957962,1
AVPEPUDEAC0012_laura.flac,AVPEPUDEAC0012,1.7606654409973999e-06,0
AVPEPUDEAC0013_laura.flac,AVPEPUDEAC0013,0.9486045837402344,4
AVPEPUDEAC0014_laura.flac,AVPEPUDEAC0014,0.8255465626716614,3
AVPEPUDEAC0015_laura.flac,AVPEPUDEAC0015,0.0010852370178326964,2
AVPEPUDEAC0016_laura.flac,AVPEPUDEAC0016,0.0427180714905262,1
AVPEPUDEAC0017_laura.flac,AVPEPUDEAC0017,0.7509670257568359,0
AVPEPUDEAC0018_laura.flac,AVPEPUDEAC0018,0.3506598174571991,4
AVPEPUDEAC0019_laura.flac,AVPEPUDEAC0019,0.0005006602732464671,3
AVPEPUDEAC0020_laura.flac,AVPEPUDEAC0020,2.902248297687038e-06,2
AVPEPUDEAC0021_laura.flac,AVPEPUDEAC0021,9.387050522491336e-05,1
AVPEPUDEAC0022_laura.flac,AVPEPUDEAC0022,0.009246977046132088,0
AVPEPUDEAC0023_laura.flac,AVPEPUDEAC0023,3.416836534597678e-06,4
AVPEPUDEAC0024_laura.flac,AVPEPUDEAC0024,0.03527425229549408,3
AVPEPUDEAC0025_laura.flac,AVPEPUDEAC0025,0.49274805188179016,2
AVPEPUDEAC0026_laura.flac,AVPEPUDEAC0026,0.00406442629173398,1
AVPEPUDEAC0027_laura.flac,AVPEPUDEAC0027,0.00035820042830891907,0
AVPEPUDEAC0028_laura.flac,AVPEPUDEAC0028,1.0,4
AVPEPUDEAC0029_laura.flac,AVPEPUDEAC0029,0.3558383882045746,3
AVPEPUDEAC0030_laura.flac,AVPEPUDEAC0030,0.6285000443458557,2
AVPEPUDEAC0031_laura.flac,AVPEPUDEAC0031,0.18332478404045105,1
AVPEPUDEAC0033_laura.flac,AVPEPUDEAC0033,0.00024250229762401432,0
AVPEPUDEAC0034_laura.flac,AVPEPUDEAC0034,0.020150627940893173,4
AVPEPUDEAC0035_laura.flac,AVPEPUDEAC0035,0.0036147853825241327,3
AVPEPUDEAC0037_laura.flac,AVPEPUDEAC0037,0.9999961853027344,2
AVPEPUDEAC0039_laura.flac,AVPEPUDEAC0039,0.00846999604254961,1
AVPEPUDEAC0040_laura.flac,AVPEPUDEAC0040,0.07892810553312302,0
AVPEPUDEAC0041_laura.flac,AVPEPUDEAC0041,0.018059713765978813,4
AVPEPUDEAC0042_laura.flac,AVPEPUDEAC0042,3.035969484699308e-07,3
AVPEPUDEAC0043_laura.flac,AVPEPUDEAC0043,0.9828867316246033,2
AVPEPUDEAC0044_laura.flac,AVPEPUDEAC0044,0.23526613414287567,1
AVPEPUDEAC0045_laura.flac,AVPEPUDEAC0045,0.013082950375974178,0
AVPEPUDEAC0046_laura.flac,AVPEPUDEAC0046,0.0002692903799470514,4
AVPEPUDEAC0047_laura.flac,AVPEPUDEAC0047,0.9906762838363647,3
AVPEPUDEAC0048_laura.flac,AVPEPUDEAC0048,0.13219447433948517,2
AVPEPUDEAC0049_laura.flac,AVPEPUDEAC0049,0.002666644984856248,1
AVPEPUDEAC0050_laura.flac,AVPEPUDEAC0050,0.00041100935777649283,0
AVPEPUDEAC0051_laura.flac,AVPEPUDEAC0051,0.23186765611171722,4
AVPEPUDEAC0052_laura.flac,AVPEPUDEAC0052,0.06827321648597717,3
AVPEPUDEAC0053_laura.flac,AVPEPUDEAC0053,0.09084901213645935,2
AVPEPUDEAC0054_laura.flac,AVPEPUDEAC0054,0.12235523015260696,1
AVPEPUDEAC0057_laura.flac,AVPEPUDEAC0057,0.015706798061728477,0
AVPEPUDEA0001_laura.flac,AVPEPUDEA0001,0.6820071935653687,4
AVPEPUDEA0002_laura.flac,AVPEPUDEA0002,0.0008007261785678566,3
AVPEPUDEA0003_laura.flac,AVPEPUDEA0003,1.0,2
AVPEPUDEA0005_laura.flac,AVPEPUDEA0005,0.9901725053787231,1
AVPEPUDEA0006_laura.flac,AVPEPUDEA0006,0.4717980921268463,0
AVPEPUDEA0007_laura.flac,AVPEPUDEA0007,0.9580285549163818,4
AVPEPUDEA0008_laura.flac,AVPEPUDEA0008,0.9877653121948242,3
AVPEPUDEA0009_laura.flac,AVPEPUDEA0009,0.9998119473457336,2
AVPEPUDEA0010_laura.flac,AVPEPUDEA0010,0.9996540546417236,1
AVPEPUDEA0011_laura.flac,AVPEPUDEA0011,0.03201635181903839,0
AVPEPUDEA0013_laura.flac,AVPEPUDEA0013,0.9999423027038574,4
AVPEPUDEA0014_laura.flac,AVPEPUDEA0014,1.0,3
AVPEPUDEA0015_laura.flac,AVPEPUDEA0015,0.9978031516075134,2
AVPEPUDEA0016_laura.flac,AVPEPUDEA0016,0.2267846018075943,1
AVPEPUDEA0017_laura.flac,AVPEPUDEA0017,0.9999997615814209,0
AVPEPUDEA0020_laura.flac,AVPEPUDEA0020,0.9831904172897339,4
AVPEPUDEA0021_laura.flac,AVPEPUDEA0021,0.2229306846857071,3
AVPEPUDEA0022_laura.flac,AVPEPUDEA0022,0.32714393734931946,2
AVPEPUDEA0023_laura.flac,AVPEPUDEA0023,5.478975435835309e-05,1
AVPEPUDEA0024_laura.flac,AVPEPUDEA0024,1.0,0
AVPEPUDEA0025_laura.flac,AVPEPUDEA0025,0.9999996423721313,4
AVPEPUDEA0026_laura.flac,AVPEPUDEA0026,0.9992738366127014,3
AVPEPUDEA0027_laura.flac,AVPEPUDEA0027,0.007788476999849081,2
AVPEPUDEA0029_laura.flac,AVPEPUDEA0029,0.9989917874336243,1
AVPEPUDEA0030_laura.flac,AVPEPUDEA0030,1.0,0
AVPEPUDEA0031_laura.flac,AVPEPUDEA0031,0.3087522089481354,4
AVPEPUDEA0032_laura.flac,AVPEPUDEA0032,0.8999414443969727,3
AVPEPUDEA0034_laura.flac,AVPEPUDEA0034,0.7852746248245239,2
AVPEPUDEA0035_laura.flac,AVPEPUDEA0035,0.18898871541023254,1
AVPEPUDEA0037_laura.flac,AVPEPUDEA0037,0.9984524250030518,0
AVPEPUDEA0038_laura.flac,AVPEPUDEA0038,0.01653868332505226,4
AVPEPUDEA0039_laura.flac,AVPEPUDEA0039,0.9999998807907104,3
AVPEPUDEA0041_laura.flac,AVPEPUDEA0041,8.043433626880869e-05,2
AVPEPUDEA0042_laura.flac,AVPEPUDEA0042,0.8831334114074707,1
AVPEPUDEA0043_laura.flac,AVPEPUDEA0043,0.0023400145582854748,0
AVPEPUDEA0045_laura.flac,AVPEPUDEA0045,0.3799743354320526,4
AVPEPUDEA0046_laura.flac,AVPEPUDEA0046,1.0,3
AVPEPUDEA0047_laura.flac,AVPEPUDEA0047,0.9999979734420776,2
AVPEPUDEA0048_laura.flac,AVPEPUDEA0048,0.9525315165519714,1
AVPEPUDEA0049_laura.flac,AVPEPUDEA0049,0.9998394250869751,0
AVPEPUDEA0050_laura.flac,AVPEPUDEA0050,0.2988463342189789,4
AVPEPUDEA0051_laura.flac,AVPEPUDEA0051,0.9998493194580078,3
AVPEPUDEA0052_laura.flac,AVPEPUDEA0052,0.9999586343765259,2
AVPEPUDEA0053_laura.flac,AVPEPUDEA0053,0.9999996423721313,1
AVPEPUDEA0054_laura.flac,AVPEPUDEA0054,4.472384129705631e-10,0
AVPEPUDEA0055_laura.flac,AVPEPUDEA0055,0.9999992847442627,4
AVPEPUDEA0056_laura.flac,AVPEPUDEA0056,0.9998579025268555,3
AVPEPUDEA0057_laura.flac,AVPEPUDEA0057,0.9999949932098389,2
AVPEPUDEA0058_laura.flac,AVPEPUDEA0058,0.0015101827448233962,1
AVPEPUDEA0059_laura.flac,AVPEPUDEA0059,0.9944608211517334,0
AVPEPUDEAC0001_loslibros.flac,AVPEPUDEAC0001,0.001897753681987524,4
AVPEPUDEAC0003_loslibros.flac,AVPEPUDEAC0003,0.9761101007461548,3
AVPEPUDEAC0004_loslibros.flac,AVPEPUDEAC0004,0.9973973035812378,2
AVPEPUDEAC0005_loslibros.flac,AVPEPUDEAC0005,0.0014155410462990403,1
AVPEPUDEAC0006_loslibros.flac,AVPEPUDEAC0006,0.2265695184469223,0
AVPEPUDEAC0007_loslibros.flac,AVPEPUDEAC0007,0.0009888233616948128,4
AVPEPUDEAC0008_loslibros.flac,AVPEPUDEAC0008,0.006671290844678879,3
AVPEPUDEAC0010_loslibros.flac,AVPEPUDEAC0010,0.00021053047385066748,2
AVPEPUDEAC0011_loslibros.flac,AVPEPUDEAC0011,0.4637189507484436,1
AVPEPUDEAC0012_loslibros.flac,AVPEPUDEAC0012,5.049032552051358e-07,0
AVPEPUDEAC0013_loslibros.flac,AVPEPUDEAC0013,0.08335602283477783,4
AVPEPUDEAC0014_loslibros.flac,AVPEPUDEAC0014,0.9828751087188721,3
AVPEPUDEAC0015_loslibros.flac,AVPEPUDEAC0015,0.9454140663146973,2
AVPEPUDEAC0016_loslibros.flac,AVPEPUDEAC0016,0.02105054445564747,1
AVPEPUDEAC0017_loslibros.flac,AVPEPUDEAC0017,0.0007349569350481033,0
AVPEPUDEAC0018_loslibros.flac,AVPEPUDEAC0018,6.92991743562743e-05,4
AVPEPUDEAC0019_loslibros.flac,AVPEPUDEAC0019,5.340289499145001e-05,3
AVPEPUDEAC0020_loslibros.flac,AVPEPUDEAC0020,0.0007015580195002258,2
AVPEPUDEAC0021_loslibros.flac,AVPEPUDEAC0021,4.6230525185819715e-07,1
AVPEPUDEAC0022_loslibros.flac,AVPEPUDEAC0022,0.10454457253217697,0
AVPEPUDEAC0023_loslibros.flac,AVPEPUDEAC0023,1.2361230972146586e-07,4
AVPEPUDEAC0024_loslibros.flac,AVPEPUDEAC0024,0.46863988041877747,3
AVPEPUDEAC0025_loslibros.flac,AVPEPUDEAC0025,0.601412296295166,2
AVPEPUDEAC0026_loslibros.flac,AVPEPUDEAC0026,0.001999394968152046,1
AVPEPUDEAC0027_loslibros.flac,AVPEPUDEAC0027,0.0019260048866271973,0
AVPEPUDEAC0028_loslibros.flac,AVPEPUDEAC0028,1.0,4
AVPEPUDEAC0029_loslibros.flac,AVPEPUDEAC0029,0.03304201364517212,3
AVPEPUDEAC0030_loslibros.flac,AVPEPUDEAC0030,0.005764617584645748,2
AVPEPUDEAC0031_loslibros.flac,AVPEPUDEAC0031,0.002673879498615861,1
AVPEPUDEAC0033_loslibros.flac,AVPEPUDEAC0033,2.205243632147358e-08,0
AVPEPUDEAC0034_loslibros.flac,AVPEPUDEAC0034,0.7512418627738953,4
AVPEPUDEAC0035_loslibros.flac,AVPEPUDEAC0035,0.0030634738504886627,3
AVPEPUDEAC0037_loslibros.flac,AVPEPUDEAC0037,0.9997097849845886,2
AVPEPUDEAC0039_loslibros.flac,AVPEPUDEAC0039,0.048443883657455444,1
AVPEPUDEAC0040_loslibros.flac,AVPEPUDEAC0040,0.02086138352751732,0
AVPEPUDEAC0041_loslibros.flac,AVPEPUDEAC0041,0.02381586655974388,4
AVPEPUDEAC0042_loslibros.flac,AVPEPUDEAC0042,1.7990390688282787e-07,3
AVPEPUDEAC0043_loslibros.flac,AVPEPUDEAC0043,0.968900740146637,2
AVPEPUDEAC0044_loslibros.flac,AVPEPUDEAC0044,8.098833495751023e-05,1
AVPEPUDEAC0045_loslibros.flac,AVPEPUDEAC0045,0.02478783018887043,0
AVPEPUDEAC0046_loslibros.flac,AVPEPUDEAC0046,0.09642616659402847,4
AVPEPUDEAC0047_loslibros.flac,AVPEPUDEAC0047,0.9617763757705688,3
AVPEPUDEAC0048_loslibros.flac,AVPEPUDEAC0048,0.876196563243866,2
AVPEPUDEAC0049_loslibros.flac,AVPEPUDEAC0049,0.001544852857477963,1
AVPEPUDEAC0050_loslibros.flac,AVPEPUDEAC0050,0.002966164844110608,0
AVPEPUDEAC0051_loslibros.flac,AVPEPUDEAC0051,0.00390039524063468,4
AVPEPUDEAC0052_loslibros.flac,AVPEPUDEAC0052,0.9938137531280518,3
AVPEPUDEAC0053_loslibros.flac,AVPEPUDEAC0053,0.0006185786915011704,2
AVPEPUDEAC0054_loslibros.flac,AVPEPUDEAC0054,0.013252307660877705,1
AVPEPUDEAC0057_loslibros.flac,AVPEPUDEAC0057,0.0008521333220414817,0
AVPEPUDEA0001_loslibros.flac,AVPEPUDEA0001,0.2752799689769745,4
AVPEPUDEA0002_loslibros.flac,AVPEPUDEA0002,0.07009758800268173,3
AVPEPUDEA0003_loslibros.flac,AVPEPUDEA0003,1.0,2
AVPEPUDEA0005_loslibros.flac,AVPEPUDEA0005,0.9999995231628418,1
AVPEPUDEA0006_loslibros.flac,AVPEPUDEA0006,0.9999498128890991,0
AVPEPUDEA0007_loslibros.flac,AVPEPUDEA0007,0.9990876913070679,4
AVPEPUDEA0008_loslibros.flac,AVPEPUDEA0008,0.007559036370366812,3
AVPEPUDEA0009_loslibros.flac,AVPEPUDEA0009,0.9999986886978149,2
AVPEPUDEA0010_loslibros.flac,AVPEPUDEA0010,0.999998927116394,1
AVPEPUDEA0011_loslibros.flac,AVPEPUDEA0011,0.9994580149650574,0
AVPEPUDEA0013_loslibros.flac,AVPEPUDEA0013,0.9211925864219666,4
AVPEPUDEA0014_loslibros.flac,AVPEPUDEA0014,1.0,3
AVPEPUDEA0015_loslibros.flac,AVPEPUDEA0015,0.9999234676361084,2
AVPEPUDEA0016_loslibros.flac,AVPEPUDEA0016,0.9999998807907104,1
AVPEPUDEA0017_loslibros.flac,AVPEPUDEA0017,0.9999998807907104,0
AVPEPUDEA0020_loslibros.flac,AVPEPUDEA0020,0.9999611377716064,4
AVPEPUDEA0021_loslibros.flac,AVPEPUDEA0021,0.9860153198242188,3
AVPEPUDEA0022_loslibros.flac,AVPEPUDEA0022,0.048813436180353165,2
AVPEPUDEA0023_loslibros.flac,AVPEPUDEA0023,0.3111472725868225,1
AVPEPUDEA0024_loslibros.flac,AVPEPUDEA0024,1.0,0
AVPEPUDEA0025_loslibros.flac,AVPEPUDEA0025,0.9999276399612427,4
AVPEPUDEA0026_loslibros.flac,AVPEPUDEA0026,0.9967555403709412,3
AVPEPUDEA0027_loslibros.flac,AVPEPUDEA0027,0.00887006800621748,2
AVPEPUDEA0029_loslibros.flac,AVPEPUDEA0029,0.37831252813339233,1
AVPEPUDEA0030_loslibros.flac,AVPEPUDEA0030,1.0,0
AVPEPUDEA0031_loslibros.flac,AVPEPUDEA0031,0.9996539354324341,4
AVPEPUDEA0032_loslibros.flac,AVPEPUDEA0032,0.9995773434638977,3
AVPEPUDEA0034_loslibros.flac,AVPEPUDEA0034,0.9999955892562866,2
AVPEPUDEA0035_loslibros.flac,AVPEPUDEA0035,0.9998773336410522,1
AVPEPUDEA0037_loslibros.flac,AVPEPUDEA0037,0.3566574156284332,0
AVPEPUDEA0038_loslibros.flac,AVPEPUDEA0038,6.439658136514481e-06,4
AVPEPUDEA0039_loslibros.flac,AVPEPUDEA0039,0.9999977350234985,3
AVPEPUDEA0041_loslibros.flac,AVPEPUDEA0041,0.8357303142547607,2
AVPEPUDEA0042_loslibros.flac,AVPEPUDEA0042,0.545124351978302,1
AVPEPUDEA0043_loslibros.flac,AVPEPUDEA0043,0.9812948703765869,0
AVPEPUDEA0045_loslibros.flac,AVPEPUDEA0045,0.2998112440109253,4
AVPEPUDEA0046_loslibros.flac,AVPEPUDEA0046,1.0,3
AVPEPUDEA0047_loslibros.flac,AVPEPUDEA0047,0.9969629645347595,2
AVPEPUDEA0048_loslibros.flac,AVPEPUDEA0048,0.9999997615814209,1
AVPEPUDEA0049_loslibros.flac,AVPEPUDEA0049,0.9948554039001465,0
AVPEPUDEA0050_loslibros.flac,AVPEPUDEA0050,0.9986091256141663,4
AVPEPUDEA0051_loslibros.flac,AVPEPUDEA0051,0.9999978542327881,3
AVPEPUDEA0052_loslibros.flac,AVPEPUDEA0052,1.0,2
AVPEPUDEA0053_loslibros.flac,AVPEPUDEA0053,0.9996433258056641,1
AVPEPUDEA0054_loslibros.flac,AVPEPUDEA0054,3.7827026233561156e-11,0
AVPEPUDEA0055_loslibros.flac,AVPEPUDEA0055,0.9999934434890747,4
AVPEPUDEA0056_loslibros.flac,AVPEPUDEA0056,0.30803462862968445,3
AVPEPUDEA0057_loslibros.flac,AVPEPUDEA0057,0.999487042427063,2
AVPEPUDEA0058_loslibros.flac,AVPEPUDEA0058,0.0013264385052025318,1
AVPEPUDEA0059_loslibros.flac,AVPEPUDEA0059,0.9985842704772949,0
AVPEPUDEAC0001_luisa.flac,AVPEPUDEAC0001,0.019769230857491493,4
AVPEPUDEAC0003_luisa.flac,AVPEPUDEAC0003,0.8515092134475708,3
AVPEPUDEAC0004_luisa.flac,AVPEPUDEAC0004,0.8392158150672913,2
AVPEPUDEAC0005_luisa.flac,AVPEPUDEAC0005,1.438941944797989e-05,1
AVPEPUDEAC0006_luisa.flac,AVPEPUDEAC0006,0.4059324860572815,0
AVPEPUDEAC0007_luisa.flac,AVPEPUDEAC0007,0.13022340834140778,4
AVPEPUDEAC0008_luisa.flac,AVPEPUDEAC0008,0.3413461744785309,3
AVPEPUDEAC0010_luisa.flac,AVPEPUDEAC0010,0.002238223562017083,2
AVPEPUDEAC0011_luisa.flac,AVPEPUDEAC0011,0.5443118810653687,1
AVPEPUDEAC0012_luisa.flac,AVPEPUDEAC0012,5.486012378241867e-05,0
AVPEPUDEAC0013_luisa.flac,AVPEPUDEAC0013,0.7851186394691467,4
AVPEPUDEAC0014_luisa.flac,AVPEPUDEAC0014,0.9964214563369751,3
AVPEPUDEAC0015_luisa.flac,AVPEPUDEAC0015,0.00833101011812687,2
AVPEPUDEAC0016_luisa.flac,AVPEPUDEAC0016,0.012900176458060741,1
AVPEPUDEAC0017_luisa.flac,AVPEPUDEAC0017,0.8746496438980103,0
AVPEPUDEAC0018_luisa.flac,AVPEPUDEAC0018,7.517670019296929e-05,4
AVPEPUDEAC0019_luisa.flac,AVPEPUDEAC0019,5.205916750128381e-06,3
AVPEPUDEAC0020_luisa.flac,AVPEPUDEAC0020,0.0011802572989836335,2
AVPEPUDEAC0021_luisa.flac,AVPEPUDEAC0021,0.0001584378769621253,1
AVPEPUDEAC0022_luisa.flac,AVPEPUDEAC0022,0.022039178758859634,0
AVPEPUDEAC0023_luisa.flac,AVPEPUDEAC0023,0.0012773502385243773,4
AVPEPUDEAC0024_luisa.flac,AVPEPUDEAC0024,0.4099845588207245,3
AVPEPUDEAC0025_luisa.flac,AVPEPUDEAC0025,0.33610308170318604,2
AVPEPUDEAC0026_luisa.flac,AVPEPUDEAC0026,8.285848889499903e-05,1
