clip,speaker,p_probe
AVPEPUDEA0011_readtext.wav,AVPEPUDEA0011,0.5587793892033701
AVPEPUDEA0013_readtext.wav,AVPEPUDEA0013,0.45995294218221777
AVPEPUDEA0014_readtext.wav,AVPEPUDEA0014,0.3564010864309214
AVPEPUDEA0015_readtext.wav,AVPEPUDEA0015,0.47675225972729307
AVPEPUDEA0016_readtext.wav,AVPEPUDEA0016,0.44476915439847403
AVPEPUDEA0017_readtext.wav,AVPEPUDEA0017,0.31052716230525684
AVPEPUDEA0020_readtext.wav,AVPEPUDEA0020,0.32258011327768676
AVPEPUDEA0021_readtext.wav,AVPEPUDEA0021,0.5048531463655673
AVPEPUDEA0022_readtext.wav,AVPEPUDEA0022,0.48434555943557206
AVPEPUDEA0023_readtext.wav,AVPEPUDEA0023,0.4765628818446265
AVPEPUDEA0024_readtext.wav,AVPEPUDEA0024,0.4168984971147198
AVPEPUDEA0025_readtext.wav,AVPEPUDEA0025,0.47863019802407
AVPEPUDEA0026_readtext.wav,AVPEPUDEA0026,0.31696174172708413
AVPEPUDEA0027_readtext.wav,AVPEPUDEA0027,0.37555461269770635
AVPEPUDEA0029_readtext.wav,AVPEPUDEA0029,0.36450337916006015
AVPEPUDEA0030_readtext.wav,AVPEPUDEA0030,0.3262998003013209
AVPEPUDEA0031_readtext.wav,AVPEPUDEA0031,0.36008416682951794
AVPEPUDEA0032_readtext.wav,AVPEPUDEA0032,0.3870377647501433
AVPEPUDEA0034_readtext.wav,AVPEPUDEA0034,0.44860884384386485
AVPEPUDEA0035_readtext.wav,AVPEPUDEA0035,0.38697757145833983
AVPEPUDEA0037_readtext.wav,AVPEPUDEA0037,0.3231624184995841
AVPEPUDEA0038_readtext.wav,AVPEPUDEA0038,0.5207116474776385
AVPEPUDEA0039_readtext.wav,AVPEPUDEA0039,0.49898799692493234
AVPEPUDEA0041_readtext.wav,AVPEPUDEA0041,0.44154690090648585
AVPEPUDEA0042_readtext.wav,AVPEPUDEA0042,0.3655835683484327
AVPEPUDEA0043_readtext.wav,AVPEPUDEA0043,0.4786772329675459
AVPEPUDEA0045_readtext.wav,AVPEPUDEA0045,0.4390543486096791
AVPEPUDEA0046_readtext.wav,AVPEPUDEA0046,0.38368046859695576
AVPEPUDEA0047_readtext.wav,AVPEPUDEA0047,0.40193146693240556
AVPEPUDEA0048_readtext.wav,AVPEPUDEA0048,0.3881801903511268
AVPEPUDEA0049_readtext.wav,AVPEPUDEA0049,0.37179401495611336
AVPEPUDEA0050_readtext.wav,AVPEPUDEA0050,0.438893671860854
AVPEPUDEA0051_readtext.wav,AVPEPUDEA0051,0.4121580239027489
AVPEPUDEA0052_readtext.wav,AVPEPUDEA0052,0.4458550513728766
AVPEPUDEA0053_readtext.wav,AVPEPUDEA0053,0.37150969958488317
AVPEPUDEA0054_readtext.wav,AVPEPUDEA0054,0.33702182556494886
AVPEPUDEA0055_readtext.wav,AVPEPUDEA0055,0.438531994453796
AVPEPUDEA0056_readtext.wav,AVPEPUDEA0056,0.38623724646132596
AVPEPUDEA0057_readtext.wav,AVPEPUDEA0057,0.3977929854598149
AVPEPUDEA0058_readtext.wav,AVPEPUDEA0058,0.42202074539408074
AVPEPUDEA0059_readtext.wav,AVPEPUDEA0059,0.3070964043087308
AVPEPUDEAC0001_laura.wav,AVPEPUDEAC0001,0.7614347571034159
AVPEPUDEAC0003_laura.wav,AVPEPUDEAC0003,0.6819300791592428
AVPEPUDEAC0004_laura.wav,AVPEPUDEAC0004,0.6869112805912162
AVPEPUDEAC0005_laura.wav,AVPEPUDEAC0005,0.840772092562459
AVPEPUDEAC0006_laura.wav,AVPEPUDEAC0006,0.7028201901501895
AVPEPUDEAC0007_laura.wav,AVPEPUDEAC0007,0.8163116383710042
AVPEPUDEAC0008_laura.wav,AVPEPUDEAC0008,0.7749877767519274
AVPEPUDEAC0010_laura.wav,AVPEPUDEAC0010,0.6000928998567442
AVPEPUDEAC0011_laura.wav,AVPEPUDEAC0011,0.6199779817894847
AVPEPUDEAC0012_laura.wav,AVPEPUDEAC0012,0.6711204591847647
AVPEPUDEAC0013_laura.wav,AVPEPUDEAC0013,0.4703673892865374
AVPEPUDEAC0014_laura.wav,AVPEPUDEAC0014,0.7226245134338808
AVPEPUDEAC0015_laura.wav,AVPEPUDEAC0015,0.6550965315895089
AVPEPUDEAC0016_laura.wav,AVPEPUDEAC0016,0.6255136568232179
AVPEPUDEAC0017_laura.wav,AVPEPUDEAC0017,0.6092275601591802
AVPEPUDEAC0018_laura.wav,AVPEPUDEAC0018,0.6109254730699792
AVPEPUDEAC0019_laura.wav,AVPEPUDEAC0019,0.5928036141251841
AVPEPUDEAC0020_laura.wav,AVPEPUDEAC0020,0.6080944913271727
AVPEPUDEAC0021_laura.wav,AVPEPUDEAC0021,0.562925218413465
AVPEPUDEAC0022_laura.wav,AVPEPUDEAC0022,0.7073196689868795
AVPEPUDEAC0023_laura.wav,AVPEPUDEAC0023,0.5935188912510723
AVPEPUDEAC0024_laura.wav,AVPEPUDEAC0024,0.4979447172176518
AVPEPUDEAC0025_laura.wav,AVPEPUDEAC0025,0.7059205533142627
AVPEPUDEAC0026_laura.wav,AVPEPUDEAC0026,0.739493126416264
AVPEPUDEAC0027_laura.wav,AVPEPUDEAC0027,0.5074653604192446
AVPEPUDEAC0028_laura.wav,AVPEPUDEAC0028,0.6671321132617303
AVPEPUDEAC0029_laura.wav,AVPEPUDEAC0029,0.6740811430162542
AVPEPUDEAC0030_laura.wav,AVPEPUDEAC0030,0.2754440953183712
AVPEPUDEAC0031_laura.wav,AVPEPUDEAC0031,0.4407186638214991
AVPEPUDEAC0033_laura.wav,AVPEPUDEAC0033,0.3586467698759434
AVPEPUDEAC0034_laura.wav,AVPEPUDEAC0034,0.37532136447958814
AVPEPUDEAC0035_laura.wav,AVPEPUDEAC0035,0.31799293605628265
AVPEPUDEAC0037_laura.wav,AVPEPUDEAC0037,0.30235278772302215
AVPEPUDEAC0039_laura.wav,AVPEPUDEAC0039,0.16130525213522418
AVPEPUDEAC0040_laura.wav,AVPEPUDEAC0040,0.29201700867428415
AVPEPUDEAC0041_laura.wav,AVPEPUDEAC0041,0.24366908552837668
AVPEPUDEAC0042_laura.wav,AVPEPUDEAC0042,0.20781242232964173
AVPEPUDEAC0043_laura.wav,AVPEPUDEAC0043,0.38510164481934817
AVPEPUDEAC0044_laura.wav,AVPEPUDEAC0044,0.3240362005793802
AVPEPUDEAC0045_laura.wav,AVPEPUDEAC0045,0.2230338888754347
AVPEPUDEAC0046_laura.wav,AVPEPUDEAC0046,0.3071428139953311
AVPEPUDEAC0047_laura.wav,AVPEPUDEAC0047,0.7295608206609416
AVPEPUDEAC0048_laura.wav,AVPEPUDEAC0048,0.3457924551845776
AVPEPUDEAC0049_laura.wav,AVPEPUDEAC0049,0.5062838871154139
AVPEPUDEAC0050_laura.wav,AVPEPUDEAC0050,0.1783403755591853
AVPEPUDEAC0051_laura.wav,AVPEPUDEAC0051,0.3611224053374962
AVPEPUDEAC0052_laura.wav,AVPEPUDEAC0052,0.26388040210318053
AVPEPUDEAC0053_laura.wav,AVPEPUDEAC0053,0.21152082742824144
AVPEPUDEAC0054_laura.wav,AVPEPUDEAC0054,0.2782502765716077
AVPEPUDEAC0057_laura.wav,AVPEPUDEAC0057,0.19895491193416354
AVPEPUDEA0001_laura.wav,AVPEPUDEA0001,0.7862213032511075
AVPEPUDEA0002_laura.wav,AVPEPUDEA0002,0.762418266163312
AVPEPUDEA0003_laura.wav,AVPEPUDEA0003,0.605721837823311
AVPEPUDEA0005_laura.wav,AVPEPUDEA0005,0.7947660271597332
AVPEPUDEA0006_laura.wav,AVPEPUDEA0006,0.7070729884032583
AVPEPUDEA0007_laura.wav,AVPEPUDEA0007,0.6437421202147915
AVPEPUDEA0008_laura.wav,AVPEPUDEA0008,0.7239395361753098
AVPEPUDEA0009_laura.wav,AVPEPUDEA0009,0.7874844736649451
AVPEPUDEA0010_laura.wav,AVPEPUDEA0010,0.7800290936697333
AVPEPUDEA0011_laura.wav,AVPEPUDEA0011,0.751366946331678
AVPEPUDEA0013_laura.wav,AVPEPUDEA0013,0.4454076314159482
AVPEPUDEA0014_laura.wav,AVPEPUDEA0014,0.4914552491027994
AVPEPUDEA0015_laura.wav,AVPEPUDEA0015,0.3903314735078976
AVPEPUDEA0016_laura.wav,AVPEPUDEA0016,0.6049737726469598
AVPEPUDEA0017_laura.wav,AVPEPUDEA0017,0.37456863604283797
AVPEPUDEA0020_laura.wav,AVPEPUDEA0020,0.34200959591000074
AVPEPUDEA0021_laura.wav,AVPEPUDEA0021,0.4526845286747036
AVPEPUDEA0022_laura.wav,AVPEPUDEA0022,0.6086141312467074
AVPEPUDEA0023_laura.wav,AVPEPUDEA0023,0.6627979607188937
AVPEPUDEA0024_laura.wav,AVPEPUDEA0024,0.7589241059669647
AVPEPUDEA0025_laura.wav,AVPEPUDEA0025,0.5845135733888933
AVPEPUDEA0026_laura.wav,AVPEPUDEA0026,0.36321932575878
AVPEPUDEA0027_laura.wav,AVPEPUDEA0027,0.6170542032683289
AVPEPUDEA0029_laura.wav,AVPEPUDEA0029,0.4561809008365268
AVPEPUDEA0030_laura.wav,AVPEPUDEA0030,0.4374926837440291
AVPEPUDEA0031_laura.wav,AVPEPUDEA0031,0.4138186027986177
AVPEPUDEA0032_laura.wav,AVPEPUDEA0032,0.47457283761250435
AVPEPUDEA0034_laura.wav,AVPEPUDEA0034,0.5724675641715459
AVPEPUDEA0035_laura.wav,AVPEPUDEA0035,0.6587313117083419
AVPEPUDEA0037_laura.wav,AVPEPUDEA0037,0.7170567670816094
AVPEPUDEA0038_laura.wav,AVPEPUDEA0038,0.5753329632261652
AVPEPUDEA0039_laura.wav,AVPEPUDEA0039,0.7242307857761525
AVPEPUDEA0041_laura.wav,AVPEPUDEA0041,0.33874102025152764
AVPEPUDEA0042_laura.wav,AVPEPUDEA0042,0.520890625423828
AVPEPUDEA0043_laura.wav,AVPEPUDEA0043,0.5676383334141171
AVPEPUDEA0045_laura.wav,AVPEPUDEA0045,0.6313910664154384
AVPEPUDEA0046_laura.wav,AVPEPUDEA0046,0.4038474130064157
AVPEPUDEA0047_laura.wav,AVPEPUDEA0047,0.36655171724223234
AVPEPUDEA0048_laura.wav,AVPEPUDEA0048,0.5677932008966179
AVPEPUDEA0049_laura.wav,AVPEPUDEA0049,0.3970906080006424
AVPEPUDEA0050_laura.wav,AVPEPUDEA0050,0.6874841835814405
AVPEPUDEA0051_laura.wav,AVPEPUDEA0051,0.693885381600523
AVPEPUDEA0052_laura.wav,AVPEPUDEA0052,0.6575060894737406
AVPEPUDEA0053_laura.wav,AVPEPUDEA0053,0.5877542113728612
AVPEPUDEA0054_laura.wav,AVPEPUDEA0054,0.7326300708719902
AVPEPUDEA0055_laura.wav,AVPEPUDEA0055,0.8174565034613379
AVPEPUDEA0056_laura.wav,AVPEPUDEA0056,0.7141267038222672
AVPEPUDEA0057_laura.wav,AVPEPUDEA0057,0.6091756566547293
AVPEPUDEA0058_laura.wav,AVPEPUDEA0058,0.8557986551784016
AVPEPUDEA0059_laura.wav,AVPEPUDEA0059,0.2714626482558789
AVPEPUDEAC0001_loslibros.wav,AVPEPUDEAC0001,0.7147533476048028
AVPEPUDEAC0003_loslibros.wav,AVPEPUDEAC0003,0.7543069915411288
AVPEPUDEAC0004_loslibros.wav,AVPEPUDEAC0004,0.7096620656910781
AVPEPUDEAC0005_loslibros.wav,AVPEPUDEAC0005,0.8591635000051738
AVPEPUDEAC0006_loslibros.wav,AVPEPUDEAC0006,0.7444190581330039
AVPEPUDEAC0007_loslibros.wav,AVPEPUDEAC0007,0.8340141511760348
AVPEPUDEAC0008_loslibros.wav,AVPEPUDEAC0008,0.8502609447329226
AVPEPUDEAC0010_loslibros.wav,AVPEPUDEAC0010,0.6928192433653593
AVPEPUDEAC0011_loslibros.wav,AVPEPUDEAC0011,0.6253125701778637
AVPEPUDEAC0012_loslibros.wav,AVPEPUDEAC0012,0.44804771588757664
AVPEPUDEAC0013_loslibros.wav,AVPEPUDEAC0013,0.4764155535092685
AVPEPUDEAC0014_loslibros.wav,AVPEPUDEAC0014,0.6567979945939101
AVPEPUDEAC0015_loslibros.wav,AVPEPUDEAC0015,0.7347328117035865
AVPEPUDEAC0016_loslibros.wav,AVPEPUDEAC0016,0.560960243233186
AVPEPUDEAC0017_loslibros.wav,AVPEPUDEAC0017,0.5827366002680421
AVPEPUDEAC0018_loslibros.wav,AVPEPUDEAC0018,0.6349126261262875
AVPEPUDEAC0019_loslibros.wav,AVPEPUDEAC0019,0.6696648808334309
AVPEPUDEAC0020_loslibros.wav,AVPEPUDEAC0020,0.5972668215945903
AVPEPUDEAC0021_loslibros.wav,AVPEPUDEAC0021,0.8060950154485446
AVPEPUDEAC0022_loslibros.wav,AVPEPUDEAC0022,0.7086327654761501
AVPEPUDEAC0023_loslibros.wav,AVPEPUDEAC0023,0.6030773912336881
AVPEPUDEAC0024_loslibros.wav,AVPEPUDEAC0024,0.7476145563806701
AVPEPUDEAC0025_loslibros.wav,AVPEPUDEAC0025,0.47878050760175894
AVPEPUDEAC0026_loslibros.wav,AVPEPUDEAC0026,0.7497764592053021
AVPEPUDEAC0027_loslibros.wav,AVPEPUDEAC0027,0.7489710948586635
AVPEPUDEAC0028_loslibros.wav,AVPEPUDEAC0028,0.6122045454310088
AVPEPUDEAC0029_loslibros.wav,AVPEPUDEAC0029,0.7777916514341608
AVPEPUDEAC0030_loslibros.wav,AVPEPUDEAC0030,0.3528343221408645
AVPEPUDEAC0031_loslibros.wav,AVPEPUDEAC0031,0.31936974693561077
AVPEPUDEAC0033_loslibros.wav,AVPEPUDEAC0033,0.38450400793197337
AVPEPUDEAC0034_loslibros.wav,AVPEPUDEAC0034,0.5690373807784477
AVPEPUDEAC0035_loslibros.wav,AVPEPUDEAC0035,0.385970481937378
AVPEPUDEAC0037_loslibros.wav,AVPEPUDEAC0037,0.30864748162586697
AVPEPUDEAC0039_loslibros.wav,AVPEPUDEAC0039,0.3311354423301045
AVPEPUDEAC0040_loslibros.wav,AVPEPUDEAC0040,0.4009460547614222
AVPEPUDEAC0041_loslibros.wav,AVPEPUDEAC0041,0.31332292588201016
AVPEPUDEAC0042_loslibros.wav,AVPEPUDEAC0042,0.3704585371370383
AVPEPUDEAC0043_loslibros.wav,AVPEPUDEAC0043,0.45027516937211204
AVPEPUDEAC0044_loslibros.wav,AVPEPUDEAC0044,0.3933238562857835
AVPEPUDEAC0045_loslibros.wav,AVPEPUDEAC0045,0.44474452282866267
AVPEPUDEAC0046_loslibros.wav,AVPEPUDEAC0046,0.49931064549387333
AVPEPUDEAC0047_loslibros.wav,AVPEPUDEAC0047,0.31356407236655864
AVPEPUDEAC0048_loslibros.wav,AVPEPUDEAC0048,0.3418817967143565
AVPEPUDEAC0049_loslibros.wav,AVPEPUDEAC0049,0.4290187825487003
AVPEPUDEAC0050_loslibros.wav,AVPEPUDEAC0050,0.4770079039001194
AVPEPUDEAC0051_loslibros.wav,AVPEPUDEAC0051,0.2726076143768697
AVPEPUDEAC0052_loslibros.wav,AVPEPUDEAC0052,0.2548335343753667
AVPEPUDEAC0053_loslibros.wav,AVPEPUDEAC0053,0.2572132570218559
AVPEPUDEAC0054_loslibros.wav,AVPEPUDEAC0054,0.35525556095506283
AVPEPUDEAC0057_loslibros.wav,AVPEPUDEAC0057,0.18084743805099054
AVPEPUDEA0001_loslibros.wav,AVPEPUDEA0001,0.8024838974713081
AVPEPUDEA0002_loslibros.wav,AVPEPUDEA0002,0.8260957164538748
AVPEPUDEA0003_loslibros.wav,AVPEPUDEA0003,0.7413213740909682
AVPEPUDEA0005_loslibros.wav,AVPEPUDEA0005,0.7598641109944666
AVPEPUDEA0006_loslibros.wav,AVPEPUDEA0006,0.7527587410388696
AVPEPUDEA0007_loslibros.wav,AVPEPUDEA0007,0.5712307853466297
AVPEPUDEA0008_loslibros.wav,AVPEPUDEA0008,0.8371671937759109
AVPEPUDEA0009_loslibros.wav,AVPEPUDEA0009,0.8203342291180817
AVPEPUDEA0010_loslibros.wav,AVPEPUDEA0010,0.7671490776534279
AVPEPUDEA0011_loslibros.wav,AVPEPUDEA0011,0.817781446341995
AVPEPUDEA0013_loslibros.wav,AVPEPUDEA0013,0.5601773141022331
AVPEPUDEA0014_loslibros.wav,AVPEPUDEA0014,0.4193914682211684
AVPEPUDEA0015_loslibros.wav,AVPEPUDEA0015,0.5439033362835731
AVPEPUDEA0016_loslibros.wav,AVPEPUDEA0016,0.5674407443658457
AVPEPUDEA0017_loslibros.wav,AVPEPUDEA0017,0.5448320104965667
AVPEPUDEA0020_loslibros.wav,AVPEPUDEA0020,0.22137597687328422
AVPEPUDEA0021_loslibros.wav,AVPEPUDEA0021,0.6339066175941397
AVPEPUDEA0022_loslibros.wav,AVPEPUDEA0022,0.6527794091327321
AVPEPUDEA0023_loslibros.wav,AVPEPUDEA0023,0.4479082504013887
AVPEPUDEA0024_loslibros.wav,AVPEPUDEA0024,0.3936999539053917
AVPEPUDEA0025_loslibros.wav,AVPEPUDEA0025,0.5288588181546191
AVPEPUDEA0026_loslibros.wav,AVPEPUDEA0026,0.3564468342430635
AVPEPUDEA0027_loslibros.wav,AVPEPUDEA0027,0.5362488396687483
AVPEPUDEA0029_loslibros.wav,AVPEPUDEA0029,0.4552579622121159
AVPEPUDEA0030_loslibros.wav,AVPEPUDEA0030,0.2854988203359771
AVPEPUDEA0031_loslibros.wav,AVPEPUDEA0031,0.45469958830414975
AVPEPUDEA0032_loslibros.wav,AVPEPUDEA0032,0.620197113403734
AVPEPUDEA0034_loslibros.wav,AVPEPUDEA0034,0.6867041475181267
AVPEPUDEA0035_loslibros.wav,AVPEPUDEA0035,0.7323415824540914
AVPEPUDEA0037_loslibros.wav,AVPEPUDEA0037,0.7709210029807979
AVPEPUDEA0038_loslibros.wav,AVPEPUDEA0038,0.6426327376354661
AVPEPUDEA0039_loslibros.wav,AVPEPUDEA0039,0.4445811944986902
AVPEPUDEA0041_loslibros.wav,AVPEPUDEA0041,0.6594904873256567
AVPEPUDEA0042_loslibros.wav,AVPEPUDEA0042,0.3557441610928287
AVPEPUDEA0043_loslibros.wav,AVPEPUDEA0043,0.6818153984848228
AVPEPUDEA0045_loslibros.wav,AVPEPUDEA0045,0.536422986338794
AVPEPUDEA0046_loslibros.wav,AVPEPUDEA0046,0.7321790927238467
AVPEPUDEA0047_loslibros.wav,AVPEPUDEA0047,0.6476174573201914
AVPEPUDEA0048_loslibros.wav,AVPEPUDEA0048,0.5276089668302457
AVPEPUDEA0049_loslibros.wav,AVPEPUDEA0049,0.4471351173675331
AVPEPUDEA0050_loslibros.wav,AVPEPUDEA0050,0.6353475059205149
AVPEPUDEA0051_loslibros.wav,AVPEPUDEA0051,0.7130272375620316
AVPEPUDEA0052_loslibros.wav,AVPEPUDEA0052,0.7198463110557627
AVPEPUDEA0053_loslibros.wav,AVPEPUDEA0053,0.40828320118582845
AVPEPUDEA0054_loslibros.wav,AVPEPUDEA0054,0.6951254685054351
AVPEPUDEA0055_loslibros.wav,AVPEPUDEA0055,0.8422170730253546
AVPEPUDEA0056_loslibros.wav,AVPEPUDEA0056,0.7837227205866166
AVPEPUDEA0057_loslibros.wav,AVPEPUDEA0057,0.6897320749448355
AVPEPUDEA0058_loslibros.wav,AVPEPUDEA0058,0.6480003604397766
AVPEPUDEA0059_loslibros.wav,AVPEPUDEA0059,0.3943334203065261
AVPEPUDEAC0001_luisa.wav,AVPEPUDEAC0001,0.7524208839565801
AVPEPUDEAC0003_luisa.wav,AVPEPUDEAC0003,0.7270488283329537
AVPEPUDEAC0004_luisa.wav,AVPEPUDEAC0004,0.3974101956776356
AVPEPUDEAC0005_luisa.wav,AVPEPUDEAC0005,0.7354054389376229
AVPEPUDEAC0006_luisa.wav,AVPEPUDEAC0006,0.7265797091146082
AVPEPUDEAC0007_luisa.wav,AVPEPUDEAC0007,0.7498899418194748
AVPEPUDEAC0008_luisa.wav,AVPEPUDEAC0008,0.7900268107512046
AVPEPUDEAC0010_luisa.wav,AVPEPUDEAC0010,0.6303478214412336
AVPEPUDEAC0011_luisa.wav,AVPEPUDEAC0011,0.438317994914389
AVPEPUDEAC0012_luisa.wav,AVPEPUDEAC0012,0.5172288844606059
AVPEPUDEAC0013_luisa.wav,AVPEPUDEAC0013,0.3872779104005681
AVPEPUDEAC0014_luisa.wav,AVPEPUDEAC0014,0.6882973672501919
AVPEPUDEAC0015_luisa.wav,AVPEPUDEAC0015,0.6712461613696539
AVPEPUDEAC0016_luisa.wav,AVPEPUDEAC0016,0.7030245990668017
AVPEPUDEAC0017_luisa.wav,AVPEPUDEAC0017,0.6317499258964202
AVPEPUDEAC0018_luisa.wav,AVPEPUDEAC0018,0.5751806155157653
AVPEPUDEAC0019_luisa.wav,AVPEPUDEAC0019,0.4905010318338847
AVPEPUDEAC0020_luisa.wav,AVPEPUDEAC0020,0.5142090601710712
AVPEPUDEAC0021_luisa.wav,AVPEPUDEAC0021,0.5207158226316927
AVPEPUDEAC0022_luisa.wav,AVPEPUDEAC0022,0.623858457799036
AVPEPUDEAC0023_luisa.wav,AVPEPUDEAC0023,0.39841330511898304
AVPEPUDEAC0024_luisa.wav,AVPEPUDEAC0024,0.5068634035430596
AVPEPUDEAC0025_luisa.wav,AVPEPUDEAC0025,0.4793616122868505
AVPEPUDEAC0026_luisa.wav,AVPEPUDEAC0026,0.7108185033522144
AVPEPUDEAC0027_luisa.wav,AVPEPUDEAC0027,0.5469267254971493
AVPEPUDEAC0028_luisa.wav,AVPEPUDEAC0028,0.5915030271254206
AVPEPUDEAC0029_luisa.wav,AVPEPUDEAC0029,0.6519870643143084
AVPEPUDEAC0030_luisa.wav,AVPEPUDEAC0030,0.2830214966192407
AVPEPUDEAC0031_luisa.wav,AVPEPUDEAC0031,0.2877997452811561
AVPEPUDEAC0033_luisa.wav,AVPEPUDEAC0033,0.1894141174022552
AVPEPUDEAC0034_luisa.wav,AVPEPUDEAC0034,0.5172966854944038
AVPEPUDEAC0035_luisa.wav,AVPEPUDEAC0035,0.1978946164291955
AVPEPUDEAC0037_luisa.wav,AVPEPUDEAC0037,0.2779844158491082
AVPEPUDEAC0039_luisa.wav,AVPEPUDEAC0039,0.2658516994666482
AVPEPUDEAC0040_luisa.wav,AVPEPUDEAC0040,0.26218283094522554
AVPEPUDEAC0041_luisa.wav,AVPEPUDEAC0041,0.2529475225673604
AVPEPUDEAC0042_luisa.wav,AVPEPUDEAC0042,0.24439083537140732
AVPEPUDEAC0043_luisa.wav,AVPEPUDEAC0043,0.37373203907120944
AVPEPUDEAC0044_luisa.wav,AVPEPUDEAC0044,0.46376749242385873
AVPEPUDEAC0045_luisa.wav,AVPEPUDEAC0045,0.2655091165161879
