clip,speaker,p_probe,fold
AVPEPUDEA0013_readtext.flac,AVPEPUDEA0013,0.9983097314834595,4
AVPEPUDEA0014_readtext.flac,AVPEPUDEA0014,1.0,3
AVPEPUDEA0015_readtext.flac,AVPEPUDEA0015,0.9999278783798218,2
AVPEPUDEA0016_readtext.flac,AVPEPUDEA0016,0.9982588887214661,1
AVPEPUDEA0017_readtext.flac,AVPEPUDEA0017,0.47023826837539673,0
AVPEPUDEA0020_readtext.flac,AVPEPUDEA0020,0.9959916472434998,4
AVPEPUDEA0021_readtext.flac,AVPEPUDEA0021,0.9962041974067688,3
AVPEPUDEA0022_readtext.flac,AVPEPUDEA0022,0.9991908669471741,2
AVPEPUDEA0023_readtext.flac,AVPEPUDEA0023,0.0017926362343132496,1
AVPEPUDEA0024_readtext.flac,AVPEPUDEA0024,0.9416161775588989,0
AVPEPUDEA0025_readtext.flac,AVPEPUDEA0025,0.99977046251297,4
AVPEPUDEA0026_readtext.flac,AVPEPUDEA0026,0.9531974792480469,3
AVPEPUDEA0027_readtext.flac,AVPEPUDEA0027,0.0004202794225420803,2
AVPEPUDEA0029_readtext.flac,AVPEPUDEA0029,0.9986538887023926,1
AVPEPUDEA0030_readtext.flac,AVPEPUDEA0030,0.9999998807907104,0
AVPEPUDEA0031_readtext.flac,AVPEPUDEA0031,0.9928773045539856,4
AVPEPUDEA0032_readtext.flac,AVPEPUDEA0032,0.9992392063140869,3
AVPEPUDEA0034_readtext.flac,AVPEPUDEA0034,0.9340759515762329,2
AVPEPUDEA0035_readtext.flac,AVPEPUDEA0035,0.14367978274822235,1
AVPEPUDEA0037_readtext.flac,AVPEPUDEA0037,0.7798399925231934,0
AVPEPUDEA0038_readtext.flac,AVPEPUDEA0038,0.9518663883209229,4
AVPEPUDEA0039_readtext.flac,AVPEPUDEA0039,0.9999864101409912,3
AVPEPUDEA0041_readtext.flac,AVPEPUDEA0041,0.7098380923271179,2
AVPEPUDEA0042_readtext.flac,AVPEPUDEA0042,0.45148083567619324,1
AVPEPUDEA0043_readtext.flac,AVPEPUDEA0043,0.9999998807907104,0
AVPEPUDEA0045_readtext.flac,AVPEPUDEA0045,0.9559423327445984,4
AVPEPUDEA0046_readtext.flac,AVPEPUDEA0046,0.99996018409729,3
AVPEPUDEA0047_readtext.flac,AVPEPUDEA0047,0.9999974966049194,2
AVPEPUDEA0048_readtext.flac,AVPEPUDEA0048,0.9974881410598755,1
AVPEPUDEA0049_readtext.flac,AVPEPUDEA0049,1.0,0
AVPEPUDEA0050_readtext.flac,AVPEPUDEA0050,0.20085303485393524,4
AVPEPUDEA0051_readtext.flac,AVPEPUDEA0051,0.9998641014099121,3
AVPEPUDEA0052_readtext.flac,AVPEPUDEA0052,0.9999606609344482,2
AVPEPUDEA0053_readtext.flac,AVPEPUDEA0053,0.9992961883544922,1
AVPEPUDEA0054_readtext.flac,AVPEPUDEA0054,1.2409426517479005e-06,0
AVPEPUDEA0055_readtext.flac,AVPEPUDEA0055,0.9849616289138794,4
AVPEPUDEA0056_readtext.flac,AVPEPUDEA0056,0.9531121850013733,3
AVPEPUDEA0057_readtext.flac,AVPEPUDEA0057,0.9121217131614685,2
AVPEPUDEA0058_readtext.flac,AVPEPUDEA0058,0.6406638026237488,1
AVPEPUDEA0059_readtext.flac,AVPEPUDEA0059,0.996174693107605,0
AVPEPUDEAC0001_laura.flac,AVPEPUDEAC0001,0.3293936550617218,4
AVPEPUDEAC0003_laura.flac,AVPEPUDEAC0003,0.9848222732543945,3
AVPEPUDEAC0004_laura.flac,AVPEPUDEAC0004,0.9996511936187744,2
AVPEPUDEAC0005_laura.flac,AVPEPUDEAC0005,0.004741402342915535,1
AVPEPUDEAC0006_laura.flac,AVPEPUDEAC0006,0.22734084725379944,0
AVPEPUDEAC0007_laura.flac,AVPEPUDEAC0007,0.07778036594390869,4
AVPEPUDEAC0008_laura.flac,AVPEPUDEAC0008,0.9897571802139282,3
AVPEPUDEAC0010_laura.flac,AVPEPUDEAC0010,0.018560083582997322,2
AVPEPUDEAC0011_laura.flac,AVPEPUDEAC0011,0.008884156122803688,1
AVPEPUDEAC0012_laura.flac,AVPEPUDEAC0012,0.347065269947052,0
AVPEPUDEAC0013_laura.flac,AVPEPUDEAC0013,0.9524737596511841,4
AVPEPUDEAC0014_laura.flac,AVPEPUDEAC0014,0.6332253813743591,3
AVPEPUDEAC0015_laura.flac,AVPEPUDEAC0015,0.0005459820968098938,2
AVPEPUDEAC0016_laura.flac,AVPEPUDEAC0016,0.0017249648226425052,1
AVPEPUDEAC0017_laura.flac,AVPEPUDEAC0017,0.45651134848594666,0
AVPEPUDEAC0018_laura.flac,AVPEPUDEAC0018,0.0006947462679818273,4
AVPEPUDEAC0019_laura.flac,AVPEPUDEAC0019,8.863539164849499e-07,3
AVPEPUDEAC0020_laura.flac,AVPEPUDEAC0020,0.0020942818373441696,2
AVPEPUDEAC0021_laura.flac,AVPEPUDEAC0021,5.053945187682984e-06,1
AVPEPUDEAC0022_laura.flac,AVPEPUDEAC0022,0.016260258853435516,0
AVPEPUDEAC0023_laura.flac,AVPEPUDEAC0023,7.68388417782262e-05,4
AVPEPUDEAC0024_laura.flac,AVPEPUDEAC0024,0.9996299743652344,3
AVPEPUDEAC0025_laura.flac,AVPEPUDEAC0025,0.16018714010715485,2
AVPEPUDEAC0026_laura.flac,AVPEPUDEAC0026,0.07712538540363312,1
AVPEPUDEAC0027_laura.flac,AVPEPUDEAC0027,0.007331029046326876,0
AVPEPUDEAC0028_laura.flac,AVPEPUDEAC0028,0.999823272228241,4
AVPEPUDEAC0029_laura.flac,AVPEPUDEAC0029,0.00908160861581564,3
AVPEPUDEAC0030_laura.flac,AVPEPUDEAC0030,3.4938929616146197e-07,2
AVPEPUDEAC0031_laura.flac,AVPEPUDEAC0031,0.00022250648180488497,1
AVPEPUDEAC0033_laura.flac,AVPEPUDEAC0033,1.8002581782639027e-05,0
AVPEPUDEAC0034_laura.flac,AVPEPUDEAC0034,1.6290567145915702e-05,4
AVPEPUDEAC0035_laura.flac,AVPEPUDEAC0035,9.389521437697113e-05,3
AVPEPUDEAC0037_laura.flac,AVPEPUDEAC0037,0.6070882081985474,2
AVPEPUDEAC0039_laura.flac,AVPEPUDEAC0039,2.5406377517356304e-06,1
AVPEPUDEAC0040_laura.flac,AVPEPUDEAC0040,0.00015885417815297842,0
AVPEPUDEAC0041_laura.flac,AVPEPUDEAC0041,0.0064559089951217175,4
AVPEPUDEAC0042_laura.flac,AVPEPUDEAC0042,3.4053613262585714e-08,3
AVPEPUDEAC0043_laura.flac,AVPEPUDEAC0043,0.0011111382627859712,2
AVPEPUDEAC0044_laura.flac,AVPEPUDEAC0044,3.7892394175287336e-05,1
AVPEPUDEAC0045_laura.flac,AVPEPUDEAC0045,5.1821665181250864e-08,0
AVPEPUDEAC0046_laura.flac,AVPEPUDEAC0046,2.564112492109416e-06,4
AVPEPUDEAC0047_laura.flac,AVPEPUDEAC0047,0.9959836006164551,3
AVPEPUDEAC0048_laura.flac,AVPEPUDEAC0048,2.9444165193126537e-05,2
AVPEPUDEAC0049_laura.flac,AVPEPUDEAC0049,0.00017155076784547418,1
AVPEPUDEAC0050_laura.flac,AVPEPUDEAC0050,0.0009137169690802693,0
AVPEPUDEAC0051_laura.flac,AVPEPUDEAC0051,1.685499410086777e-05,4
AVPEPUDEAC0052_laura.flac,AVPEPUDEAC0052,0.015902921557426453,3
AVPEPUDEAC0053_laura.flac,AVPEPUDEAC0053,1.0431692317069974e-05,2
AVPEPUDEAC0054_laura.flac,AVPEPUDEAC0054,1.9949980014644098e-06,1
AVPEPUDEAC0057_laura.flac,AVPEPUDEAC0057,7.23646476075146e-09,0
AVPEPUDEA0001_laura.flac,AVPEPUDEA0001,0.006995727773755789,4
AVPEPUDEA0002_laura.flac,AVPEPUDEA0002,0.01160699687898159,3
AVPEPUDEA0003_laura.flac,AVPEPUDEA0003,1.0,2
AVPEPUDEA0005_laura.flac,AVPEPUDEA0005,0.9999963045120239,1
AVPEPUDEA0006_laura.flac,AVPEPUDEA0006,0.9599711298942566,0
AVPEPUDEA0007_laura.flac,AVPEPUDEA0007,0.9999998807907104,4
AVPEPUDEA0008_laura.flac,AVPEPUDEA0008,0.9999969005584717,3
AVPEPUDEA0009_laura.flac,AVPEPUDEA0009,0.9999984502792358,2
AVPEPUDEA0010_laura.flac,AVPEPUDEA0010,0.999692440032959,1
AVPEPUDEA0011_laura.flac,AVPEPUDEA0011,0.7716684341430664,0
AVPEPUDEA0013_laura.flac,AVPEPUDEA0013,0.9989142417907715,4
AVPEPUDEA0014_laura.flac,AVPEPUDEA0014,1.0,3
AVPEPUDEA0015_laura.flac,AVPEPUDEA0015,0.9934220910072327,2
AVPEPUDEA0016_laura.flac,AVPEPUDEA0016,0.9992368221282959,1
AVPEPUDEA0017_laura.flac,AVPEPUDEA0017,0.9861982464790344,0
AVPEPUDEA0020_laura.flac,AVPEPUDEA0020,0.9467330574989319,4
AVPEPUDEA0021_laura.flac,AVPEPUDEA0021,0.055890876799821854,3
AVPEPUDEA0022_laura.flac,AVPEPUDEA0022,0.9943434000015259,2
AVPEPUDEA0023_laura.flac,AVPEPUDEA0023,0.0010398785816505551,1
AVPEPUDEA0024_laura.flac,AVPEPUDEA0024,0.9999527931213379,0
AVPEPUDEA0025_laura.flac,AVPEPUDEA0025,0.9999991655349731,4
AVPEPUDEA0026_laura.flac,AVPEPUDEA0026,0.9999996423721313,3
AVPEPUDEA0027_laura.flac,AVPEPUDEA0027,0.0005696361185982823,2
AVPEPUDEA0029_laura.flac,AVPEPUDEA0029,0.9652471542358398,1
AVPEPUDEA0030_laura.flac,AVPEPUDEA0030,1.0,0
AVPEPUDEA0031_laura.flac,AVPEPUDEA0031,0.9839838743209839,4
AVPEPUDEA0032_laura.flac,AVPEPUDEA0032,0.9659522771835327,3
AVPEPUDEA0034_laura.flac,AVPEPUDEA0034,0.9967126846313477,2
AVPEPUDEA0035_laura.flac,AVPEPUDEA0035,0.8305203914642334,1
AVPEPUDEA0037_laura.flac,AVPEPUDEA0037,0.999832272529602,0
AVPEPUDEA0038_laura.flac,AVPEPUDEA0038,0.8195236325263977,4
AVPEPUDEA0039_laura.flac,AVPEPUDEA0039,0.9999988079071045,3
AVPEPUDEA0041_laura.flac,AVPEPUDEA0041,0.9074825644493103,2
AVPEPUDEA0042_laura.flac,AVPEPUDEA0042,0.9219669103622437,1
AVPEPUDEA0043_laura.flac,AVPEPUDEA0043,0.9832069873809814,0
AVPEPUDEA0045_laura.flac,AVPEPUDEA0045,0.8664213418960571,4
AVPEPUDEA0046_laura.flac,AVPEPUDEA0046,1.0,3
AVPEPUDEA0047_laura.flac,AVPEPUDEA0047,0.9999853372573853,2
AVPEPUDEA0048_laura.flac,AVPEPUDEA0048,0.9997640252113342,1
AVPEPUDEA0049_laura.flac,AVPEPUDEA0049,0.9999978542327881,0
AVPEPUDEA0050_laura.flac,AVPEPUDEA0050,0.6130119562149048,4
AVPEPUDEA0051_laura.flac,AVPEPUDEA0051,0.9999936819076538,3
AVPEPUDEA0052_laura.flac,AVPEPUDEA0052,0.9283876419067383,2
AVPEPUDEA0053_laura.flac,AVPEPUDEA0053,0.9999947547912598,1
AVPEPUDEA0054_laura.flac,AVPEPUDEA0054,7.534639023809575e-10,0
AVPEPUDEA0055_laura.flac,AVPEPUDEA0055,0.5077763795852661,4
AVPEPUDEA0056_laura.flac,AVPEPUDEA0056,0.9974466562271118,3
AVPEPUDEA0057_laura.flac,AVPEPUDEA0057,0.960940420627594,2
AVPEPUDEA0058_laura.flac,AVPEPUDEA0058,0.0001072295563062653,1
AVPEPUDEA0059_laura.flac,AVPEPUDEA0059,0.8595223426818848,0
AVPEPUDEAC0001_loslibros.flac,AVPEPUDEAC0001,0.6559809446334839,4
AVPEPUDEAC0003_loslibros.flac,AVPEPUDEAC0003,0.9877524375915527,3
AVPEPUDEAC0004_loslibros.flac,AVPEPUDEAC0004,0.5484029650688171,2
AVPEPUDEAC0005_loslibros.flac,AVPEPUDEAC0005,0.0021201870404183865,1
AVPEPUDEAC0006_loslibros.flac,AVPEPUDEAC0006,0.5229620933532715,0
AVPEPUDEAC0007_loslibros.flac,AVPEPUDEAC0007,0.03875682130455971,4
AVPEPUDEAC0008_loslibros.flac,AVPEPUDEAC0008,0.8200669884681702,3
AVPEPUDEAC0010_loslibros.flac,AVPEPUDEAC0010,0.023251669481396675,2
AVPEPUDEAC0011_loslibros.flac,AVPEPUDEAC0011,0.8620555996894836,1
AVPEPUDEAC0012_loslibros.flac,AVPEPUDEAC0012,0.7004284262657166,0
AVPEPUDEAC0013_loslibros.flac,AVPEPUDEAC0013,0.8306173086166382,4
AVPEPUDEAC0014_loslibros.flac,AVPEPUDEAC0014,0.8777254223823547,3
AVPEPUDEAC0015_loslibros.flac,AVPEPUDEAC0015,0.00946621224284172,2
AVPEPUDEAC0016_loslibros.flac,AVPEPUDEAC0016,0.21039071679115295,1
AVPEPUDEAC0017_loslibros.flac,AVPEPUDEAC0017,0.008581866510212421,0
AVPEPUDEAC0018_loslibros.flac,AVPEPUDEAC0018,3.587166065699421e-05,4
AVPEPUDEAC0019_loslibros.flac,AVPEPUDEAC0019,0.0023405454121530056,3
AVPEPUDEAC0020_loslibros.flac,AVPEPUDEAC0020,0.0016167346620932221,2
AVPEPUDEAC0021_loslibros.flac,AVPEPUDEAC0021,2.1393711904238444e-06,1
AVPEPUDEAC0022_loslibros.flac,AVPEPUDEAC0022,0.9348824620246887,0
AVPEPUDEAC0023_loslibros.flac,AVPEPUDEAC0023,1.0421609658806119e-05,4
AVPEPUDEAC0024_loslibros.flac,AVPEPUDEAC0024,0.9974163770675659,3
AVPEPUDEAC0025_loslibros.flac,AVPEPUDEAC0025,0.5312724113464355,2
AVPEPUDEAC0026_loslibros.flac,AVPEPUDEAC0026,0.02617018111050129,1
AVPEPUDEAC0027_loslibros.flac,AVPEPUDEAC0027,0.002690554829314351,0
AVPEPUDEAC0028_loslibros.flac,AVPEPUDEAC0028,0.999998927116394,4
AVPEPUDEAC0029_loslibros.flac,AVPEPUDEAC0029,0.00018434706726111472,3
AVPEPUDEAC0030_loslibros.flac,AVPEPUDEAC0030,3.9169614751699555e-07,2
AVPEPUDEAC0031_loslibros.flac,AVPEPUDEAC0031,7.832229130144697e-06,1
AVPEPUDEAC0033_loslibros.flac,AVPEPUDEAC0033,0.000802724389359355,0
AVPEPUDEAC0034_loslibros.flac,AVPEPUDEAC0034,3.430563447182067e-05,4
AVPEPUDEAC0035_loslibros.flac,AVPEPUDEAC0035,1.463731678086333e-07,3
AVPEPUDEAC0037_loslibros.flac,AVPEPUDEAC0037,0.04835889860987663,2
AVPEPUDEAC0039_loslibros.flac,AVPEPUDEAC0039,0.016820402815937996,1
AVPEPUDEAC0040_loslibros.flac,AVPEPUDEAC0040,3.0750559290027013e-06,0
AVPEPUDEAC0041_loslibros.flac,AVPEPUDEAC0041,0.0031021260656416416,4
AVPEPUDEAC0042_loslibros.flac,AVPEPUDEAC0042,3.537167714284806e-08,3
AVPEPUDEAC0043_loslibros.flac,AVPEPUDEAC0043,0.02456936053931713,2
AVPEPUDEAC0044_loslibros.flac,AVPEPUDEAC0044,2.1527644094021525e-06,1
AVPEPUDEAC0045_loslibros.flac,AVPEPUDEAC0045,0.0001578588125994429,0
AVPEPUDEAC0046_loslibros.flac,AVPEPUDEAC0046,0.00030715626780875027,4
AVPEPUDEAC0047_loslibros.flac,AVPEPUDEAC0047,0.010682957246899605,3
AVPEPUDEAC0048_loslibros.flac,AVPEPUDEAC0048,0.0007025063969194889,2
AVPEPUDEAC0049_loslibros.flac,AVPEPUDEAC0049,0.0006096671568229795,1
AVPEPUDEAC0050_loslibros.flac,AVPEPUDEAC0050,3.213341551600024e-05,0
AVPEPUDEAC0051_loslibros.flac,AVPEPUDEAC0051,0.000616410281509161,4
AVPEPUDEAC0052_loslibros.flac,AVPEPUDEAC0052,0.005936216097325087,3
AVPEPUDEAC0053_loslibros.flac,AVPEPUDEAC0053,9.391843552863932e-11,2
AVPEPUDEAC0054_loslibros.flac,AVPEPUDEAC0054,1.51355649791185e-07,1
AVPEPUDEAC0057_loslibros.flac,AVPEPUDEAC0057,1.4739514497819073e-08,0
AVPEPUDEA0001_loslibros.flac,AVPEPUDEA0001,0.3445054888725281,4
AVPEPUDEA0002_loslibros.flac,AVPEPUDEA0002,0.582472026348114,3
AVPEPUDEA0003_loslibros.flac,AVPEPUDEA0003,1.0,2
AVPEPUDEA0005_loslibros.flac,AVPEPUDEA0005,1.0,1
AVPEPUDEA0006_loslibros.flac,AVPEPUDEA0006,0.9999723434448242,0
AVPEPUDEA0007_loslibros.flac,AVPEPUDEA0007,0.9999992847442627,4
AVPEPUDEA0008_loslibros.flac,AVPEPUDEA0008,0.8408363461494446,3
AVPEPUDEA0009_loslibros.flac,AVPEPUDEA0009,0.9999974966049194,2
AVPEPUDEA0010_loslibros.flac,AVPEPUDEA0010,0.9999978542327881,1
AVPEPUDEA0011_loslibros.flac,AVPEPUDEA0011,0.9994538426399231,0
AVPEPUDEA0013_loslibros.flac,AVPEPUDEA0013,0.9999998807907104,4
AVPEPUDEA0014_loslibros.flac,AVPEPUDEA0014,1.0,3
AVPEPUDEA0015_loslibros.flac,AVPEPUDEA0015,0.9999996423721313,2
AVPEPUDEA0016_loslibros.flac,AVPEPUDEA0016,1.0,1
AVPEPUDEA0017_loslibros.flac,AVPEPUDEA0017,0.16642388701438904,0
AVPEPUDEA0020_loslibros.flac,AVPEPUDEA0020,0.9854257106781006,4
AVPEPUDEA0021_loslibros.flac,AVPEPUDEA0021,0.9987779259681702,3
AVPEPUDEA0022_loslibros.flac,AVPEPUDEA0022,0.6531293392181396,2
AVPEPUDEA0023_loslibros.flac,AVPEPUDEA0023,0.25590360164642334,1
AVPEPUDEA0024_loslibros.flac,AVPEPUDEA0024,1.0,0
AVPEPUDEA0025_loslibros.flac,AVPEPUDEA0025,1.0,4
AVPEPUDEA0026_loslibros.flac,AVPEPUDEA0026,0.9493641257286072,3
AVPEPUDEA0027_loslibros.flac,AVPEPUDEA0027,0.0001656226086197421,2
AVPEPUDEA0029_loslibros.flac,AVPEPUDEA0029,0.9917906522750854,1
AVPEPUDEA0030_loslibros.flac,AVPEPUDEA0030,0.9999986886978149,0
AVPEPUDEA0031_loslibros.flac,AVPEPUDEA0031,0.9999839067459106,4
AVPEPUDEA0032_loslibros.flac,AVPEPUDEA0032,0.9980145692825317,3
AVPEPUDEA0034_loslibros.flac,AVPEPUDEA0034,0.9836471676826477,2
AVPEPUDEA0035_loslibros.flac,AVPEPUDEA0035,0.8919106721878052,1
AVPEPUDEA0037_loslibros.flac,AVPEPUDEA0037,0.0026792355347424746,0
AVPEPUDEA0038_loslibros.flac,AVPEPUDEA0038,0.781952977180481,4
AVPEPUDEA0039_loslibros.flac,AVPEPUDEA0039,1.0,3
AVPEPUDEA0041_loslibros.flac,AVPEPUDEA0041,0.49375614523887634,2
AVPEPUDEA0042_loslibros.flac,AVPEPUDEA0042,0.7220909595489502,1
AVPEPUDEA0043_loslibros.flac,AVPEPUDEA0043,0.9998642206192017,0
AVPEPUDEA0045_loslibros.flac,AVPEPUDEA0045,0.221313938498497,4
AVPEPUDEA0046_loslibros.flac,AVPEPUDEA0046,1.0,3
AVPEPUDEA0047_loslibros.flac,AVPEPUDEA0047,0.9999818801879883,2
AVPEPUDEA0048_loslibros.flac,AVPEPUDEA0048,0.999998927116394,1
AVPEPUDEA0049_loslibros.flac,AVPEPUDEA0049,0.9999802112579346,0
AVPEPUDEA0050_loslibros.flac,AVPEPUDEA0050,0.9803746342658997,4
AVPEPUDEA0051_loslibros.flac,AVPEPUDEA0051,0.9999992847442627,3
AVPEPUDEA0052_loslibros.flac,AVPEPUDEA0052,1.0,2
AVPEPUDEA0053_loslibros.flac,AVPEPUDEA0053,0.9999985694885254,1
AVPEPUDEA0054_loslibros.flac,AVPEPUDEA0054,1.65327492140932e-07,0
AVPEPUDEA0055_loslibros.flac,AVPEPUDEA0055,0.9971399307250977,4
AVPEPUDEA0056_loslibros.flac,AVPEPUDEA0056,0.7248365879058838,3
AVPEPUDEA0057_loslibros.flac,AVPEPUDEA0057,0.962710440158844,2
AVPEPUDEA0058_loslibros.flac,AVPEPUDEA0058,0.0031025332864373922,1
AVPEPUDEA0059_loslibros.flac,AVPEPUDEA0059,0.9997345805168152,0
AVPEPUDEAC0001_luisa.flac,AVPEPUDEAC0001,0.0998142808675766,4
AVPEPUDEAC0003_luisa.flac,AVPEPUDEAC0003,0.9999402761459351,3
AVPEPUDEAC0004_luisa.flac,AVPEPUDEAC0004,0.5738381147384644,2
AVPEPUDEAC0005_luisa.flac,AVPEPUDEAC0005,0.4041905105113983,1
AVPEPUDEAC0006_luisa.flac,AVPEPUDEAC0006,0.3025292158126831,0
AVPEPUDEAC0007_luisa.flac,AVPEPUDEAC0007,0.046510424464941025,4
AVPEPUDEAC0008_luisa.flac,AVPEPUDEAC0008,0.9816708564758301,3
AVPEPUDEAC0010_luisa.flac,AVPEPUDEAC0010,0.010978003032505512,2
AVPEPUDEAC0011_luisa.flac,AVPEPUDEAC0011,0.6847718954086304,1
AVPEPUDEAC0012_luisa.flac,AVPEPUDEAC0012,0.885687530040741,0
AVPEPUDEAC0013_luisa.flac,AVPEPUDEAC0013,0.016253715381026268,4
AVPEPUDEAC0014_luisa.flac,AVPEPUDEAC0014,0.08278503268957138,3
AVPEPUDEAC0015_luisa.flac,AVPEPUDEAC0015,0.00043627448030747473,2
AVPEPUDEAC0016_luisa.flac,AVPEPUDEAC0016,0.055288881063461304,1
AVPEPUDEAC0017_luisa.flac,AVPEPUDEAC0017,0.12041143327951431,0
AVPEPUDEAC0018_luisa.flac,AVPEPUDEAC0018,0.0003170596028212458,4
AVPEPUDEAC0019_luisa.flac,AVPEPUDEAC0019,0.00015442699077539146,3
AVPEPUDEAC0020_luisa.flac,AVPEPUDEAC0020,3.7929308746242896e-05,2
AVPEPUDEAC0021_luisa.flac,AVPEPUDEAC0021,0.0009769221069291234,1
AVPEPUDEAC0022_luisa.flac,AVPEPUDEAC0022,0.8832324743270874,0
AVPEPUDEAC0023_luisa.flac,AVPEPUDEAC0023,0.013304168358445168,4
AVPEPUDEAC0024_luisa.flac,AVPEPUDEAC0024,0.6655163764953613,3
