clip,speaker_probe_file,speaker_answer_file,p_probe_rep0,p_probe_rep1,p_probe_rep2,p_probe_rep3,p_probe_rep4,p_yes_answer
conflict_Dem_172-1_4136.wav,Dementia172,Dementia172,0.0780403465,0.06139786169,0.01735581085,0.02433282696,0.01629351079,0.2365304629
conflict_Dem_172-3_290.wav,Dementia172,Dementia172,0.003290751483,0.003375152592,4.44797297e-05,0.08142483234,0.0002885893919,0.6224743776
conflict_Dem_178-1_41524.wav,Dementia178,Dementia178,0.3958930671,0.7167589068,0.9996066689,0.9771864414,0.006165323779,0.9750121206
conflict_Dem_181-1_20393.wav,Dementia181,Dementia181,0.1238910705,0.4587152898,0.7987721562,0.5593963265,0.1247457415,0.535113748
conflict_Dem_181-3_3835.wav,Dementia181,Dementia181,0.9018391371,0.9986656904,0.1214543656,0.9876433611,0.998159349,0.4766028442
conflict_Dem_181-3_34728.wav,Dementia181,Dementia181,0.9786258936,0.9711138606,0.9591753483,0.8379353881,0.9897197485,0.6757756113
conflict_Dem_184-1_6665.wav,Dementia184,Dementia184,0.9997143149,0.9275850654,0.1435818076,0.9985951781,0.9995931983,0.7800056793
conflict_Dem_184-1_37607.wav,Dementia184,Dementia184,0.874202013,0.8115364313,0.007397014182,0.03271630779,0.1483775973,0.9878528428
conflict_Dem_207-0_11767.wav,Dementia207,Dementia207,0.8627837896,0.9932982326,0.9953427315,0.9994700551,0.9994662404,0.4804924516
conflict_Dem_212-1_3814.wav,Dementia212,Dementia212,0.05101886392,0.8425065875,0.2971189916,0.7103736997,0.9321376681,0.9230429324
conflict_Dem_216-1_4942.wav,Dementia216,Dementia216,0.9927530289,0.9936750531,0.9985051155,0.9966424704,0.9673762321,0.3007548955
conflict_Dem_221-0_34574.wav,Dementia221,Dementia221,0.1285437047,0.7775461078,0.5353922248,0.9849433899,0.9999382496,0.950410772
conflict_Dem_221-0_64706.wav,Dementia221,Dementia221,0.7050895095,0.3246794343,0.9128928781,0.9995930791,0.9999425411,0.8006995853
conflict_Dem_221-1_4497.wav,Dementia221,Dementia221,0.9950262904,0.08566682041,0.821637392,0.8497990966,0.5815161467,0.554487912
conflict_Dem_221-1_39698.wav,Dementia221,Dementia221,0.9977559447,0.1498435438,0.9929772019,0.9866759181,0.9860011339,0.7549274763
conflict_Dem_221-2_32438.wav,Dementia221,Dementia221,0.3699208498,0.003938378301,0.1170402467,0.2192482501,0.344468087,0.8824316387
conflict_Dem_221-3_1812.wav,Dementia221,Dementia221,0.1369977295,0.001340737916,0.01214488223,0.01585192792,0.002223028336,0.737172637
conflict_Dem_223-1_50032.wav,Dementia223,Dementia223,0.9998601675,0.9999315739,0.9999895096,0.9967755675,0.9971465468,0.9525754371
conflict_Dem_235-0_14264.wav,Dementia235,Dementia235,0.5615084171,0.5678365827,0.9352654219,0.9917247295,0.9999190569,0.7341343112
conflict_Dem_237-2_540.wav,Dementia237,Dementia237,0.5145331025,0.3686050773,0.6675081849,0.4165237248,0.1037238911,0.6334291119
conflict_Dem_247-0_66858.wav,Dementia247,Dementia247,0.9916788936,0.1852901429,0.1228065044,0.5337638259,0.08637144417,0.9289280394
conflict_Dem_257-2_6395.wav,Dementia257,Dementia257,0.04581119493,0.1273702532,0.006649053656,0.8301641941,0.9200585485,0.724880166
conflict_Dem_270-0_2654.wav,Dementia270,Dementia270,0.0005283245118,0.06070397794,0.08644186705,0.1836414337,0.002956207376,0.7057981581
conflict_Dem_270-2_4285.wav,Dementia270,Dementia270,0.9469897151,0.9791914821,0.993848145,0.9363947511,0.5847099423,0.3998299233
conflict_Dem_282-0_4729.wav,Dementia282,Dementia282,5.249684909e-05,0.000116790201,0.0004440401099,0.0001360212918,2.264721843e-06,0.7520240134
conflict_Dem_282-1_4044.wav,Dementia282,Dementia282,0.001323599019,0.001537172007,0.0002345348767,0.0002016514773,0.0001154170459,0.3849254153
conflict_Dem_282-2_8300.wav,Dementia282,Dementia282,0.001551018213,0.01869310066,0.004151322413,0.00246958714,0.07568470389,0.6513688101
conflict_Dem_291-1_3713.wav,Dementia291,Dementia291,0.1573338807,0.7290582061,0.9761057496,0.9563417435,0.3160136044,0.8244692076
conflict_Dem_291-2_7388.wav,Dementia291,Dementia291,0.9959392548,0.9924504757,0.9856541753,0.9990594983,0.9923046231,0.7090290988
conflict_Dem_329-0_68391.wav,Dementia329,Dementia329,0.9923279881,0.9998625517,0.9946705699,0.9980370402,0.999985218,0.9124394124
conflict_Dem_342-1_320.wav,Dementia342,Dementia342,0.9999308586,0.950409174,0.9197310209,0.9990133047,0.9848825336,0.5117302814
conflict_Dem_346-0_1921.wav,Dementia346,Dementia346,0.01847047172,0.9988085032,0.6029030681,0.2298471481,0.0661541149,0.5312207602
conflict_Dem_349-0_5627.wav,Dementia349,Dementia349,0.9995934367,0.9999958277,0.9999991655,0.9999923706,0.9999871254,0.5195347558
conflict_Dem_349-1_5632.wav,Dementia349,Dementia349,0.9920255542,0.9999774694,0.9996557236,0.9998210073,0.9997833371,0.7853158894
conflict_Dem_350-0_32781.wav,Dementia350,Dementia350,0.9596266747,0.6721203923,0.3408003747,0.9806063771,0.990965724,0.5078291948
conflict_Dem_355-0_3543.wav,Dementia355,Dementia355,0.9673151374,0.02240520529,0.07457625866,0.8376132846,0.0340863727,0.4073469487
conflict_Dem_355-1_2694.wav,Dementia355,Dementia355,0.9991562366,0.9705717564,0.9571346045,0.8357892036,0.9756298661,0.8152420101
conflict_Dem_357-0_40046.wav,Dementia357,Dementia357,0.9978407621,0.9507466555,0.9997860789,0.9366681576,0.5024961829,0.7341300591
conflict_Dem_358-0_1290.wav,Dementia358,Dementia358,0.01433878858,0.999804914,0.9997586608,0.9081442356,0.3218384087,0.6334278947
conflict_Dem_360-0_4872.wav,Dementia360,Dementia360,0.04532222077,0.1928768456,0.002289392753,0.02713023871,0.001589854597,0.9390257081
conflict_Dem_368-0_5232.wav,Dementia368,Dementia368,0.1662480086,0.2582535148,0.8572692871,0.06526532769,0.00259643048,0.8080767323
conflict_Dem_450-1_6771.wav,Dementia450,Dementia450,0.9969357252,0.9964511395,0.9989308715,0.9974026084,0.9999929667,0.8577708749
conflict_Dem_458-0_2681.wav,Dementia458,Dementia458,0.9902791381,0.9367461801,0.8360533118,0.9955849648,0.9336364865,0.640647722
conflict_Dem_461-0_8662.wav,Dementia461,Dementia461,0.9705049396,0.9817695022,0.9956775308,0.9984771609,0.9999748468,0.7217554179
conflict_Dem_461-0_40779.wav,Dementia461,Dementia461,0.9393780828,0.8817628026,0.9805050492,0.8773962855,0.998547852,0.7879369778
conflict_Dem_472-0_42516.wav,Dementia472,Dementia472,0.9999005795,0.9998413324,0.8808283806,0.9970629811,0.9999668598,0.8856349428
conflict_Dem_488-0_3463.wav,Dementia488,Dementia488,0.9993982315,0.9708052874,0.9058793187,0.9913749099,0.9403297305,0.5000148175
conflict_Dem_492-0_26825.wav,Dementia492,Dementia492,0.6021586657,0.4224088192,0.8645970225,0.9053717852,0.3064416945,0.3923589365
conflict_Dem_493-0_6150.wav,Dementia493,Dementia493,0.9703905582,0.9943168759,0.9719796181,0.9999654293,0.9505933523,0.7090273752
conflict_Dem_504-0_2260.wav,Dementia504,Dementia504,0.9981042147,0.8026023507,0.3586429954,0.8691133261,0.9984995127,0.6478095475
conflict_Dem_506-0_5443.wav,Dementia506,Dementia506,0.9235801697,0.9829172492,0.9936771989,0.9979398847,0.9999918938,0.953622814
conflict_Dem_530-0_7771.wav,Dementia530,Dementia530,0.9999871254,0.9999412298,0.9999984503,0.9999237061,0.9997964501,0.3923466375
conflict_Dem_559-0_11027.wav,Dementia559,Dementia559,0.9919849634,0.9813295603,0.9815251827,0.421944648,0.8609165549,0.7217599839
conflict_Dem_573-0_7395.wav,Dementia573,Dementia573,0.1038620546,0.003709514858,0.7794879675,0.484355092,0.715916276,0.6893124009
conflict_Dem_578-0_2913.wav,Dementia578,Dementia578,0.02443375997,0.03712555021,0.0002689847606,0.0322445482,0.6408208013,0.8244673443
conflict_Dem_578-0_38520.wav,Dementia578,Dementia578,0.03131576627,0.00350860972,0.0008361448999,0.0213335976,0.8427759409,0.6893142018
conflict_Dem_620-0_5500.wav,Dementia620,Dementia620,0.9927136302,0.8040485382,0.01903793402,0.9990432858,0.9781896472,0.3073753773
conflict_Dem_624-0_13811.wav,Dementia624,Dementia624,0.1185850129,0.9679585099,0.9998140931,0.981589973,0.09777949005,0.3208353055
conflict_Dem_635-0_15048.wav,Dementia635,Dementia635,0.4861740768,0.8811419606,0.6794707775,0.03415797278,0.4868459105,0.6959707036
conflict_Dem_639-0_9189.wav,Dementia639,Dementia639,0.2875420749,0.1573366672,0.9065822959,0.4300749302,0.918510139,0.8031836869
conflict_Dem_698-0_4222.wav,Dementia698,Dementia698,0.9997066855,0.9999796152,0.9997988343,0.9996378422,0.9988421798,0.4804930353
agreement_Con_002-1_3044.wav,Control002,Control002,0.0005613917601,0.003692214377,0.0003793296055,0.001017456874,0.001594398753,0.8577728285
agreement_Con_002-2_11623.wav,Control002,Control002,0.004869159311,0.00205068104,7.667700993e-05,9.553218115e-05,0.04411843419,0.9441782356
agreement_Con_002-3_12270.wav,Control002,Control002,0.0005823799875,0.00592435943,6.224038316e-06,1.330013401e-05,5.871178928e-06,0.3923487771
agreement_Con_002-3_50179.wav,Control002,Control002,0.002323470777,0.001700589666,0.0001100837908,0.002481346484,0.001019921037,0.6406505926
agreement_Con_006-4_37223.wav,Control006,Control006,0.4348631799,0.2565516531,0.0141385356,0.5379662514,0.0180322025,0.8006979638
agreement_Con_013-0_6039.wav,Control013,Control013,0.4987744987,0.544385016,0.2783678472,0.04586583376,0.5360832214,0.8723507608
agreement_Con_013-2_3373.wav,Control013,Control013,0.01898790337,0.0670819357,0.002182662487,0.01030180231,0.0003072669788,0.359379259
agreement_Con_013-3_5680.wav,Control013,Control013,0.0004303570313,0.005951356608,0.007190877106,0.001329356688,4.001947673e-05,0.9559829041
agreement_Con_013-4_8853.wav,Control013,Control013,0.008620245382,0.01190159004,0.003478385974,0.04443078488,0.0001021082426,0.9399147278
agreement_Con_015-0_2695.wav,Control015,Control015,0.1257036179,0.8558030725,0.3572345376,0.4201410711,0.1149137765,0.8499751989
agreement_Con_015-2_49054.wav,Control015,Control015,0.02131947875,0.0458079949,0.9340680242,0.01088760048,0.03885154054,0.6619341813
agreement_Con_017-4_41988.wav,Control017,Control017,0.0205419343,0.9573010802,0.0230554305,0.1434431821,0.08498042822,0.4378350376
agreement_Con_022-0_6924.wav,Control022,Control022,0.2835431099,0.00842764508,0.04203827307,0.01066271216,0.9391062856,0.874082719
agreement_Con_022-2_4290.wav,Control022,Control022,0.4271759689,0.03840844706,0.03512522206,0.556407392,0.2538170815,0.1824383354
agreement_Con_028-1_5398.wav,Control028,Control028,0.01430085674,0.03017167374,0.3097024262,0.001528844819,0.006984471343,0.9059915841
agreement_Con_028-4_8667.wav,Control028,Control028,0.3924530149,0.09261932969,0.3669263124,0.1662088782,0.02631250024,0.1540682636
agreement_Con_034-2_4839.wav,Control034,Control034,0.6632702351,0.6274549365,0.915623188,0.0399970524,0.9999940395,0.8633979475
agreement_Con_034-3_4119.wav,Control034,Control034,0.01244731434,0.8355943561,0.1894291937,0.6040058136,0.9470770359,0.7690920144
agreement_Con_042-1_5846.wav,Control042,Control042,0.006048161071,8.893683116e-06,0.2076416016,0.001064871787,0.02063750662,0.6261411621
agreement_Con_042-3_2720.wav,Control042,Control042,0.001047202502,0.0003659448121,0.04069469124,0.0007808160153,0.001862052362,0.5775082007
agreement_Con_042-4_510.wav,Control042,Control042,0.1232146025,0.0002442139375,5.358138878e-05,0.02220424078,0.01516462397,0.102312535
agreement_Con_045-2_5070.wav,Control045,Control045,0.9871500731,0.996470809,0.9772394896,0.7951744795,0.9803928733,0.1710719842
agreement_Con_054-0_3830.wav,Control054,Control054,0.02929124981,0.1695248485,0.06673098356,0.3189146817,0.005943117198,0.7025413098
agreement_Con_056-0_4235.wav,Control056,Control056,0.001202303567,0.01042625122,0.0002327474067,0.002042441163,0.002532113111,0.3666043492
agreement_Con_056-3_4315.wav,Control056,Control056,0.01393480785,0.001959108049,0.0002882297267,0.001414759317,0.005239296239,0.4035884182
agreement_Con_059-3_170.wav,Control059,Control059,0.9989387393,0.05313777924,0.9996834993,0.0007240328705,0.301268518,0.8056423317
agreement_Con_071-2_340.wav,Control071,Control071,0.1897619814,0.5952099562,0.4467030168,0.001866078586,0.08963509649,0.5775063918
agreement_Con_071-3_2133.wav,Control071,Control071,0.0007804076304,0.03842607141,0.2007023841,1.785707695e-06,0.002513419837,0.7690863543
agreement_Con_073-1_5065.wav,Control073,Control073,0.5799124837,0.9441734552,0.4079086185,0.9610443115,0.7340737581,0.3208407608
agreement_Con_086-0_71155.wav,Control086,Control086,0.9239802361,0.4755469263,0.4619730413,0.9845173955,0.9379568696,0.7310631013
agreement_Con_086-2_4188.wav,Control086,Control086,0.0008497248637,0.0004161902471,0.2060454935,0.003065893427,0.04964728653,0.4455506698
agreement_Con_086-4_34979.wav,Control086,Control086,0.9913789034,0.007139354013,0.5912317038,0.9902589321,0.944699049,0.8175786106
agreement_Con_092-0_7255.wav,Control092,Control092,0.0002827248827,0.04278520867,0.6122125983,0.0008923710557,0.0003318687959,0.8031790524
agreement_Con_093-0_6739.wav,Control093,Control093,0.8917145133,0.598672986,0.2327372432,0.3559446335,0.01280808728,0.9407909765
agreement_Con_096-2_510.wav,Control096,Control096,0.2635851204,0.05805750564,0.002846724354,0.02988306992,0.01764101721,0.6478090192
agreement_Con_105-0_2779.wav,Control105,Control105,0.0009471871308,0.0005642438191,8.113960939e-05,8.945632726e-05,1.798430822e-05,0.8104840512
agreement_Con_105-1_12019.wav,Control105,Control105,0.9473749399,0.8978906274,0.1552490294,0.2422715575,0.9122058749,0.2227134219
agreement_Con_105-2_3372.wav,Control105,Control105,0.8752788901,0.958855629,0.9996950626,0.9448931217,0.9996944666,0.7025379541
agreement_Con_109-1_4336.wav,Control109,Control109,0.5433360934,0.001014721813,0.9946251512,0.5808756948,0.5486020446,0.9111841696
agreement_Con_109-3_4932.wav,Control109,Control109,0.01398001611,2.092432806e-05,0.413651526,0.04484453052,0.158300221,0.1710745225
agreement_Con_113-0_7053.wav,Control113,Control113,0.01381095499,0.3105354905,0.8745984435,0.01472700201,8.264739881e-05,0.9504125788
agreement_Con_113-2_6076.wav,Control113,Control113,0.001457130304,0.0001478001213,2.222180046e-05,0.07208113372,0.0001156007784,0.5813131069
agreement_Con_113-3_8288.wav,Control113,Control113,0.9619615674,0.1960737109,0.9034928679,0.1787662655,0.1264086664,0.9019238418
agreement_Con_114-1_5893.wav,Control114,Control114,0.9263986349,0.2850949764,0.5104632974,0.8048843741,0.09285661578,0.9362870685
agreement_Con_118-0_4796.wav,Control118,Control118,0.2153758407,0.5300400853,0.07581084222,0.04593533278,0.134403035,0.9838474576
agreement_Con_118-1_6475.wav,Control118,Control118,0.0004689221678,0.03951058537,0.0001721227745,5.61861998e-05,0.0003665299737,0.4883053391
agreement_Con_118-2_4554.wav,Control118,Control118,0.7096779943,0.8271405697,0.0009255647892,0.0005997361732,0.0004384692002,0.7853192985
agreement_Con_118-4_6655.wav,Control118,Control118,0.1414047331,0.9913558364,0.1594313383,0.1765758395,0.4744650722,0.6654176708
agreement_Con_121-0_1850.wav,Control121,Control121,0.8692957759,0.5287760496,0.2691384256,0.4247565866,0.9934870005,0.6723517091
agreement_Con_121-3_7712.wav,Control121,Control121,0.008520748466,0.0002397302887,0.009884077124,0.00157421804,0.01082051545,0.6039442528
agreement_Con_121-3_42714.wav,Control121,Control121,0.9909209013,0.06777830422,0.006157536991,0.4761660695,0.9350488186,0.140350061
agreement_Con_124-0_4246.wav,Control124,Control124,0.08075675368,0.008970444091,0.0524725318,0.001212778385,0.1502180994,0.8199019286
agreement_Con_124-1_2407.wav,Control124,Control124,0.01121398062,0.9071435928,0.01323816646,0.00443292968,0.8811936975,0.5428810737
