speaker,behav_diag,behav_symptom,behav_mass,rel_neutral,rel_sick,rel_healthy,rel_true,rel_sick_shuffled,lex_sens,flip
45,0.9793540423500096,0.9999846687654916,0.999324481934309,0.28777740553177156,0.9998012756421102,0.00013769090322442612,nan,0.9999542411274789,0.9996635847388857,1
45,0.9895917091986026,0.9999859311609216,0.9991885079070926,0.21207991691103648,0.9999124926786463,3.245196844021683e-05,nan,0.9998726827160791,0.9998800407102061,1
45,0.9878529886506384,0.999991466646506,0.9990613898262382,0.1520409245108882,0.9999318461720452,6.763172419883411e-05,nan,0.999929684483259,0.9998642144478463,1
45,0.9967774475130373,0.9999867834171082,0.9992730701342225,0.16886545038303727,0.9999512905215916,3.563987782668438e-05,nan,0.9995487824330576,0.9999156506437649,1
45,0.9909447531187041,0.9999758821066462,0.999432660639286,0.16027537430314476,0.9995083125428555,5.695388605583682e-05,nan,0.9999456609612919,0.9994513586567997,1
48,0.9763106800461638,0.9999747238177271,0.9993620682507753,0.3886272426979526,0.999611000969979,0.0001376857162319563,nan,0.9992206242978509,0.999473315253747,1
48,0.9441778603241971,0.9999860415081699,0.9991850145161152,0.11124713000851828,0.9997241233641216,7.907529304549523e-05,nan,0.9999190678972164,0.9996450480710761,1
48,0.9875683605941364,0.9999891281839456,0.9995020283386111,0.14223961094921708,0.9998623399760506,4.834006135949437e-05,nan,0.9999412483209262,0.9998139999146911,1
48,0.9808761448154295,0.999991467180159,0.998931722715497,0.12252920679993988,0.9999318473234762,5.6067668370942336e-05,nan,0.9998601698422083,0.9998757796551052,1
48,0.9693245385578653,0.9999871904801422,0.9993730895221233,0.2689509287964975,0.9998849767641298,0.00013449626729122142,nan,0.9998665739249468,0.9997504804968386,1
48,0.8519555228025095,0.9999749217837673,0.9986850023269653,0.22270850589635885,0.9990526839999682,0.00014095469816782785,nan,0.9998326527416396,0.9989117293018003,1
48,0.9621082055039512,0.9999892975350743,0.9988833628594875,0.0803624955229795,0.999926310936867,2.5077144646978125e-05,nan,0.999825988577923,0.9999012337922201,1
48,0.9603617683944577,0.9999866809693415,0.9989352263510227,0.12940937354323304,0.9999111150753712,4.0386459482437215e-05,nan,0.9998352431929994,0.9998707286158888,1
48,0.9615344802835306,0.9999801611643526,0.9991453140974045,0.0758631274992327,0.9998162104197188,7.784265313160371e-05,nan,0.9999053833864725,0.9997383677665872,1
48,0.9912885781262825,0.9999925858888958,0.9993328982964158,0.06954706091621193,0.9998499869223357,5.607219758290878e-05,nan,0.9999177941662034,0.9997939147247529,1
48,0.9658997827546841,0.9999834218350535,0.9988294243812561,0.032839933525196555,0.9998822475002108,1.953168306920358e-05,nan,0.999931311016917,0.9998627158171416,1
48,0.8933121544798198,0.9999839332385541,0.9992620423436165,0.0980850655205309,0.999748805253895,0.00012734318610632453,nan,0.999909716275537,0.9996214620677887,1
49,0.9939495366917532,0.9999898660180415,0.9993348955176771,0.22542546149000428,0.9999046396336643,3.735196322308426e-05,nan,0.9999082938428926,0.9998672876704412,1
49,0.9390249231847966,0.9999702192347678,0.9992661662399769,0.44168190125199586,0.9989757825097143,0.00031267511834342696,nan,0.9998028248701123,0.9986631073913709,1
49,0.9553194245840881,0.9999835520848213,0.9990639053285122,0.19931588806535255,0.9998665739249468,5.8306141072765164e-05,nan,0.9997408274949672,0.9998082677838741,1
49,0.9906598198950757,0.9999813618730744,0.999585404060781,0.29099075316403494,0.9996874036627583,0.0001007453391728034,nan,0.9999023802243301,0.9995866583235855,1
49,0.9802808481844553,0.999975115749599,0.9993709530681372,0.25092305523343117,0.999730512064477,0.0001234218532063701,nan,0.9998992804369145,0.9996070902112707,1
49,0.9381245712631825,0.9999730900140495,0.9975011572241783,0.0463824648410289,0.9997800325067628,1.2512390912950976e-05,nan,0.9999177908534614,0.9997675201158499,1
49,0.9465971708675266,0.9999841822381228,0.9988462999463081,0.3073676868369811,0.9998952668741095,0.00011064142859279147,nan,0.9994023154839797,0.9997846254455167,1
49,0.9905873859844584,0.9999835532186454,0.9993906747549772,0.2043518025318065,0.9999407863250583,4.758724972946557e-05,nan,0.999378529451708,0.9998931990753289,1
49,0.9149018787003476,0.999981936243744,0.9990910813212395,0.12765950811264556,0.9994806823329406,9.172899682243982e-05,nan,0.9999016101955908,0.9993889533361182,1
49,0.9591543305998403,0.9999816511712696,0.9993443675339222,0.32082966939249175,0.9998012747857117,0.0001584840533790401,nan,0.9997884637565371,0.9996427907323326,1
49,0.9489178943995495,0.9999847883209612,0.9989399947226048,0.06954637832733217,0.9999046407621321,2.9548472700937643e-05,nan,0.9998012747857117,0.9998750922894312,1
49,0.9814533386706688,0.9999697494972215,0.9995298404246569,0.36659850284045364,0.9995121334986132,0.00011777573517429669,nan,0.999866571699525,0.999394357763439,1
51,0.9852714633660038,0.9999880602011108,0.9994626669213176,0.23935875676829735,0.999925730388594,7.604361511765847e-05,nan,0.9995416803329412,0.9998496867734763,1
51,0.983085181226811,0.9999845490872395,0.9990598410367966,0.16668299084396768,0.9998902449052018,3.735102321313585e-05,nan,0.9999118051491732,0.9998528938819887,1
51,0.9967012880897477,0.9999886063887231,0.9997911828104407,0.28777770407827113,0.9998984898675881,0.00011151137097454532,nan,0.9999497452591611,0.9997869784966136,1
51,0.9263047867451075,0.9999820743626775,0.9978294894099236,0.03705067775431547,0.9998326475284651,9.898464909843185e-06,nan,0.9998746577376344,0.9998227490635553,1
51,0.9960851411795058,0.9999875845301961,0.9996713297441602,0.13661642434671747,0.9998204653285562,5.392610308939748e-05,nan,0.9999439363849952,0.9997665392254668,1
51,0.9334314885425744,0.9999841825526967,0.9992287084460258,0.0715957293759506,0.9996539959689895,7.033272975899098e-05,nan,0.9998822483953772,0.9995836632392305,1
51,0.9925393417851547,0.9999894629299754,0.9992599142715335,0.11596892541613821,0.9998534619812772,6.7108766551325e-05,nan,0.9997834481533603,0.9997863532147259,1
51,0.9863632146826254,0.9999902548659841,0.9993189852684736,0.11758002043210691,0.999941247975508,2.5671936618391523e-05,nan,0.9998415528112955,0.9999155760388896,1
51,0.9878527881264094,0.9999753104116949,0.9995563607662916,0.3886270131208382,0.999677484604814,9.030306858292357e-05,nan,0.9999407863218183,0.999587181536231,1
51,0.9124375545595684,0.9999718041934755,0.9989738836884499,0.3998218332367347,0.9989916470459436,0.00023603152065077224,nan,0.9999374575973338,0.9987556155252928,1
51,0.9770228265228563,0.9999796913225432,0.9994451459497213,0.24799882949116892,0.9996993743746913,6.304337697557224e-05,nan,0.9998849749793871,0.9996363309977156,1
51,0.9952815307142194,0.9999930887060035,0.9993144567124546,0.08152587857684478,0.9999465023663399,4.4357060729424936e-05,nan,0.9998534590076038,0.9999021453056104,1
52,0.9732406843999857,0.9999702173265995,0.9994390588253736,0.31405956136547364,0.9993976365627295,0.00010073856771667789,nan,0.999862336329913,0.9992968979950129,1
52,0.9525742616645044,0.9999741259827144,0.9987173229455948,0.16668244265358875,0.9998736733441972,4.102221942928302e-05,nan,0.9999323766872508,0.9998326511247679,1
52,0.9715636597413333,0.9999873880694793,0.9990691859275103,0.12086048599626412,0.9998012747138169,8.890727545368983e-05,nan,0.9998822504026631,0.9997123674383631,1
52,0.8688267070319262,0.9999508931398244,0.9971749484539032,0.021950754010004216,0.9997428388776093,7.472369442278125e-06,nan,0.9996140251608925,0.999735366508167,1
52,0.8902955062974064,0.9999626470692895,0.9987369999289513,0.2450942887882452,0.9988575398037676,0.0002983519266401882,nan,0.9999448064983124,0.9985591878771274,1
52,0.9603614783125466,0.9999815085003702,0.9990245290100574,0.1242192814435734,0.9998590768234269,5.0260645216767794e-05,nan,0.9996485417933791,0.9998088161782102,1
52,0.9099082568251567,0.9999880603641711,0.9983198717236519,0.028655346768752313,0.999920941808961,2.9781069317159985e-05,nan,0.9997086200592441,0.9998911607396438,1
52,0.9294413402878998,0.9999810693455089,0.9988298192620277,0.2018214028535156,0.9999124902349447,0.00017135004857187392,nan,0.9998756333625846,0.9997411401863728,1
52,0.9343953293423698,0.9999793705088187,0.9990485608577728,0.23935734300428557,0.9996258905309159,0.00015241204794858937,nan,0.9998746575170304,0.9994734784829673,1
52,0.9944879320673562,0.9999828967750474,0.9996791761368513,0.26285170569696675,0.9998012775140044,9.244770495434882e-05,nan,0.9998012736426475,0.9997088298090501,1
52,0.9572783236020486,0.9999651826461552,0.9991950280964375,0.16452439526586476,0.9997175835833337,8.890133726057397e-05,nan,0.9998176384303498,0.9996286822460732,1
52,0.9609519288041797,0.9999862568064144,0.9993142895400524,0.09009748328802855,0.9998218616700765,8.032159773849217e-05,nan,0.9997834456565261,0.999741540072338,1
53,0.9887552710719926,0.9999877766224301,0.999271017499268,0.07696692827687901,0.9998058782005643,5.477551318504054e-05,nan,0.9995196941115548,0.9997511026873793,1
53,0.9511426969422093,0.9999857099577232,0.9986728839576244,0.10669821326348845,0.9999046377365871,9.463644443401552e-05,nan,0.9998655251909879,0.9998100012921531,1
53,0.9579125025247016,0.9999764418677444,0.9992701821029186,0.1778181076895489,0.9998849774365098,5.7400850859128847e-05,nan,0.9997851339184368,0.9998275765856507,1
53,0.9871787083328514,0.9999834231607642,0.9995526876300573,0.17554731140736243,0.9997851339184368,7.199965323478084e-05,nan,0.9997834489204898,0.999713134265202,1
53,0.9724148533339289,0.9999773427824798,0.9994705263525248,0.31406433733230477,0.9995923392583413,0.00010073985471958305,nan,0.9999302274870346,0.9994915994036218,1
53,0.9399136389895044,0.9999822165949958,0.9992578439414501,0.27826622781792704,0.9994557717569136,0.00011686299647650798,nan,0.999849988725176,0.9993389087604371,1
53,0.8918120767720432,0.9999690325479248,0.9987160339951515,0.28458542502499584,0.9990072653789045,0.00038606183589866245,nan,0.9998665741054488,0.9986212035430059,1
53,0.9449951682800676,0.999981649053292,0.9987538419663906,0.04084994550062114,0.9997197751928242,2.337560335215684e-05,nan,0.9998655261483919,0.999696399589472,1
53,0.9740426350061451,0.9999877770227074,0.9994954206049442,0.17329626955019717,0.9998476242216602,0.00013769910182032444,nan,0.9998568551574047,0.9997099251198398,1
53,0.9674104449985576,0.9999878722663831,0.9992562122642994,0.0715961620644107,0.9998968931340264,3.348268502979524e-05,nan,0.9995083116513788,0.9998634104489966,1
53,0.9863630648856931,0.9999711344641949,0.9996344540268183,0.3923449641276818,0.9993929146752641,0.00012246378910784668,nan,0.999732605371905,0.9992704508861563,1
53,0.9808759128614338,0.9999853711950263,0.999413413926959,0.27513915282634066,0.9998919428748436,0.00019721705387006574,nan,0.9999097138777348,0.9996947258209735,1
54,0.9825574420743625,0.9999823533084379,0.9995493087917566,0.18243320714818373,0.9998665729870674,0.0001536025053435012,nan,0.9995826619762015,0.9997129704817239,1
54,0.9894293430278623,0.9999860403881575,0.9989789184182882,0.09401721949755812,0.9998176380924826,7.143656418377108e-05,nan,0.9998676123700493,0.9997462015282989,1
54,0.9603612587035983,0.9999737184780384,0.9988959729671478,0.26895077933883516,0.9998218615519263,6.206422056906875e-05,nan,0.9997241233641216,0.9997597973313572,1
54,0.9817357691143932,0.9999745265585743,0.9994505383074284,0.256840984344738,0.9995083116513788,6.206539939496412e-05,nan,0.9998103768562104,0.9994462462519837,1
54,0.9504112907701926,0.9999741252871523,0.9992216788232327,0.31743622478645733,0.9991306245023717,0.00017269499349955217,nan,0.9997765741117264,0.9989579295088721,1
54,0.9664107712126139,0.9999682984476436,0.9991568066179752,0.12086122743229714,0.9997565321690667,6.353832886424088e-05,nan,0.9999111138825717,0.9996929938402025,1
54,0.9653814893292398,0.9999810700820814,0.9989820718765259,0.17106797072081711,0.9998876430612129,5.185511641777967e-05,nan,0.9997834480796053,0.9998357879447951,1
54,0.9653815574408046,0.9999849064931999,0.9984989315271378,0.10375510185567745,0.9999158430974072,3.481566306953181e-05,nan,0.999938905045922,0.9998810274343377,1
54,0.974434959022265,0.9999907001536766,0.998253470286727,0.0566565622672709,0.999932376153592,2.7115234966949167e-05,nan,0.9999031374285211,0.9999052609186251,1
54,0.9905141840224979,0.9999852556373809,0.9995690574869514,0.1968353897610431,0.9998073911567597,5.563825821887676e-05,nan,0.999589145055465,0.9997517528985408,1
54,0.9230397275551285,0.9999819365436733,0.9992254376411438,0.09671099168061195,0.9995660545021182,0.00012057193981641392,nan,0.999831342015548,0.9994454825623018,1
54,0.8902958993959561,0.999951278824464,0.9978931322693825,0.06279511576278893,0.9997546139049465,1.3959070080981862e-05,nan,0.9999239707771357,0.9997406548348655,1
55,0.9907319868799103,0.9999865755934942,0.9995233612135053,0.2393594062709282,0.9998103768562104,7.785107738159223e-05,nan,0.9998133136693994,0.9997325257788289,1
55,0.9603617260759845,0.9999807712825087,0.9992102794349194,0.1460962745173568,0.9998147669194168,7.969365692738866e-05,nan,0.9997748198728321,0.9997350732624894,1
55,0.9643217550580706,0.9999839334014087,0.999196570366621,0.30075486338683255,0.9999111131618071,0.00015847076918077844,nan,0.999928575406447,0.9997526423926264,1
55,0.8438994442118011,0.999960851377869,0.9972336143255234,0.03186236369934678,0.9998012703218127,1.374259679160618e-05,nan,0.9993929146752641,0.999787527725021,1
55,0.9539666930222435,0.9999900240497405,0.9982308372855186,0.07056389403127818,0.9999334248555276,3.8837861739992e-05,nan,0.9999417058143669,0.9998945869937876,1
55,0.9770229241148947,0.9999869891090805,0.9992207866162062,0.08756960590244368,0.9999190684961619,2.468907898415422e-05,nan,0.9993833541402101,0.9998943794171777,1
55,0.9954966622743989,0.9999892131817851,0.999395296908915,0.13846976489671825,0.9998813256553517,5.226624113178922e-05,nan,0.9998365263873538,0.99982905941422,1
55,0.9890130460222447,0.9999795306293521,0.9996305936947465,0.3522116183781226,0.9995826759500465,0.00011869642160023467,nan,0.9998058782005643,0.9994639795284462,1
55,0.9407902412620226,0.9999849072630443,0.9992898367345333,0.2877757681173086,0.9996457919090977,0.0001512254984404376,nan,0.9999349660990734,0.9994945664106573,1
55,0.8933112602334105,0.9999810700106289,0.9986943602561951,0.19683406978039236,0.9990302430167068,0.00013768982920098376,nan,0.9999596175115321,0.9988925531875058,1
55,0.98657167854531,0.9999886065865033,0.9996278882026672,0.16238872254977627,0.9999203207521798,0.00010807837146764132,nan,0.9999068497049513,0.9998122423807122,1
55,0.963230974121926,0.9999815087299575,0.9992335475981236,0.1128013919429751,0.9998726843056516,5.026106615014226e-05,nan,0.9998147662215111,0.9998224232395014,1
56,0.929441070031618,0.9999806179374418,0.9987987503409386,0.04778407860888072,0.9998415528112955,2.5674089040583163e-05,nan,0.9998746557135763,0.999815878722255,1
56,0.9738442709392238,0.9999816508889136,0.998662494122982,0.11437449553569426,0.999919696613713,3.620170103436653e-05,nan,0.9989433085969459,0.9998834949126787,1
56,0.9732406552401233,0.9999800059917479,0.999281631782651,0.08756867675910278,0.9998665746433666,4.948385547635628e-05,nan,0.9998634099736117,0.9998170907878903,1
56,0.9849270508213142,0.9999832913265445,0.9988172054290771,0.11437646570580388,0.999862336329913,3.648864812382846e-05,nan,0.9998831670246293,0.9998258476817892,1
56,0.9585380820463205,0.9999830308738384,0.999192837625742,0.14415508283725967,0.9998794584722551,4.7586782200026696e-05,nan,0.9997017152407839,0.999831871690055,1
56,0.9828233287729035,0.9999713593855324,0.9995359163731337,0.3451132468463158,0.9998876405614244,0.00014094795542788025,nan,0.9988575398037676,0.9997466926059966,1
56,0.8615404319194103,0.9999747250572678,0.9987539350986481,0.2598353607479604,0.9990600481016015,0.00017679337956759796,nan,0.9999104172850724,0.998883254722034,1
56,0.9532748549616339,0.9999812161870926,0.999139629304409,0.2782645761950675,0.9997834454979369,8.890466412693497e-05,nan,0.9996698340239797,0.9996945408338099,1
56,0.9441776559432182,0.9999841822017355,0.9986771084368229,0.0780834596807773,0.9999227735838719,3.296330079273443e-05,nan,0.9997917298537923,0.9998898102830792,1
56,0.946596926831069,0.9999828975370397,0.9993039518594742,0.21734552576343338,0.9995694290010803,0.00015481810133197092,nan,0.9999614673315279,0.9994146108997483,1
56,0.9897513512914059,0.9999785496049701,0.9995572958141565,0.24799515990968124,0.9997765772234134,7.784958328799948e-05,nan,0.9999053825192739,0.9996987276401254,1
56,0.9273640398982989,0.9999849068211779,0.9987399354577065,0.17781849201601824,0.9998756298867015,0.0001263485390482859,nan,0.9999233732857501,0.9997492813476533,1
60,0.9924812047469171,0.9999896261685903,0.9994632438756526,0.27514236695487504,0.9998736730546864,7.143627364951819e-05,nan,0.9998415561504185,0.999802236781037,1
60,0.9702402982610518,0.9999890438861541,0.9991310890763998,0.14609458407293913,0.9999082936314423,5.308670641450533e-05,nan,0.9999239683000702,0.9998552069250278,1
60,0.9770228746574476,0.9999788810733604,0.9994733426719904,0.4765894461045915,0.9998313409295091,0.00014542049459313142,nan,0.9998794557782721,0.999685920434916,1
60,0.9173041330435086,0.9999798485393635,0.9992130771279335,0.1847763554897297,0.9995083049876866,9.996161455495871e-05,nan,0.9997063341354202,0.9994083433731317,1
60,0.9939495774860282,0.9999859316192745,0.9996449463069439,0.2782678859592641,0.9998534631781121,7.033163827079672e-05,nan,0.9999245612356337,0.9997831315398413,1
60,0.9693245006145502,0.9999861503512035,0.9994022138416767,0.3007554562151942,0.9998756300676348,0.0002612551535255399,nan,0.9998232488322742,0.9996143749141093,1
60,0.9390254779392851,0.9999819366402204,0.999093558639288,0.3415928278810514,0.9990818046820782,0.0002802783142060423,nan,0.9997748213598453,0.9988015263678721,1
60,0.9441774427439319,0.9999843038593508,0.9984571412205696,0.029093600443506333,0.9998822455416009,1.1754384491334566e-05,nan,0.9998756298751533,0.9998704911571096,1
60,0.97997657303418,0.9999756922550069,0.9994919095188379,0.37755013661873993,0.9996140251608925,0.00011685621654735564,nan,0.999887641066441,0.9994971689443451,1
60,0.9458021459619486,0.9999785500869143,0.9990945942699909,0.1778189353974821,0.9998766014952514,6.015361261815059e-05,nan,0.9998968913959795,0.9998164478826332,1
60,0.9796678711369602,0.9999879667358169,0.999353040009737,0.17781960715673062,0.9999389080370777,2.8638963586702054e-05,nan,0.9999369691755882,0.999910269073491,1
60,0.9579129431897966,0.9999879664203981,0.9993469417095184,0.11124676670163572,0.9998623391170076,9.612857970127621e-05,nan,0.9999215533330237,0.9997662105373063,1
61,0.8539149166726729,0.9999706811227258,0.9987684190273285,0.3007552669499963,0.9988027851404242,0.00028469615091409966,nan,0.999922773631119,0.9985180889895101,1
61,0.9381248443940505,0.9999788822783755,0.9987232983112335,0.1645246518833066,0.9998885166685881,5.105305964732776e-05,nan,0.9998246230966029,0.9998374636089408,1
61,0.9546475328476636,0.9999835516150573,0.9993576630949974,0.136614903075397,0.9997965640745596,0.00012734840221918466,nan,0.9999158452983693,0.9996692156723405,1
61,0.9932022787779026,0.9999854835168455,0.9992803782224655,0.09010031418496511,0.9998352449203965,5.0659453906304345e-05,nan,0.999847622960989,0.9997845854664903,1
61,0.951863891754388,0.9999741260845446,0.9992575198411942,0.20435252089696115,0.9997408331526614,9.840501057267998e-05,nan,0.9997765769990109,0.9996424281420887,1
61,0.9932024014990083,0.9999886064660399,0.9995755166746676,0.1824348843572697,0.9998162088904811,7.033461079859387e-05,nan,0.9999501351204279,0.9997458742796824,1
61,0.8991220040628468,0.9999773380526747,0.9975900128483772,0.042408439424707046,0.99984762146007,1.581861729643474e-05,nan,0.9995344578552188,0.9998318028427736,1
61,0.9861513027229241,0.9999724560311695,0.9996005753055215,0.38122859301843265,0.9993881561058711,0.00013661622188345897,nan,0.9999068441267667,0.9992515398839876,1
61,0.8824301678809069,0.9999807711609189,0.998114213347435,0.11280148957196072,0.9998984906833146,5.477158593224222e-05,nan,0.9995083125428555,0.9998437190973823,1
61,0.9173039854035735,0.9999853706126465,0.9984703436493874,0.053407335584242856,0.9999263099689603,4.721742252304197e-05,nan,0.9994252068479721,0.9998790925464373,1
61,0.9407903526675311,0.9999835528022182,0.9992240183055401,0.25983481551018317,0.9995626532265338,0.00015122615322403884,nan,0.9999124924025298,0.9994114270733098,1
62,0.8791479607066208,0.9999690329976224,0.9989232122898102,0.2509217759064018,0.9988304833758097,0.0002552095730116984,nan,0.9997040317660677,0.998575273802798,1
62,0.9884915715864044,0.9999860401177586,0.9991562040522695,0.19194255892087686,0.9998377991568272,5.392585340721975e-05,nan,0.9997884619298032,0.99978387330342,1
62,0.9884025205613648,0.9999724560264307,0.9996363306418061,0.3451145182540164,0.9993833595533534,9.68800771771172e-05,nan,0.9998452266135603,0.9992864794761763,1
62,0.7745884749466097,0.9999715796567039,0.9980563819408417,0.02537425258892366,0.9998232399574817,2.6079401279403588e-05,nan,0.9998043579776799,0.9997971605562023,1
62,0.9032947986590961,0.9999793706848642,0.9992926344275475,0.19931660290177028,0.9994766105747441,0.00013451047482007468,nan,0.9999349675606947,0.9993421000999241,1
62,0.944177493747238,0.9999783815953652,0.9988502524793148,0.2120776137197574,0.999870680076009,7.544972489997334e-05,nan,0.9999389060217602,0.9997952303511091,1
62,0.9626733653335008,0.9999755014503207,0.9992632642388344,0.22001843165299412,0.9998043568583629,7.66427554809858e-05,nan,0.9996593645006849,0.9997277141028819,1
62,0.98785279873733,0.9999836800876403,0.999496434815228,0.182434263211563,0.9998058806446696,7.907616686285117e-05,nan,0.9998831672178202,0.9997268044778067,1
62,0.9603617042474157,0.9999751177488949,0.9989080466330051,0.16668305663980315,0.9998644736611086,5.39227389514971e-05,nan,0.9998028234924604,0.9998105509221571,1
62,0.973644600204404,0.9999847881514864,0.9994368683546782,0.16668243482323425,0.9998204625223542,9.390695912983316e-05,nan,0.9997584158694128,0.9997265555632244,1
62,0.9324544977318144,0.9999847890753226,0.9987803921103477,0.12592927771116139,0.9999111155163208,3.3744151911088175e-05,nan,0.9998246213252647,0.9998773713644098,1
62,0.8933108042208471,0.9999798484532391,0.9987808763980865,0.1993162730941564,0.9998476244138642,0.00017134816826791402,nan,0.9998822455416009,0.9996762762455963,1
63,0.960361500106088,0.9999866804491244,0.9992149211466312,0.27826600306951543,0.9999000638100183,0.00021157423130866926,nan,0.9999046407621321,0.9996884895787096,1
63,0.8577709974729111,0.9999754985743636,0.9971163719892502,0.022288737877536102,0.9998259842160171,1.5451026434678263e-05,nan,0.9997197751928242,0.9998105331895825,1
63,0.9407900225064545,0.9999859320236646,0.9993955567479134,0.3073669813871086,0.9995891386416186,0.00011064455170322177,nan,0.9999430554599973,0.9994784940899154,1
63,0.9748211645672128,0.9999809210914377,0.9987629763782024,0.12765947062002583,0.9998858724271981,4.3327932020374845e-05,nan,0.9999469203761838,0.9998425444951777,1
63,0.9903660946268914,0.9999823534871105,0.9991926914080977,0.09401679046825517,0.9997748198728321,7.088119510602091e-05,nan,0.999860168644136,0.9997039386777261,1
