clip,speaker,score
conflict_362_c001271,362,0.9902894643219788
conflict_363_c001278,363,0.0474297221451176
conflict_363_c001284,363,0.0474253024559342
conflict_363_c001285,363,0.2450822912680832
conflict_363_c001288,363,0.6513491650217572
conflict_363_c001290,363,0.3775312564055401
conflict_363_c001295,363,0.9669050849382343
conflict_363_c001296,363,0.6791755114598298
conflict_364_c001302,364,0.2018240553355551
conflict_364_c001308,364,0.0420918063486986
conflict_364_c001309,364,0.0420912808378262
conflict_364_c001310,364,0.5926667985912853
conflict_366_c001416,366,0.4378063325328866
conflict_366_c001417,366,0.1066907349324261
conflict_366_c001423,366,0.0097092957677175
conflict_366_c001429,366,0.2227069260788584
conflict_366_c001430,366,0.4073233933624627
conflict_367_c001447,367,0.0229798338293004
conflict_367_c001473,367,0.4073205378858854
conflict_367_c001474,367,0.5926561521640844
conflict_367_c001475,367,0.9046414756417068
conflict_367_c001477,367,0.2226925477216875
conflict_367_c001478,367,0.0675486392272761
conflict_369_c001515,369,0.0031729495867733
conflict_369_c001522,369,0.3208214096681672
conflict_370_c001551,370,0.1480485064153572
conflict_370_c001553,370,0.4378220289041376
conflict_370_c001561,370,0.2227092125269584
conflict_374_c001666,374,0.0259587224901822
conflict_374_c001668,374,0.6224508595783812
conflict_374_c001669,374,0.8932864700616368
conflict_374_c001670,374,0.4073389859928428
conflict_374_c001673,374,0.996826164992288
conflict_374_c001676,374,0.2941973194249215
conflict_374_c001684,374,0.1824302116752517
conflict_377_c001732,377,0.0953579443798002
conflict_377_c001737,377,0.0179876100958078
conflict_377_c001738,377,0.0046100453879339
conflict_377_c001739,377,0.2689523392775018
conflict_377_c001742,377,0.0179877000023887
conflict_377_c001747,377,0.0179887653402885
conflict_377_c001754,377,0.0179872100093818
conflict_377_c001763,377,0.9859328374997016
conflict_377_c001766,377,0.1066956112890712
conflict_378_c001777,378,0.8670217926676684
conflict_379_c001803,379,0.2227052634748116
conflict_379_c001811,379,0.0600913379928072
conflict_379_c001815,379,0.0851043775261017
conflict_381_c001881,381,0.8807898242269687
conflict_381_c001894,381,0.020333397280356
conflict_381_c001895,381,0.1192063035185185
conflict_381_c001896,381,0.0203336511423696
conflict_381_c001897,381,0.0066932919984021
conflict_381_c001898,381,0.2450802358020812
conflict_381_c001900,381,0.6513228841072475
conflict_381_c001901,381,0.1480528723123521
conflict_381_c001905,381,0.0259601112980088
conflict_382_c001924,382,0.0097094749792709
conflict_384_c001964,384,0.0075775385459511
conflict_384_c001965,384,0.009709264003456
conflict_384_c001966,384,0.3775423175214188
conflict_384_c001984,384,0.9902869655104086
conflict_384_c001985,384,0.2450752768658298
conflict_387_c002031,387,0.8670172868029731
conflict_392_c002114,392,0.4999856386607604
conflict_392_c002121,392,0.4687855831076092
conflict_392_c002122,392,0.2018199604118605
conflict_403_c002308,403,0.0758606811174516
conflict_403_c002310,403,0.6513264098940749
conflict_404_c002331,404,0.095352200793488
conflict_404_c002336,404,0.9914188910391216
conflict_405_c002350,405,0.0075776924708318
conflict_405_c002351,405,0.0675517769495414
conflict_405_c002353,405,0.0140648119358454
conflict_405_c002354,405,0.0330891986085627
conflict_405_c002356,405,0.2018187434139272
conflict_405_c002357,405,0.033088666280111
conflict_405_c002358,405,0.8932960946437984
conflict_405_c002381,405,0.8519403687604765
conflict_405_c002382,405,0.4073166056892755
conflict_405_c002385,405,0.914895004487312
conflict_405_c002386,405,0.0953583608934133
conflict_405_c002387,405,0.8354661523663145
conflict_405_c002388,405,0.0474293332185036
conflict_406_c002391,406,0.0474276273075019
conflict_406_c002394,406,0.817547684652511
conflict_407_c002426,407,0.9399084911463008
conflict_408_c002443,408,0.008578140851993
conflict_411_c002509,411,0.2942126776787836
conflict_411_c002520,411,0.1329624683162137
conflict_411_c002525,411,0.2450788432407211
conflict_414_c002579,414,0.182414505448595
conflict_414_c002581,414,0.0953543455837679
conflict_414_c002582,414,0.1192134566154148
conflict_414_c002583,414,0.0953491834974702
conflict_414_c002584,414,0.0085781941264277
conflict_414_c002594,414,0.9148963302515776
conflict_414_c002595,414,0.9968254996384224
conflict_414_c002598,414,0.9820079185665764
conflict_414_c002599,414,0.0373298968395689
conflict_414_c002601,414,0.73105103210895
conflict_414_c002603,414,0.0140644638481078
conflict_415_c002616,415,0.8807896601873582
conflict_415_c002617,415,0.7310385838044415
conflict_416_c002633,416,0.4687772334825134
conflict_416_c002642,416,0.5926653898289089
conflict_419_c002702,419,0.0109878923325602
conflict_419_c002704,419,0.0420910157042939
conflict_419_c002705,419,0.0758629072685335
conflict_419_c002710,419,0.5312042852814401
conflict_419_c002715,419,0.2689483106648983
conflict_420_c002726,420,0.4999927844247831
conflict_420_c002727,420,0.9706808303163798
conflict_420_c002728,420,0.9859308019653056
conflict_423_c002809,423,0.5926551690488737
conflict_423_c002817,423,0.6513288348049667
conflict_423_c002818,423,0.835462356526829
conflict_424_c002834,424,0.9241333029991946
conflict_424_c002844,424,0.9046298133138532
conflict_424_c002845,424,0.984089557508818
conflict_426_c002892,426,0.0534061242842652
conflict_426_c002897,426,0.0675523167957972
conflict_426_c002898,426,0.106697665265339
conflict_426_c002900,426,0.0203347427708189
conflict_429_c002943,429,0.9669072120217712
conflict_429_c002946,429,0.1645152902956817
conflict_430_c002959,430,0.1480523728990059
conflict_430_c002965,430,0.4687910681889903
conflict_430_c002967,430,0.8354792675101879
conflict_430_c002972,430,0.9046447589972044
conflict_430_c002975,430,0.867028686270776
conflict_431_c002992,431,0.3486508719734701
conflict_431_c002993,431,0.2450965660475833
conflict_432_c003002,432,0.8354797463070703
conflict_434_c003045,434,0.08510427638858
conflict_434_c003046,434,0.531207807885606
conflict_434_c003050,434,0.7057650668014731
conflict_434_c003060,434,0.8932832988609154
conflict_436_c003105,436,0.0420908194531233
conflict_437_c003113,437,0.4378190350998508
conflict_437_c003122,437,0.9399066536576728
conflict_438_c003148,438,0.2942216896021967
conflict_438_c003149,438,0.9148947656054268
conflict_439_c003170,439,0.4687902610936817
conflict_439_c003174,439,0.7310424513779366
conflict_440_c003182,440,0.0420914083100594
conflict_440_c003184,440,0.0534049450914447
conflict_440_c003187,440,0.0075776761370397
conflict_440_c003207,440,0.777284997168155
conflict_440_c003208,440,0.6224541788565889
conflict_441_c003216,441,0.0085787647201574
conflict_441_c003217,441,0.1824233636753704
conflict_441_c003232,441,0.2227151150923907
conflict_443_c003268,443,0.9241380181090126
conflict_445_c003308,445,0.9840899270749928
conflict_445_c003314,445,0.5000074107409952
conflict_445_c003318,445,0.3775408526141436
conflict_446_c003330,446,0.6513491056015343
conflict_447_c003345,447,0.407330163697122
conflict_447_c003355,447,0.8175516759174561
conflict_447_c003356,447,0.89329238394715
conflict_447_c003357,447,0.9964045148963372
conflict_447_c003363,447,0.880784784668577
conflict_448_c003365,448,0.0534076217171636
conflict_448_c003366,448,0.7772856819592154
conflict_448_c003369,448,0.1329684774277252
conflict_448_c003374,448,0.1192105113018288
conflict_448_c003378,448,0.9525715043820367
conflict_448_c003388,448,0.2689494135757419
conflict_448_c003395,448,0.9840875852266626
conflict_448_c003397,448,0.3775277128876156
conflict_449_c003413,449,0.1824403496671116
conflict_451_c003457,451,0.3775312349165935
conflict_451_c003469,451,0.0675524675989435
conflict_451_c003471,451,0.4687894047085615
conflict_451_c003474,451,0.9324415235284588
conflict_451_c003475,451,0.9148924621217782
conflict_451_c003477,451,0.939897737246654
conflict_452_c003490,452,0.5926548450295727
conflict_452_c003491,452,0.6224367783285635
conflict_452_c003495,452,0.5621648885711036
conflict_452_c003496,452,0.7057681216508359
conflict_454_c003532,454,0.5926583919519673
conflict_454_c003533,454,0.531211993391938
conflict_454_c003538,454,0.0600937697696795
conflict_457_c003585,457,0.0534059190858032
conflict_457_c003590,457,0.4687727532241423
conflict_457_c003591,457,0.468771482279375
conflict_457_c003593,457,0.4687919212503829
conflict_461_c003654,461,0.499977040171089
conflict_461_c003661,461,0.0035939865093452
conflict_461_c003668,461,0.8354722745979031
conflict_461_c003670,461,0.6513565229510251
conflict_463_c003708,463,0.9740379071020748
conflict_463_c003710,463,0.932442099318338
conflict_464_c003726,464,0.022980077925682
conflict_464_c003731,464,0.5621564605912922
conflict_464_c003741,464,0.2227066259744209
conflict_465_c003755,465,0.0109876422029321
conflict_465_c003761,465,0.060091935352267
conflict_465_c003766,465,0.9706797777955456
conflict_465_c003767,465,0.5621396191894701
conflict_465_c003768,465,0.7310466651490211
conflict_465_c003771,465,0.0259589354458817
conflict_467_c003828,467,0.974037326048017
conflict_467_c003830,467,0.5621693642340945
conflict_468_c003835,468,0.4378124318211328
conflict_468_c003844,468,0.62244119151803
conflict_468_c003845,468,0.8807805314019171
conflict_469_c003865,469,0.0159075612452218
conflict_469_c003873,469,0.0675506274627381
conflict_469_c003874,469,0.2018133185767791
conflict_469_c003878,469,0.2450967781166377
conflict_469_c003882,469,0.9046367491774656
conflict_469_c003883,469,0.182427455725352
conflict_470_c003896,470,0.0075777210966309
conflict_470_c003901,470,0.7548911495737464
conflict_470_c003907,470,0.9579045307960452
conflict_470_c003911,470,0.9324461779312928
conflict_470_c003914,470,0.2942084595694965
conflict_471_c003927,471,0.9465892167951148
conflict_471_c003929,471,0.9859331737014922
conflict_471_c003932,471,0.4073315550966809
conflict_472_c003942,472,0.5926573029870902
conflict_472_c003944,472,0.1824303344977157
conflict_472_c003946,472,0.3208166206327917
conflict_474_c003970,474,0.2450782589318718
conflict_474_c003971,474,0.7549053132655409
conflict_474_c003972,474,0.3208166612122023
conflict_474_c003974,474,0.3208221640304932
conflict_474_c003978,474,0.8807784946584657
conflict_476_c003996,476,0.3775359838361171
conflict_476_c004000,476,0.7057567827499703
conflict_476_c004005,476,0.8932979961277242
conflict_477_c004026,477,0.0066936438583195
conflict_477_c004028,477,0.2226986278373856
conflict_477_c004033,477,0.1066997030282127
conflict_477_c004034,477,0.0179861796438576
conflict_477_c004035,477,0.0851072112780348
conflict_478_c004044,478,0.075853018488058
conflict_478_c004055,478,0.851942040923579
conflict_478_c004058,478,0.9324456566097896
conflict_480_c004083,480,0.3775228452452093
conflict_480_c004093,480,0.0203341128502664
conflict_482_c004143,482,0.0474292912982141
conflict_485_c004226,485,0.9148948994773533
conflict_486_c004237,486,0.8932921578589056
conflict_487_c004262,487,0.7981643235063166
conflict_488_c004281,488,0.592652625086219
conflict_488_c004282,488,0.4073398717196019
conflict_488_c004283,488,0.1066986369041992
conflict_488_c004284,488,0.5621734457016827
conflict_488_c004293,488,0.3486249967745696
conflict_488_c004294,488,0.2942207828553111
conflict_488_c004295,488,0.2689469051511717
conflict_489_c004304,489,0.2689411444296125
conflict_492_c004351,492,0.0124332701369172
conflict_603_c004422,603,0.952564241629034
conflict_603_c004430,603,0.9875636113448182
conflict_603_c004434,603,0.0052204095547528
conflict_603_c004435,603,0.3775394130258416
conflict_603_c004438,603,0.4073309397191349
conflict_605_c004454,605,0.0124328386313463
conflict_608_c004488,608,0.5311945038361297
conflict_608_c004498,608,0.777275442059689
conflict_608_c004506,608,0.9796635102497692
conflict_608_c004508,608,0.7310487907679345
conflict_608_c004509,608,0.1824205834014567
conflict_608_c004510,608,0.995388568695249
conflict_608_c004511,608,0.9890091576807116
conflict_609_c004531,609,0.7310560934170338
conflict_609_c004532,609,0.731050579540769
conflict_609_c004533,609,0.6513558219707046
conflict_609_c004534,609,0.6513570679324864
conflict_612_c004554,612,0.010987730091466
conflict_612_c004562,612,0.8933025690533485
conflict_615_c004587,615,0.7057689263513873
conflict_615_c004594,615,0.5621731216593145
conflict_615_c004598,615,0.7057723327705385
conflict_615_c004599,615,0.4378195525507747
conflict_620_c004678,620,0.1192125719267811
conflict_622_c004706,622,0.939897745641616
conflict_624_c004751,624,0.5621663941666378
conflict_624_c004757,624,0.996826015297618
conflict_624_c004762,624,0.6513446204753076
conflict_625_c004777,625,0.8519344380384194
conflict_625_c004778,625,0.8175650201403866
conflict_625_c004779,625,0.3208280941067635
conflict_627_c004811,627,0.7981736789574714
conflict_627_c004815,627,0.7057652158390055
conflict_627_c004824,627,0.4999931408810801
conflict_627_c004825,627,0.9579052212289962
conflict_628_c004846,628,0.4378214887038012
conflict_628_c004849,628,0.095355532970287
conflict_629_c004877,629,0.9398975260341244
conflict_632_c004906,632,0.010987616254441
conflict_632_c004919,632,0.0953554996893577
conflict_632_c004920,632,0.0420907994159301
conflict_632_c004923,632,0.5312048193628097
conflict_634_c004970,634,0.085103601490865
conflict_634_c004977,634,0.320817880906861
conflict_636_c004995,636,0.182427072181182
conflict_636_c004997,636,0.0474277411852464
conflict_636_c004999,636,0.0203336738758644
conflict_636_c005031,636,0.1480623985594337
conflict_636_c005034,636,0.0758654394356408
conflict_637_c005040,637,0.7057689912611851
conflict_637_c005044,637,0.1192120807384125
conflict_637_c005045,637,0.1480564816063261
conflict_637_c005057,637,0.4378192634002862
conflict_637_c005058,637,0.2018093828631184
conflict_638_c005059,638,0.1480518431835722
conflict_640_c005068,640,0.0066916491741807
conflict_640_c005069,640,0.0040705964809157
conflict_640_c005070,640,0.0203338783902236
conflict_640_c005072,640,0.0420908515483902
conflict_640_c005081,640,0.4073160937164297
conflict_640_c005082,640,0.0109877600577
conflict_640_c005083,640,0.0097085979990236
conflict_640_c005084,640,0.0179877373070276
conflict_641_c005085,641,0.1480525616582197
conflict_641_c005086,641,0.0066932456997081
conflict_641_c005093,641,0.7981479263571547
conflict_641_c005094,641,0.0600888532474955
conflict_649_c005115,649,0.562163520334603
conflict_649_c005116,649,0.0140655676214287
conflict_649_c005118,649,0.9525616160342564
conflict_650_c005125,650,0.777291500697874
conflict_650_c005129,650,0.9525667098204348
conflict_650_c005131,650,0.8354669017963395
conflict_659_c005270,659,0.010988160518676
conflict_659_c005279,659,0.0085788797820924
conflict_659_c005280,659,0.0109887807429723
conflict_659_c005281,659,0.0293143367833786
conflict_659_c005284,659,0.0675491025410603
conflict_659_c005285,659,0.0028011564651053
conflict_659_c005297,659,0.9465917339735264
conflict_659_c005299,659,0.7981539501914433
conflict_660_c005309,660,0.0534076146797505
conflict_660_c005310,660,0.9465885091597492
conflict_660_c005315,660,0.9465911444524916
conflict_660_c005317,660,0.6513080401147714
conflict_661_c005327,661,0.010988302270524
conflict_661_c005333,661,0.6791612839640147
conflict_661_c005337,661,0.6791715673319048
conflict_661_c005359,661,0.7981586616161831
conflict_662_c005369,662,0.9914195004300996
conflict_667_c005464,667,0.6513343350900516
conflict_667_c005468,667,0.9324428485068124
conflict_667_c005469,667,0.85193773112074
conflict_667_c005472,667,0.914886805063127
conflict_670_c005526,670,0.9399016067446476
conflict_670_c005527,670,0.5621916412913268
conflict_680_c005600,680,0.0075778077503754
conflict_680_c005616,680,0.2689475697077123
conflict_680_c005624,680,0.1645213644145723
conflict_680_c005627,680,0.7057535567490781
conflict_684_c005694,684,0.7549050993546701
conflict_688_c005735,688,0.0758642461116124
conflict_688_c005750,688,0.9914183391958084
conflict_688_c005751,688,0.9669060283072088
conflict_688_c005752,688,0.8519406710573264
conflict_698_c005894,698,0.042091722946281
conflict_698_c005895,698,0.0052203003088847
conflict_698_c005898,698,0.0075775061692314
conflict_698_c005900,698,0.6791355673365675
conflict_698_c005901,698,0.7548996750013554
conflict_698_c005904,698,0.0420918918173161
conflict_698_c005909,698,0.029314900288846
conflict_698_c005911,698,0.0159080561358392
conflict_698_c005923,698,0.0850980088044268
conflict_698_c005927,698,0.047431457317786
conflict_698_c005929,698,0.0259592770103735
conflict_705_c005963,705,0.1824304458127097
conflict_707_c005979,707,0.9241285473755616
conflict_708_c006005,708,0.5312066448847471
conflict_712_c006056,712,0.2450865269111873
conflict_712_c006059,712,0.7772878178640452
conflict_712_c006061,712,0.974035941457536
conflict_712_c006071,712,0.7981738861283874
conflict_713_c006084,713,0.7981804055466896
conflict_713_c006086,713,0.7310378561371839
conflict_713_c006092,713,0.9989666001403636
conflict_716_c006146,716,0.4378315433864111
conflict_716_c006158,716,0.0259594825065057
conflict_716_c006160,716,0.3486385650421843
conflict_717_c006173,717,0.8175627942687156
conflict_717_c006179,717,0.9770194256554344
conflict_718_c006191,718,0.2942167353367508
