clip,speaker,finetuned,zeroshot
347,347,0.0275852847844362,0.07162881694011768
348,348,0.8633915781974792,0.9435013877406035
349,349,0.9367494583129884,0.9708741856268183
350,350,0.3242353796958923,0.9605531087025531
351,351,0.6334102749824524,0.9529323756278415
352,352,0.1871326863765716,0.9100262479361133
353,353,0.5698526501655579,0.9283944351458162
354,354,0.1645164489746093,0.3209992224329111
355,355,0.3242353796958923,0.9097482114514917
356,356,0.3775406777858734,0.9435726756351925
357,357,0.0142819341272115,0.03738197896917722
358,358,0.3522017896175384,0.8743477263645087
359,359,0.9111796617507936,0.974194443241057
360,360,0.1259227693080902,0.20195941034732964
361,361,0.0136368349194526,0.027637303793361927
362,362,0.3276683092117309,0.4076529195408865
363,363,0.0074606435373425,0.021626900589202528
364,364,0.0446808747947216,0.13294684184650785
365,365,0.1480471938848495,0.4076178812321096
366,366,0.0057302466593682,0.01590440031264556
367,367,0.9161096215248108,0.9604113355275852
368,368,0.4804786741733551,0.5927526858079715
369,369,0.0200234409421682,0.035159317344970416
370,370,0.006050398107618,0.022980737559049228
371,371,0.3557748794555664,0.8804078749084439
372,372,0.9775429368019104,0.9850764318629762
373,373,0.1824255138635635,0.8434032752931313
374,374,0.4493926465511322,0.9401867998794705
375,375,0.0236894711852073,0.03116789937187992
376,376,0.851952850818634,0.9831411820355073
377,377,0.0396388433873653,0.42266161029300797
378,378,0.0151890497654676,0.056753742514387334
379,379,0.0333368219435215,0.04745925011980188
380,380,0.0151890497654676,0.13305689296113737
381,381,0.2942149639129638,0.6513191569085942
382,382,0.0103281531482934,0.025990341765192843
383,383,0.1066906005144119,0.7432935670901275
384,384,0.815232515335083,0.960396013083532
385,385,0.0675466954708099,0.08046944260002684
386,386,0.0541987270116806,0.5159217818403071
387,387,0.0147286131978034,0.03116920748269026
388,388,0.859663724899292,0.8598693987276194
389,389,0.4843800961971283,0.24530177047573862
390,390,0.5736784338951111,0.9867717728558573
391,391,0.8354835510253906,0.7667074236697806
392,392,0.0284360349178314,0.06759999311737888
393,393,0.0236894711852073,0.04748434585582263
395,395,0.0550052821636199,0.08043726631770345
396,396,0.0346188396215438,0.08517270280620733
397,397,0.0211251936852931,0.7053745364048377
399,399,0.0302145890891551,0.08048187678554955
400,400,0.0574932768940925,0.3215778800916508
401,401,0.0675466954708099,0.09028123685270158
402,402,0.1135795935988426,0.7664253413691708
403,403,0.0104890912771224,0.05336066290713528
404,404,0.024798160418868,0.12603296501250677
405,405,0.4921881258487701,0.9363572073188958
406,406,0.0216153338551521,0.029344855690615502
407,407,0.0174424834549427,0.09550240005044663
408,408,0.0111580304801464,0.02761873226311282
409,409,0.3923368453979492,0.899172537842164
410,410,0.0244230907410383,0.10098663494831628
411,411,0.0263553541153669,0.03113994811595107
412,412,0.562176525592804,0.4383397652258388
413,413,0.0484960041940212,0.20179404407729792
414,414,0.7520125508308411,0.9325861037303699
415,415,0.0341004282236099,0.08531219391452435
416,416,0.0341004282236099,0.11284821618629001
417,417,0.0570714026689529,0.8176646115446647
418,418,0.1311732232570648,0.5624442804535542
419,419,0.0169149134308099,0.047456691374804766
420,420,0.222700148820877,0.28150786179677056
421,421,0.6039317846298218,0.9100306697971718
422,422,0.4804786741733551,0.9323323088933337
423,423,0.0402379408478736,0.20223873090427308
424,424,0.0302145890891551,0.5158825470428894
425,425,0.8688268065452576,0.9707063498735349
426,426,0.388617992401123,0.5479543742610652
427,427,0.2814055979251861,0.13312952663971803
428,428,0.0240535531193017,0.09545549763997989
429,429,0.0275852847844362,0.08044454228916266
430,430,0.3702253699302673,0.9323777924361103
431,431,0.0440186522901058,0.056725485245385024
432,432,0.0306757986545562,0.07593813206694475
433,433,0.0160291455686092,0.05666504267490816
434,434,0.07696083933115,0.12609065915455858
435,435,0.8438951373100281,0.9627988184997376
436,436,0.0177122969180345,0.050391942176606974
437,437,0.0263553541153669,0.06018913294828948
438,438,0.0166570395231246,0.16479692167970839
439,439,0.0302145890891551,0.12600997090891752
440,440,0.0863234847784042,0.308124520321591
441,441,0.6757646203041077,0.5162962281812821
442,442,0.1225232109427452,0.8268333452927323
443,443,0.0726367011666297,0.15636478237077972
444,444,0.0396388433873653,0.11293106693915178
445,445,0.1824255138635635,0.6218756449990761
446,446,0.0316187664866447,0.04209677761978626
447,447,0.0913821086287498,0.28149654541714525
448,448,0.1143685206770896,0.8741359729889627
449,449,0.0104890912771224,0.04470711966299593
450,450,0.961533784866333,0.9890386757355298
451,451,0.1225232109427452,0.11306936892794336
452,452,0.0346188396215438,0.11936838999517654
453,453,0.0191240366548299,0.09541942762083366
454,454,0.0142819341272115,0.06763414843524782
455,455,0.0049054059199988,0.01691199239460827
456,456,0.0592102520167827,0.10685784145808601
457,457,0.0118691213428974,0.04739647622328748
458,458,0.0284360349178314,0.09019034586374165
459,459,0.7772998809814453,0.7984543253942004
461,461,0.6039317846298218,0.9580159179795565
462,462,0.0953494608402252,0.09019263872753702
463,463,0.0373268835246562,0.050418229123455206
464,464,0.0271692331880331,0.4227029854715132
465,465,0.0104890912771224,0.05036158356685828
466,466,0.4263215959072113,0.6092416839459306
467,467,0.0275852847844362,0.04471759289881865
468,468,0.0080619920045137,0.03506506581721371
469,469,0.2814055979251861,0.8438668185407555
470,470,0.0618759840726852,0.3076746011268232
471,471,0.0838903859257698,0.5005599491249323
472,472,0.0212873518466949,0.031184119026023617
473,473,0.0351448468863964,0.02934282429171494
474,474,0.0161528345197439,0.09014043294487906
475,475,0.0132228229194879,0.035175404711242426
476,476,0.0142819341272115,0.04217888917383335
477,477,0.0304443500936031,0.044704142303179366
478,478,0.022457055747509,0.23378484680955833
479,479,0.1500288248062133,0.2572277918303276
480,480,0.0169149134308099,0.08040605336631074
481,481,0.2877678275108337,0.6080524228722372
482,482,0.0255652125924825,0.04739996499440792
483,483,0.0758581757545471,0.515891652235525
484,484,0.1422318816184997,0.7773669800226626
485,485,0.0780781581997871,0.3208413018368494
486,486,0.0200234409421682,0.06764815944461824
487,487,0.0277956239879131,0.0851595678901187
488,488,0.0151890497654676,0.0676455886307292
489,489,0.0108184479176998,0.03522802778901848
490,490,0.0164030324667692,0.047475939206499895
491,491,0.3007455766201019,0.7057318820682275
492,492,0.0311438329517841,0.06376547935178502
600,600,0.4532618820667267,0.28174894084676727
601,601,0.0675466954708099,0.10100818097414169
602,602,0.2909808456897735,0.9048490022389172
603,603,0.0900929942727088,0.3487262089853697
604,604,0.0275852847844362,0.01323917940818609
605,605,0.3040416538715362,0.8269539808488615
606,606,0.0875638499855995,0.11304862584158645
607,607,0.1500288248062133,0.1649214405359231
608,608,0.2018132209777832,0.8669970754090324
609,609,0.0179001688957214,0.053489658134753794
612,612,0.0166570395231246,0.06380654818026962
615,615,0.0092680128291249,0.025961949023012094
617,617,0.0675466954708099,0.3349728818484548
618,618,0.2658804953098297,0.4690787179903426
619,619,0.5117166042327881,0.9365076625440525
620,620,0.0121471704915165,0.013220684271531221
622,622,0.0209642387926578,0.03310286658940637
623,623,0.0140636265277862,0.039678904833979234
624,624,0.9458011984825134,0.9669568618858485
625,625,0.0618759840726852,0.4841810540435069
626,626,0.0367694646120071,0.033138659512642235
627,627,0.0637149959802627,0.4224743449982322
628,628,0.0091256378218531,0.031196125281121083
629,629,0.0088473549112677,0.010989096135021532
631,631,0.2094696909189224,0.5015375909096769
632,632,0.0288709066808223,0.02933602474636136
633,633,0.0550052821636199,0.39274735670462646
634,634,0.0179862100630998,0.025984020391963476
635,635,0.0427221953868866,0.07170538779836858
636,636,0.8976953029632568,0.8996350049381894
637,637,0.8128673434257507,0.9784278465985068
638,638,0.6334102749824524,0.7187634101546075
640,640,0.7745833992958069,0.8519158059855128
641,641,0.4921881258487701,0.7880623843775768
649,649,0.1192029193043708,0.2340185957386305
650,650,0.0174424834549427,0.11946898066221814
651,651,0.0330859795212745,0.06017260868973499
652,652,0.5234203934669495,0.8743452472726215
653,653,0.0373268835246562,0.06377754712379778
654,654,0.0378924235701561,0.04215638472375497
655,655,0.8840392827987671,0.932699509149688
656,656,0.0142819341272115,0.03740413075951981
657,657,0.0118691213428974,0.05341502484996051
658,658,0.4687906503677368,0.6372860513097055
659,659,0.6619228720664978,0.8739744378692993
660,660,0.0675466954708099,0.83544695708206
661,661,0.3998116552829742,0.8520247982724604
662,662,0.0420877262949943,0.08527595647808173
663,663,0.0646534860134124,0.4533617114849362
664,664,0.0209642387926578,0.03965273065568208
666,666,0.0169149134308099,0.09539658896267632
667,667,0.0275852847844362,0.26942827640731304
669,669,0.6926419734954834,0.8741754044776614
670,670,0.0503306314349174,0.09544577463913641
673,673,0.2658804953098297,0.9796416670004593
676,676,0.4416730105876922,0.9197264437925705
677,677,0.7248703241348267,0.7984262249208018
679,679,0.0522308535873889,0.1481973010244302
680,680,0.9458011984825134,0.9196741968842855
682,682,0.3557748794555664,0.3635362320466783
683,683,0.3849121630191803,0.9049916980708599
684,684,0.9230391979217528,0.932636105492797
687,687,0.0665691867470741,0.25709118304899187
688,688,0.9314625263214112,0.9724492143048429
689,689,0.7606506943702698,0.9401672227102547
691,691,0.7549149990081787,0.9650061284662843
692,692,0.1311732232570648,0.2571210058166515
693,693,0.0440186522901058,0.257045945951752
695,695,0.3629692196846008,0.9198639122616764
696,696,0.1347759217023849,0.9436672393268061
697,697,0.0267592836171388,0.22288925265999435
698,698,0.9407896995544434,0.9784625243103324
699,699,0.1225232109427452,0.26923877598260515
702,702,0.0122412759810686,0.023001852347895445
703,703,0.8221890926361084,0.9149494316903825
705,705,0.9637799859046936,0.9604729076894626
707,707,0.0558231398463249,0.14059093600828934
708,708,0.0154245514422655,0.04467502188904193
709,709,0.3775406777858734,0.7772503194570453
710,710,0.1081889495253562,0.11949078784669294
712,712,0.0102486014366149,0.060096443594260536
713,713,0.950411021709442,0.9875822930616451
715,715,0.7634837031364441,0.9285630629794851
716,716,0.8887587189674377,0.9770575046398562
717,717,0.0467249602079391,0.037361911640565404
718,718,0.0079379938542842,0.03969101526046616
