clip,speaker,finetuned,zeroshot
S193.wav,S193,0.0792103260755539,0.3778578317367234
S194.wav,S194,0.2068940550088882,0.1825914868472948
S195.wav,S195,0.8670357465744019,0.3491524341525072
S196.wav,S196,0.0953494608402252,0.2453753339554432
S197.wav,S197,0.9924227595329284,0.2692200494686655
S198.wav,S198,0.0980793237686157,0.2019966447098988
S199.wav,S199,0.0275852847844362,0.2020145673523578
S200.wav,S200,0.7981867790222168,0.3779339179976462
S201.wav,S201,0.0926877781748771,0.3076508715078782
S202.wav,S202,0.8740772008895874,0.4079264708776882
S203.wav,S203,0.6297746300697327,0.2816717429419452
S204.wav,S204,0.0229773707687854,0.3490115986051667
S205.wav,S205,0.8933094143867493,0.3491882588097752
S206.wav,S206,0.1066906005144119,0.3076624855563264
S207.wav,S207,0.6442251205444336,0.3077468622161905
