clip,speaker,p_seed0,fold_seed0,p_seed1,fold_seed1,p_seed2,fold_seed2,p_seed3,fold_seed3,p_seed4,fold_seed4
318.wav,318,2.302169742e-05,3,0.0002423328551,1,7.466600891e-06,1,0.0001335944107,1,5.279045126e-06,3
319.wav,319,0.05738009512,1,0.07463314384,1,0.02847851068,0,0.003955899738,2,0.0318553485,2
320.wav,320,0.8919403553,2,0.05741979927,0,0.6653954387,3,0.6951839924,3,0.7897872329,2
321.wav,321,0.9840962887,3,0.05036672577,1,0.754231751,1,0.4286304414,4,0.813980639,0
322.wav,322,0.4176736772,2,0.233504504,1,0.3844306171,3,0.9531702995,0,0.01772238128,1
323.wav,323,0.5692116618,3,0.9885309935,4,0.8877283931,0,0.3085424304,4,0.9696920514,3
324.wav,324,0.9927384257,1,0.994695127,2,0.9802131057,0,0.9999239445,4,0.1402272433,2
325.wav,325,0.08117901534,0,2.955179298e-05,2,0.002373568946,0,0.0004285992472,2,9.88546617e-06,2
326.wav,326,8.637654787e-07,4,5.792785669e-05,3,0.0002896368096,3,0.02973587066,0,0.003830281319,0
327.wav,327,0.5734286308,4,0.01726086251,0,0.3823255897,3,0.00531682279,4,0.01345963683,0
328.wav,328,0.00717259571,4,0.0267370455,3,0.002844855655,2,0.0001189813775,4,0.002562581329,4
329.wav,329,0.004767776933,2,0.01648942009,3,0.009794673882,3,0.0005365358666,1,0.0005600290024,2
330.wav,330,0.6757612228,3,0.0005763134104,2,0.9325646162,3,0.1025456861,0,0.5829809904,4
331.wav,331,0.9775758982,1,0.8643028736,1,0.9023579359,0,0.05145798251,3,0.004214153159,3
332.wav,332,0.1205666959,1,0.2019687742,0,0.1372760236,2,0.2349662781,1,0.05933915451,0
333.wav,333,0.00840910431,2,5.080560732e-05,2,1.016711195e-07,1,1.040182997e-05,2,3.370250624e-06,3
334.wav,334,0.00297168782,0,0.9928869605,1,0.000442751596,4,0.1004489288,3,0.9936995506,3
335.wav,335,0.6107346416,2,0.6201967001,2,0.1248515993,0,0.165581882,0,0.2568975389,0
336.wav,336,0.1604067832,1,0.4224010706,0,0.001313461806,4,1.318845534e-06,2,0.0003238814534,3
337.wav,337,0.1041438207,0,0.9937446713,4,0.01425411645,3,0.02493915148,3,0.9982855916,4
338.wav,338,2.66235802e-05,0,0.9841222763,2,0.002025201218,3,0.01447035,4,0.08724275231,3
339.wav,339,1.223276058e-07,0,0.9498615265,0,0.0001929017017,4,0.8943642378,1,0.5252714157,2
340.wav,340,0.9439890981,1,0.06631164998,0,0.8830199838,3,0.9471590519,4,0.9330533743,4
341.wav,341,0.05816815794,0,0.0006059385487,0,0.0002567710762,0,0.003692561761,4,0.005504943896,4
343.wav,343,0.1800231934,0,0.02191915736,0,0.5005097985,1,0.05787467957,2,0.09761822224,1
344.wav,344,0.6201910973,2,0.03030078858,2,0.6440181136,1,0.007720213849,1,0.8984512091,2
345.wav,345,0.002023996087,4,0.002346568042,3,0.0001607340673,2,0.9999916553,0,0.005006850697,2
346.wav,346,0.1394897848,3,0.03145188838,4,0.7904852629,4,0.007336326409,4,0.0002134303941,4
347.wav,347,0.003331742715,0,5.243876149e-05,4,0.002360936254,2,0.004991118331,2,0.008853412233,4
348.wav,348,0.0001171318072,0,0.3361501396,1,0.08291315287,2,0.0901248008,3,0.01946040615,1
349.wav,349,0.9984635115,4,0.9698115587,1,0.921187222,0,0.4849078953,3,0.999363482,3
350.wav,350,0.0003001850564,0,0.0002520631533,2,0.0001466923422,2,0.001293383422,4,0.0002396308701,4
351.wav,351,0.1835703552,4,0.8963563442,1,0.3484964669,4,0.01985482126,3,0.5416730642,1
352.wav,352,0.0003435610852,3,0.005323946476,1,0.1335768551,4,0.0001036207541,1,0.0002178672003,0
353.wav,353,2.935372549e-06,0,0.3238150179,1,0.004468880594,2,5.982644528e-14,2,0.98598665,1
354.wav,354,3.493908662e-05,2,0.003188910196,3,0.4390568137,3,8.69536816e-05,2,0.01818004623,3
355.wav,355,0.0005806554109,2,0.7831035256,3,0.3286993802,4,0.1320089996,3,0.928511858,2
356.wav,356,0.0948901251,3,0.07080625743,3,0.101717256,2,0.6816478372,0,0.005738832057,2
357.wav,357,0.8545156717,3,0.4850328267,0,0.3010183871,0,0.0003665200202,3,0.3962714374,1
358.wav,358,0.8714856505,2,0.8735975623,4,0.004990280606,3,0.9189444184,0,0.3128399551,1
359.wav,359,2.099284393e-05,4,0.9986588955,2,0.0003530107497,4,0.9977685213,0,0.9158427715,4
360.wav,360,0.0001782153849,0,0.4331855178,2,0.0411754474,2,0.182391271,3,0.9782862663,0
361.wav,361,0.564230442,4,0.0521723628,0,0.7754406333,0,0.01101833396,1,0.1286866963,4
362.wav,362,0.757578671,3,0.4249153733,1,0.8728510141,0,0.03880009428,0,0.9894117713,3
363.wav,363,0.002478507347,0,0.0003715936618,4,0.0006203522207,2,0.01123254374,3,0.9943699241,4
364.wav,364,0.04077353701,1,0.003286256455,3,1.109244749e-05,3,0.5052805543,0,0.1144423038,4
365.wav,365,0.7912831306,1,0.9771363139,1,0.9744858146,1,0.7657831311,3,0.7818539739,4
366.wav,366,0.03409222141,3,0.003127493663,0,0.0004848659446,4,0.02559851296,4,0.002948489971,1
367.wav,367,0.008914104663,4,0.5183019638,4,0.003311048495,4,0.1041758284,2,0.006389677525,2
368.wav,368,0.4690208137,4,0.9354153275,3,0.8767015338,0,0.8771764636,0,0.8838552833,3
369.wav,369,0.001736732549,0,0.8162211776,0,0.1284224242,4,0.5496790409,2,0.9383178949,2
370.wav,370,0.0003898949944,1,0.0003907940118,4,5.102579962e-05,1,0.0002549643687,0,0.0001366547949,3
371.wav,371,0.4862838686,3,0.9945554733,4,0.423874855,3,0.5939357281,4,0.03995642439,3
372.wav,372,0.04057910293,0,0.9363481998,2,0.220647946,3,0.9680277705,4,0.002525041346,4
373.wav,373,0.891453445,0,0.5854359865,2,0.002536508022,0,0.1000301242,4,0.01503459085,3
374.wav,374,0.7422527671,2,0.2000706792,2,0.9974479675,2,0.9672989249,4,0.8194265962,1
375.wav,375,0.7598317862,4,0.2020923197,1,0.8791552782,2,0.9670538306,4,0.8478350639,1
376.wav,376,0.02680762112,2,0.1558352411,3,0.669717133,1,0.7646526098,0,0.7860296369,3
377.wav,377,0.4107224643,4,0.0006602400681,4,0.0006526513607,0,0.0001626211451,0,0.004666577559,2
378.wav,378,0.7558981776,1,0.6573919654,4,0.9751152992,4,0.8462992907,3,0.05650623888,1
379.wav,379,0.04200075567,4,0.2733066678,4,0.006934295408,2,0.5932558179,3,8.461611287e-05,0
380.wav,380,0.4386455715,1,0.7222667336,0,0.1311381906,1,0.2020388395,1,0.6338589787,1
381.wav,381,0.7666044831,0,0.8965930343,2,0.4239812493,1,0.08283895254,4,0.1157982126,3
382.wav,382,0.003805994522,2,0.01463612821,2,0.008112087846,2,0.0003187036782,4,0.0411173813,0
383.wav,383,1.687629083e-05,1,0.005057166331,1,0.3721721768,2,0.02247001603,1,0.005534390453,4
384.wav,384,0.0005630618543,4,0.4097706676,0,0.003191597061,4,3.491224197e-05,3,0.5935837626,2
385.wav,385,0.7466307878,4,0.9822398424,0,0.4742313921,4,0.5065891743,4,0.002679449739,4
386.wav,386,0.5181866288,2,0.9336854219,2,0.08620267361,1,0.1731443852,3,0.009110317566,4
387.wav,387,0.2634963095,2,0.01370759401,3,0.03188642859,1,0.001454945887,1,0.004187182058,4
388.wav,388,0.002441548742,4,0.0004143613332,2,0.0005732231075,4,0.0005664233468,1,0.004882689565,4
389.wav,389,0.0103080133,0,0.01032449305,2,0.00670215534,0,0.001287184656,2,0.0001072285304,0
390.wav,390,0.04560583457,1,0.08024741709,1,0.02530715428,0,0.00609379774,1,0.01031565294,1
391.wav,391,0.9720511436,1,0.4708795547,3,0.9165120125,1,0.6733367443,1,0.9387054443,2
392.wav,392,0.8601866364,2,0.8369677663,3,0.03974093497,2,0.9498512149,3,0.8307631016,1
393.wav,393,0.04841821268,4,0.04697026312,4,0.00410660496,1,0.4904920459,0,0.2039038539,1
395.wav,395,0.6890140772,3,0.990418613,0,0.9123697877,1,0.9326586723,1,0.5678678155,3
396.wav,396,0.2782691121,4,0.01875187457,0,0.06191361323,2,0.1357878,3,0.01302696299,2
397.wav,397,0.1082173064,0,0.004797536414,3,0.06352634728,1,0.00304353633,0,0.03152010217,3
399.wav,399,0.9996075034,3,0.9994309545,0,0.9998779297,1,0.9973543882,2,0.9968374968,1
400.wav,400,0.007415491622,2,0.07880596071,4,0.8752094507,2,0.05952308327,3,0.004739818629,4
401.wav,401,0.01203625742,2,0.09667347372,2,0.263746351,0,0.008373918012,0,0.6196743846,1
402.wav,402,0.9978443384,2,0.858818531,3,0.8780605197,1,0.9871096611,0,0.9382523894,0
403.wav,403,0.8846644759,0,0.03021742217,2,0.06619352847,2,0.1558400691,2,0.05468429253,0
404.wav,404,0.05659749359,2,0.03343283385,1,0.912266016,2,0.2053983063,1,0.4376420081,1
405.wav,405,0.9100393653,4,0.9187715054,1,0.9144950509,1,0.1930423826,0,0.3142358363,2
406.wav,406,0.01146038342,2,0.003127205186,2,0.9724681973,4,0.001919113332,4,4.092977179e-06,4
407.wav,407,1.548303226e-05,4,0.5761325955,4,0.007961106487,2,0.1451042444,3,0.006312706973,3
408.wav,408,6.072988617e-05,4,0.5000131726,2,0.004818970803,4,0.416685164,3,0.9889522195,3
409.wav,409,0.03010153398,1,0.0003106451768,4,2.948669646e-07,3,0.00332589075,3,0.9042086601,0
410.wav,410,0.8346087337,1,0.9529539943,4,0.0532656908,3,0.6950094104,1,0.1564120054,1
411.wav,411,0.3524460495,1,0.2773078978,4,0.0877411142,4,0.0004735459515,1,0.4491738379,2
412.wav,412,0.9246290922,3,0.1319639087,4,0.04871460795,3,0.9369671941,1,0.3042520881,2
413.wav,413,0.04565196112,0,0.5455864668,4,0.950686872,1,0.1027612612,4,0.2162230164,2
414.wav,414,0.05307500437,4,0.05402874947,2,0.07244521379,0,0.03954568878,4,0.2128827721,4
415.wav,415,0.6200705171,2,2.271775884e-05,0,2.950372618e-05,1,6.055845006e-06,4,2.32174898e-06,1
416.wav,416,0.552044332,4,0.9975401163,0,0.8333606124,0,0.7726418376,3,0.2029078454,4
417.wav,417,0.007677781396,3,0.5691617727,4,0.08328864723,3,0.02225762047,2,0.2691432238,3
418.wav,418,0.0004635391815,1,0.002444459824,3,0.0008582968148,0,0.9412478805,3,4.272451861e-06,4
419.wav,419,6.502928591e-05,0,1.160877036e-05,0,0.002092696959,0,2.138596074e-06,2,0.0001013960646,3
420.wav,420,3.916927199e-06,0,0.01694372855,2,0.3922944963,2,0.00279385061,2,0.05029563606,1
421.wav,421,0.002021564404,3,0.000269195647,0,0.9574448466,4,0.1254622638,1,0.0009710749728,2
422.wav,422,0.5421672463,1,0.008594062179,0,0.9014512897,2,0.07049085945,2,0.928224802,2
423.wav,423,0.03815582395,3,0.01970105618,0,0.1118017435,3,0.002690800466,2,0.9642759562,2
424.wav,424,0.0008876754437,0,0.1507060081,4,0.1381001323,1,0.02209500968,2,0.09874671698,4
425.wav,425,0.1257053018,1,0.0008148864144,1,0.09211584926,4,0.9973503351,1,0.967333734,0
426.wav,426,0.01400281023,3,0.0217578616,3,0.04478703067,4,0.3854960203,3,0.6592965722,2
427.wav,427,0.1940484345,2,0.03749148548,3,0.8314148188,3,0.007900104858,0,0.6994175911,0
428.wav,428,0.0003838258272,0,0.005664885975,0,0.002160591073,1,0.190918833,0,0.01704521291,1
429.wav,429,0.2152673751,1,0.8761538267,1,0.009728182107,4,0.8252034187,0,0.530564785,4
430.wav,430,0.03339158744,0,0.5769836307,0,0.9652430415,2,0.8687830567,4,0.6702237725,3
431.wav,431,0.02674904093,3,0.001192451571,1,0.004597369116,2,1.05750596e-05,3,0.102576144,4
432.wav,432,0.1325257272,1,0.4025149643,4,0.01208626386,1,0.009517526254,0,0.01249039918,1
433.wav,433,1.508924584e-06,1,1.603888904e-06,1,1.17291836e-06,1,0.000832479971,0,0.0002267327218,2
434.wav,434,0.0001725893235,1,0.0002196813293,4,1.927730955e-05,1,0.0001385335781,2,7.687131438e-05,1
435.wav,435,0.0007145756972,3,0.005061143544,3,0.04169468209,1,5.644397243e-05,4,0.003999159206,3
436.wav,436,0.001832823502,2,2.38737789e-06,4,0.2255834639,0,5.510569281e-06,4,0.0003884014441,4
437.wav,437,0.03523188457,0,0.002785453806,1,0.02658461779,3,0.002937735291,3,0.002477505244,3
438.wav,438,0.01505633444,4,0.07496840507,2,0.0001372060651,3,3.112559352e-05,3,0.001189090777,2
439.wav,439,0.0004120856465,2,0.009178685956,1,0.0001719818392,0,0.2113461196,3,0.0007282849983,3
440.wav,440,0.004748159554,1,0.001143769827,1,0.003757851664,0,0.9773259163,2,0.04197512195,4
441.wav,441,0.5952605605,3,0.9975315332,0,0.8808315396,3,5.069482722e-05,2,0.001075678039,0
442.wav,442,3.632384505e-06,4,0.4631006122,2,8.498981288e-07,4,0.007014046889,2,0.01058704872,1
443.wav,443,3.424746637e-07,2,0.001003422076,1,0.004814783577,0,8.305165466e-06,2,0.0001287408231,0
444.wav,444,0.05949802324,4,0.6310901642,4,0.009953898378,1,0.01383626182,4,0.000697554904,4
445.wav,445,0.02336604148,1,0.01146646217,0,0.002440071898,3,0.06871902198,1,0.001841531834,0
446.wav,446,0.009301505983,2,6.74982175e-06,0,0.0001986691059,4,0.0003485404595,2,1.098184384e-05,2
447.wav,447,0.0001020976342,0,2.517463393e-08,3,2.144961218e-05,4,1.61035382e-06,1,3.367875756e-09,3
448.wav,448,0.002619036008,3,0.0007747720811,4,0.1060339063,2,0.000386393338,4,0.009088180028,3
449.wav,449,0.01060658135,1,0.01920302585,0,0.2681286633,1,0.1157142818,3,0.07216730714,4
450.wav,450,0.3867661357,3,0.8158909678,0,0.0008416380733,3,0.001010583481,1,0.6924081445,3
451.wav,451,0.1908812672,2,0.003658134257,3,0.02427353524,0,0.003984106705,2,0.01284491178,2
452.wav,452,0.0001159891108,3,0.003669887548,1,0.0004912529257,2,0.2410871536,3,0.0004069738789,2
453.wav,453,0.06879428029,2,0.9068627357,3,0.8902621269,1,0.001909786835,2,0.1039165184,1
454.wav,454,0.238440454,3,0.6678397059,4,0.3684136271,1,0.01422203891,0,0.4425078034,3
455.wav,455,0.0174658075,1,0.007182041649,4,0.02076814137,1,0.01960257627,3,0.8089305162,4
456.wav,456,0.07048723847,0,0.0228314586,4,0.4380473197,2,0.5699068904,4,0.0119788507,0
457.wav,457,0.0002019027306,3,3.757763261e-05,1,6.219001534e-06,4,3.27423777e-06,3,1.347650868e-05,3
458.wav,458,0.6929626465,0,0.001268304652,1,0.03560459986,2,0.00567317009,2,0.09607513249,2
459.wav,459,0.2852389514,3,0.006956676953,0,0.09580528736,1,0.02194873057,4,0.04269998148,0
461.wav,461,0.02171623148,2,0.09776525199,1,0.1666605771,2,0.03215709701,2,0.05064220354,4
462.wav,462,0.05975737423,0,0.06847100705,3,0.3155580461,0,0.0001571956527,0,0.4095802903,1
463.wav,463,0.0001920825744,4,0.04043535143,2,2.215861059e-05,1,0.02379831299,1,2.454165406e-05,4
464.wav,464,0.03117233142,4,0.000810499303,2,1.789180033e-06,2,2.551725174e-06,0,0.0002215325221,2
465.wav,465,0.0002250660764,2,0.1809735298,2,0.004339356441,0,0.2256452888,2,0.6853866577,0
466.wav,466,0.003742233617,2,0.002974964445,3,0.0004850060213,2,0.4325769246,2,0.1386422962,0
467.wav,467,0.000332679745,3,0.01490436867,2,0.0001343528711,0,0.1586310863,0,1.430300745e-05,2
468.wav,468,0.98696661,4,9.583647625e-05,0,0.9092575312,4,0.001140456996,0,0.009096484631,0
469.wav,469,0.4432787895,3,0.5723690987,1,0.9269042611,2,0.04298867285,1,0.02879442647,0
470.wav,470,0.9630829096,1,0.2443311363,4,0.7799309492,0,0.3229929805,1,0.4341137707,0
471.wav,471,1.293987225e-05,2,9.883616485e-07,1,2.47848966e-05,4,0.0001248379849,1,0.01684690453,1
472.wav,472,0.4317791164,1,0.1447338015,3,0.9451049566,1,0.0007638464449,1,0.001954807201,4
473.wav,473,0.9822845459,2,0.03700191155,1,0.2092313319,3,0.5794427395,3,0.9641987085,1
474.wav,474,1.324190362e-05,4,0.0003212842857,1,0.0008761666249,2,0.0001549612352,0,7.678559632e-05,4
475.wav,475,0.01267621759,4,0.007439174224,3,0.006661483552,0,0.006119227968,4,0.004988672677,2
476.wav,476,0.04574019089,0,2.436863178e-05,4,0.01011976413,4,1.343233293e-06,2,0.0006802012795,4
477.wav,477,0.0002573811216,3,0.0007555330521,2,0.0002775367757,0,0.0009298849618,1,0.001699694549,1
478.wav,478,0.02492260002,3,0.02716919407,0,0.3612289131,0,0.3974043429,0,0.02072555572,2
479.wav,479,0.03775690123,4,0.03591296449,3,0.190309003,0,0.08913027495,4,0.06661552936,0
480.wav,480,0.001313923392,3,0.0004815197899,1,0.002476332942,4,0.0001370184473,3,3.17809936e-05,0
481.wav,481,0.001216631965,1,6.201825454e-05,3,8.303819777e-05,0,0.008088639937,1,5.045782018e-06,2
482.wav,482,0.5485162139,4,9.382057033e-05,3,0.0003417130793,0,0.01856978796,3,0.006381580606,3
483.wav,483,1.936261015e-06,3,0.0004509206046,1,9.426016186e-05,1,0.0002959054837,1,7.815223944e-05,4
484.wav,484,0.0002700398327,0,0.03329299018,2,0.009243185632,4,0.1647745818,1,0.005384169053,4
485.wav,485,0.05559211969,2,0.921074152,2,0.01198940352,3,0.001806522021,4,0.2775725722,0
486.wav,486,5.242965926e-05,1,0.006982024759,0,0.001575534581,4,0.3358716071,0,0.01942219399,1
487.wav,487,0.01129227877,0,0.003200681647,3,0.04469937459,3,0.005836443044,1,0.001480515115,2
488.wav,488,0.002610783093,1,0.01283027045,3,0.3768883049,4,0.8023872972,2,0.002131729154,2
489.wav,489,0.0551928468,4,0.0006330717006,0,0.00584653113,0,0.0001841378398,4,0.006002076436,4
490.wav,490,0.002579674358,1,0.6326960921,2,0.002675277181,4,0.1377374083,0,0.004218101036,1
491.wav,491,0.4855588675,3,0.4126595259,2,0.4512325525,4,0.9669340253,1,0.6587638259,0
492.wav,492,0.2605630755,2,0.01870840788,0,0.004953245167,1,5.378144488e-05,3,0.07186370343,1
600.wav,600,0.4370236695,4,0.001232644543,3,0.9547184706,3,0.03228376433,4,0.01182516664,4
601.wav,601,0.003109902609,1,0.004214131273,2,0.0003301243996,2,0.00216507283,0,0.006184684113,3
602.wav,602,4.376252036e-06,0,0.0276363939,3,0.1448353976,0,0.1652375162,3,0.01459343638,4
603.wav,603,1.743234606e-07,3,4.561634341e-07,1,0.07868675143,4,0.0001879088377,1,4.811961844e-05,0
604.wav,604,0.1312932968,3,6.800590199e-05,4,0.0152735021,0,0.01717558131,2,3.708407894e-05,1
605.wav,605,0.0004863935756,1,0.01696544886,0,0.1695258468,3,5.266648805e-05,2,0.0001493948657,0
606.wav,606,0.01790610515,2,0.2925271988,4,0.1146257818,1,0.002003078815,1,0.01174321678,1
607.wav,607,0.5081800222,0,0.1366675347,2,0.08729163557,3,0.4737436473,3,0.8409833312,0
608.wav,608,0.001168705174,2,0.001088128425,1,0.0005690614344,3,0.0003446537012,2,0.001333347056,4
609.wav,609,0.8222812414,1,0.9917510152,4,0.9440746903,2,0.0001346000936,2,0.580513835,0
612.wav,612,0.01414682623,4,9.26985449e-05,1,0.194198817,4,0.001592938905,4,0.03553320095,2
615.wav,615,2.971747563e-06,2,0.0002046910668,3,0.0006688304711,3,4.366169378e-05,4,1.209830134e-05,1
617.wav,617,0.1440330744,1,0.03270115331,2,0.7303459644,4,0.2468598038,1,0.3097674847,3
618.wav,618,0.0006953132688,3,3.013279456e-05,3,0.01890190132,3,0.01867441274,0,2.246875374e-05,1
619.wav,619,0.0475709103,0,0.9363108873,0,0.7758882642,2,0.9918577075,2,0.8954716325,0
620.wav,620,2.098229561e-05,3,0.0001280119759,0,0.002248216188,3,0.00516863307,4,0.01936572231,0
622.wav,622,0.9993845224,1,0.9713690281,3,0.885207355,3,0.9998996258,4,0.9999738932,3
623.wav,623,0.8139734268,4,5.270753536e-05,4,0.5858142376,3,0.01197419595,1,0.06035747752,0
624.wav,624,0.6760576963,0,0.471772939,3,0.7128602266,0,0.2002767175,2,0.7900597453,0
625.wav,625,0.000151821383,3,0.06178918108,4,0.0001739924919,2,0.006519845687,3,1.725008332e-07,3
626.wav,626,0.01418112218,0,0.7218230963,4,0.8636259437,4,0.6482560039,1,0.2367035151,3
627.wav,627,0.1881668121,2,0.9998881817,0,0.9949093461,0,0.6441764832,2,0.9998699427,2
628.wav,628,0.3667897284,0,0.2223929763,4,0.01414378081,1,0.6974502802,4,0.08248991519,0
629.wav,629,0.002445740392,2,0.003378907917,2,0.00151064503,4,0.1534149498,0,0.006450381596,1
631.wav,631,0.9953573346,4,0.9721750617,2,0.9534063935,2,0.9635531306,0,0.999956727,1
632.wav,632,0.8765046597,1,0.6964668632,4,0.8715384603,1,0.008927013725,0,0.2681339383,0
633.wav,633,7.28341256e-05,2,0.01605612412,3,0.002391518326,1,0.01544987317,2,0.0008806645637,1
634.wav,634,0.9520874023,4,0.1590320319,3,0.01866160519,2,0.893930614,1,0.001151184551,3
635.wav,635,0.0002382480452,1,1.2533892e-05,4,3.43931606e-05,1,0.9999234676,2,0.001220161677,1
636.wav,636,0.05458842218,1,0.01089094859,3,0.001976719359,4,0.9137563109,1,0.6060054898,2
637.wav,637,0.0364908725,1,0.2159629613,2,0.07863279432,0,0.3897826076,2,0.08606995642,2
638.wav,638,0.8728277683,0,0.9427345991,4,0.9506120086,3,0.1692823619,0,0.9939666986,1
640.wav,640,0.03585282341,4,0.1047718525,2,0.1406961679,4,0.2096546292,2,0.3598735631,3
641.wav,641,0.1493595839,2,0.9574580789,1,0.5471726656,1,0.01709541865,2,0.9982971549,1
649.wav,649,0.003784080502,3,0.0001866548992,1,0.230426535,3,0.005142471753,2,3.068319711e-05,4
650.wav,650,0.3771069348,0,0.5911735296,1,0.07993684709,2,0.2685758471,0,0.6316934228,1
651.wav,651,0.9997934699,2,0.8254985213,0,0.9967114925,0,0.129402861,2,0.893802464,1
652.wav,652,0.1885111928,1,0.004433771595,4,0.7232134938,2,0.8883984089,0,0.005897338502,1
653.wav,653,0.4451355636,1,0.001302943914,0,0.6570597291,0,0.747615993,1,0.9400160313,0
654.wav,654,0.1272405237,2,0.06191790476,4,0.1569167078,0,0.2514961958,1,0.01864319853,2
655.wav,655,0.6577912569,4,0.0004370356037,1,0.3943954408,2,0.0003908142971,4,0.0343323648,3
656.wav,656,0.6372487545,2,0.005953416228,3,0.002074886579,2,0.1180722713,1,0.02770311758,0
657.wav,657,0.0112990262,2,0.01293790713,4,0.0006629039999,2,0.01034100819,3,0.0003901984019,1
658.wav,658,0.0002926412271,4,0.9172887206,0,0.3607389629,3,0.5784430504,3,0.9899651408,3
659.wav,659,0.9747874141,2,0.9293733239,4,0.6058971286,0,0.4100731015,4,0.6640789509,0
660.wav,660,0.134863019,1,0.02448482439,0,0.0009277411737,4,0.2890882194,2,0.1385540962,0
661.wav,661,0.1996149272,0,0.9406272769,0,0.9717407227,0,0.9938429594,4,0.9843648076,4
662.wav,662,0.9840785265,2,0.1513246,4,0.9214297533,3,0.03299135715,0,0.9403678775,4
663.wav,663,0.1076939255,0,0.3909094036,1,0.4982475936,0,0.01719912514,3,0.02899459004,3
664.wav,664,0.6101948619,3,0.01961708814,3,0.002591138473,3,0.3233665526,0,0.6150326729,3
666.wav,666,0.00069145218,1,1.195707864e-05,3,0.3272772133,3,3.716672836e-06,4,0.3667354286,0
667.wav,667,0.01324710809,1,0.07845751196,2,0.01625356451,4,0.6562675238,4,0.1100027934,3
669.wav,669,0.000607721624,4,0.003696319647,1,0.2103619426,0,0.3173935115,4,0.1058894321,1
670.wav,670,8.619276923e-05,0,0.006556933746,4,0.03851369768,2,0.7429828644,1,0.005605739541,3
673.wav,673,0.0009088087245,4,0.1512650549,1,0.02075295709,4,0.9526612163,0,0.186844185,3
676.wav,676,0.8147733212,2,0.725379765,1,0.9978460073,1,0.00210593082,3,0.9845480323,1
677.wav,677,0.9652929306,4,0.9332696199,0,0.9023649096,3,0.9377015829,2,0.9532105923,0
679.wav,679,0.9172932506,0,0.909325242,4,0.128583014,4,0.9769365191,0,0.999637723,1
680.wav,680,0.04893825576,3,0.1549043506,3,0.0004115457123,3,0.04182191193,4,0.08918813616,4
682.wav,682,0.9612740278,1,0.8796898723,0,0.9223979712,1,0.04320935905,0,0.05756846815,0
683.wav,683,0.01998313516,3,0.08696660399,2,0.02241166681,4,0.09550188482,1,0.09396575391,3
684.wav,684,0.8580211997,3,0.1845290661,1,0.002093117218,2,0.1836609989,3,0.4983386993,3
687.wav,687,0.6774438024,2,0.02306480892,2,0.6437727213,0,0.006732382346,0,0.002300082939,0
688.wav,688,0.0006916126586,2,0.000145258673,3,0.008041410707,4,0.001363196177,0,0.007712360471,3
689.wav,689,0.983681798,3,0.9426487088,1,0.9970420003,2,0.0002274732542,3,0.9876684546,2
691.wav,691,0.007307041436,0,0.9930249453,4,0.9921504259,0,0.8349810839,3,0.9815032482,1
692.wav,692,0.001083835028,4,0.02937120572,0,0.005265085958,2,0.0004990971647,0,0.2052440047,2
693.wav,693,0.5350334048,3,0.04017906636,2,0.9843750596,1,0.9932022691,4,0.9379599094,2
695.wav,695,3.530672257e-05,3,8.349914424e-05,0,0.01235730108,2,6.87628708e-05,4,0.0002160944132,2
696.wav,696,0.1526648998,0,0.9839143753,0,0.3500555754,0,0.01431191713,3,0.1406559795,4
697.wav,697,0.0006007688353,3,0.05315252393,2,0.01097802352,0,0.008977585472,4,0.01956662163,4
