clip,orig_clip_id,speaker,set,p_yes,answer_mass
conflict_Dem_010-2_4647.wav,conflict_Dem_010-2_4647.wav,Dementia010,conflict,0.3775333708448861,0.999609500169754
conflict_Dem_016-4_40791.wav,conflict_Dem_016-4_40791.wav,Dementia016,conflict,0.798176074217937,0.999627560377121
conflict_Dem_018-0_41994.wav,conflict_Dem_018-0_41994.wav,Dementia018,conflict,0.7981789772675228,0.9992965459823608
conflict_Dem_024-1_990.wav,conflict_Dem_024-1_990.wav,Dementia024,conflict,0.07585917177301986,0.9997532144188881
conflict_Dem_029-0_41581.wav,conflict_Dem_029-0_41581.wav,Dementia029,conflict,0.754900307239831,0.9994099140167236
conflict_Dem_030-0_38630.wav,conflict_Dem_030-0_38630.wav,Dementia030,conflict,0.26893806024698436,0.9996327757835388
conflict_Dem_030-1_2020.wav,conflict_Dem_030-1_2020.wav,Dementia030,conflict,0.0953538256260527,0.9997165352106094
conflict_Dem_030-1_37890.wav,conflict_Dem_030-1_37890.wav,Dementia030,conflict,0.24508483012854412,0.9995180666446686
conflict_Dem_033-0_2543.wav,conflict_Dem_033-0_2543.wav,Dementia033,conflict,0.16451703753635344,0.9996141046285629
conflict_Dem_033-2_2861.wav,conflict_Dem_033-2_2861.wav,Dementia033,conflict,0.3486405525656527,0.9995125234127045
conflict_Dem_033-3_290.wav,conflict_Dem_033-3_290.wav,Dementia033,conflict,0.3775313154482271,0.9995602369308472
conflict_Dem_033-3_31062.wav,conflict_Dem_033-3_31062.wav,Dementia033,conflict,0.6791567364853756,0.9996201395988464
conflict_Dem_033-4_10719.wav,conflict_Dem_033-4_10719.wav,Dementia033,conflict,0.11920792789938346,0.9997076690196991
conflict_Dem_033-4_41376.wav,conflict_Dem_033-4_41376.wav,Dementia033,conflict,0.3775329578721145,0.9995680451393127
conflict_Dem_039-0_2456.wav,conflict_Dem_039-0_2456.wav,Dementia039,conflict,0.1645130655512723,0.9996409565210342
conflict_Dem_039-0_33062.wav,conflict_Dem_039-0_33062.wav,Dementia039,conflict,0.08510157634978487,0.9996261447668076
conflict_Dem_043-0_38959.wav,conflict_Dem_043-0_38959.wav,Dementia043,conflict,0.29420545778619983,0.9994117617607117
conflict_Dem_043-0_5095.wav,conflict_Dem_043-0_5095.wav,Dementia043,conflict,0.34864191586263105,0.9994559586048126
conflict_Dem_049-0_3811.wav,conflict_Dem_049-0_3811.wav,Dementia049,conflict,0.16452500025851177,0.9994540512561798
conflict_Dem_057-0_5565.wav,conflict_Dem_057-0_5565.wav,Dementia057,conflict,0.10669407708894475,0.999625451862812
conflict_Dem_058-0_7315.wav,conflict_Dem_058-0_7315.wav,Dementia058,conflict,0.5926514281451474,0.9993391335010529
conflict_Dem_058-1_45600.wav,conflict_Dem_058-1_45600.wav,Dementia058,conflict,0.4378072916607922,0.9993274509906769
conflict_Dem_058-4_4619.wav,conflict_Dem_058-4_4619.wav,Dementia058,conflict,0.4378251422882363,0.9995621144771576
conflict_Dem_067-1_1996.wav,conflict_Dem_067-1_1996.wav,Dementia067,conflict,0.4999962129859148,0.9994405508041382
conflict_Dem_067-2_38997.wav,conflict_Dem_067-2_38997.wav,Dementia067,conflict,0.1192043011645964,0.9995542019605637
conflict_Dem_076-0_37244.wav,conflict_Dem_076-0_37244.wav,Dementia076,conflict,0.20181737817385295,0.9993458241224289
conflict_Dem_076-2_4304.wav,conflict_Dem_076-2_4304.wav,Dementia076,conflict,0.04209009000841201,0.9998137354850769
conflict_Dem_089-0_35974.wav,conflict_Dem_089-0_35974.wav,Dementia089,conflict,0.6513406058879054,0.9994271397590637
conflict_Dem_094-1_3944.wav,conflict_Dem_094-1_3944.wav,Dementia094,conflict,0.29418642254753014,0.9991516470909119
conflict_Dem_120-0_2632.wav,conflict_Dem_120-0_2632.wav,Dementia120,conflict,0.11920726076575576,0.999701701104641
conflict_Dem_120-2_560.wav,conflict_Dem_120-2_560.wav,Dementia120,conflict,0.08510288507728006,0.9997019097208977
conflict_Dem_157-1_106467.wav,conflict_Dem_157-1_106467.wav,Dementia157,conflict,0.8354692895108154,0.9995749592781067
conflict_Dem_157-1_37725.wav,conflict_Dem_157-1_37725.wav,Dementia157,conflict,0.49997450352194994,0.9993923902511597
conflict_Dem_157-1_5428.wav,conflict_Dem_157-1_5428.wav,Dementia157,conflict,0.562158220990655,0.9994647800922394
conflict_Dem_157-1_72489.wav,conflict_Dem_157-1_72489.wav,Dementia157,conflict,0.7057695221535981,0.9995720982551575
conflict_Dem_172-1_4136.wav,conflict_Dem_172-1_4136.wav,Dementia172,conflict,0.10669475750509974,0.9995875135064125
conflict_Dem_172-3_290.wav,conflict_Dem_172-3_290.wav,Dementia172,conflict,0.03308810731188207,0.9997271820902824
conflict_Dem_178-1_41524.wav,conflict_Dem_178-1_41524.wav,Dementia178,conflict,0.7548984994053147,0.999599277973175
conflict_Dem_181-1_20393.wav,conflict_Dem_181-1_20393.wav,Dementia181,conflict,0.3208227655144889,0.9995497763156891
conflict_Dem_181-3_34728.wav,conflict_Dem_181-3_34728.wav,Dementia181,conflict,0.6513227447902854,0.9994356036186218
conflict_Dem_181-3_3835.wav,conflict_Dem_181-3_3835.wav,Dementia181,conflict,0.6791609777717732,0.9994318783283234
conflict_Dem_184-1_37607.wav,conflict_Dem_184-1_37607.wav,Dementia184,conflict,0.8519425970246536,0.9996426999568939
conflict_Dem_184-1_6665.wav,conflict_Dem_184-1_6665.wav,Dementia184,conflict,0.37753517333020714,0.9993381500244141
conflict_Dem_207-0_11767.wav,conflict_Dem_207-0_11767.wav,Dementia207,conflict,0.8933020409665892,0.9996943846344948
conflict_Dem_212-1_3814.wav,conflict_Dem_212-1_3814.wav,Dementia212,conflict,0.7310416538836679,0.9996462464332581
conflict_Dem_216-1_4942.wav,conflict_Dem_216-1_4942.wav,Dementia216,conflict,0.2689430134594029,0.9996553659439087
conflict_Dem_221-0_34574.wav,conflict_Dem_221-0_34574.wav,Dementia221,conflict,0.651346699214234,0.9994472563266754
conflict_Dem_221-0_64706.wav,conflict_Dem_221-0_64706.wav,Dementia221,conflict,0.5926499262889846,0.9994495809078217
conflict_Dem_221-1_39698.wav,conflict_Dem_221-1_39698.wav,Dementia221,conflict,0.49999654115978187,0.9994881749153137
conflict_Dem_221-1_4497.wav,conflict_Dem_221-1_4497.wav,Dementia221,conflict,0.2227039544522766,0.9996751248836517
conflict_Dem_221-2_32438.wav,conflict_Dem_221-2_32438.wav,Dementia221,conflict,0.5926504378068602,0.999541848897934
conflict_Dem_221-3_1812.wav,conflict_Dem_221-3_1812.wav,Dementia221,conflict,0.34864651372770833,0.9996099770069122
conflict_Dem_223-1_50032.wav,conflict_Dem_223-1_50032.wav,Dementia223,conflict,0.9046364178631895,0.9995309710502625
conflict_Dem_235-0_14264.wav,conflict_Dem_235-0_14264.wav,Dementia235,conflict,0.6224404302807214,0.9993956089019775
conflict_Dem_237-2_540.wav,conflict_Dem_237-2_540.wav,Dementia237,conflict,0.4687803999833346,0.9995179772377014
conflict_Dem_247-0_66858.wav,conflict_Dem_247-0_66858.wav,Dementia247,conflict,0.3486265019641391,0.9991082847118378
conflict_Dem_257-2_6395.wav,conflict_Dem_257-2_6395.wav,Dementia257,conflict,0.8670252069015826,0.999685749411583
conflict_Dem_270-0_2654.wav,conflict_Dem_270-0_2654.wav,Dementia270,conflict,0.3775409268284803,0.9993653893470764
conflict_Dem_270-2_4285.wav,conflict_Dem_270-2_4285.wav,Dementia270,conflict,0.46878861350501033,0.9994468092918396
conflict_Dem_282-0_4729.wav,conflict_Dem_282-0_4729.wav,Dementia282,conflict,0.13296773655910213,0.9995876252651215
conflict_Dem_282-1_4044.wav,conflict_Dem_282-1_4044.wav,Dementia282,conflict,0.2018058950266487,0.9995547235012054
conflict_Dem_282-2_8300.wav,conflict_Dem_282-2_8300.wav,Dementia282,conflict,0.060088990308638186,0.999818567186594
conflict_Dem_291-1_3713.wav,conflict_Dem_291-1_3713.wav,Dementia291,conflict,0.5621686749496932,0.999540239572525
conflict_Dem_291-2_7388.wav,conflict_Dem_291-2_7388.wav,Dementia291,conflict,0.24507635614618725,0.9993473589420319
conflict_Dem_329-0_68391.wav,conflict_Dem_329-0_68391.wav,Dementia329,conflict,0.7057723676499901,0.9994836151599884
conflict_Dem_342-1_320.wav,conflict_Dem_342-1_320.wav,Dementia342,conflict,0.62244456050702,0.9994889497756958
conflict_Dem_346-0_1921.wav,conflict_Dem_346-0_1921.wav,Dementia346,conflict,0.6224398139943705,0.9995173513889313
conflict_Dem_349-0_5627.wav,conflict_Dem_349-0_5627.wav,Dementia349,conflict,0.6224403284726789,0.999515950679779
conflict_Dem_349-1_5632.wav,conflict_Dem_349-1_5632.wav,Dementia349,conflict,0.26892341753354526,0.999562531709671
conflict_Dem_350-0_32781.wav,conflict_Dem_350-0_32781.wav,Dementia350,conflict,0.4687842982952734,0.9995244145393372
conflict_Dem_355-0_3543.wav,conflict_Dem_355-0_3543.wav,Dementia355,conflict,0.5621626981944362,0.9995608329772949
conflict_Dem_355-1_2694.wav,conflict_Dem_355-1_2694.wav,Dementia355,conflict,0.6224491922721104,0.999476820230484
conflict_Dem_357-0_40046.wav,conflict_Dem_357-0_40046.wav,Dementia357,conflict,0.4999955420573806,0.9994403421878815
conflict_Dem_358-0_1290.wav,conflict_Dem_358-0_1290.wav,Dementia358,conflict,0.5621661906606987,0.9994725584983826
conflict_Dem_360-0_4872.wav,conflict_Dem_360-0_4872.wav,Dementia360,conflict,0.6224393561913525,0.9994957745075226
conflict_Dem_368-0_5232.wav,conflict_Dem_368-0_5232.wav,Dementia368,conflict,0.3486428869921045,0.9994859993457794
conflict_Dem_450-1_6771.wav,conflict_Dem_450-1_6771.wav,Dementia450,conflict,0.9148913410782936,0.9997789710760117
conflict_Dem_458-0_2681.wav,conflict_Dem_458-0_2681.wav,Dementia458,conflict,0.531198827787306,0.9995496571063995
conflict_Dem_461-0_40779.wav,conflict_Dem_461-0_40779.wav,Dementia461,conflict,0.32080636465733176,0.9995051920413971
conflict_Dem_461-0_8662.wav,conflict_Dem_461-0_8662.wav,Dementia461,conflict,0.7772815728044203,0.9993567913770676
conflict_Dem_472-0_42516.wav,conflict_Dem_472-0_42516.wav,Dementia472,conflict,0.6513437151832409,0.9993978440761566
conflict_Dem_488-0_3463.wav,conflict_Dem_488-0_3463.wav,Dementia488,conflict,0.37753348411742305,0.9993898272514343
conflict_Dem_492-0_26825.wav,conflict_Dem_492-0_26825.wav,Dementia492,conflict,0.3775260855636775,0.9994986951351166
conflict_Dem_493-0_6150.wav,conflict_Dem_493-0_6150.wav,Dementia493,conflict,0.5926616704750431,0.9994173049926758
conflict_Dem_504-0_2260.wav,conflict_Dem_504-0_2260.wav,Dementia504,conflict,0.7981756201816321,0.9997185617685318
conflict_Dem_506-0_5443.wav,conflict_Dem_506-0_5443.wav,Dementia506,conflict,0.2450764526292379,0.9993676990270615
conflict_Dem_530-0_7771.wav,conflict_Dem_530-0_7771.wav,Dementia530,conflict,0.9241345116266859,0.9997741729021072
conflict_Dem_559-0_11027.wav,conflict_Dem_559-0_11027.wav,Dementia559,conflict,0.8807781630453174,0.9997235238552094
conflict_Dem_573-0_7395.wav,conflict_Dem_573-0_7395.wav,Dementia573,conflict,0.29420676401075957,0.9994380176067352
conflict_Dem_578-0_2913.wav,conflict_Dem_578-0_2913.wav,Dementia578,conflict,0.18242546791730044,0.9995179921388626
conflict_Dem_578-0_38520.wav,conflict_Dem_578-0_38520.wav,Dementia578,conflict,0.2227048590984795,0.9995234608650208
conflict_Dem_620-0_5500.wav,conflict_Dem_620-0_5500.wav,Dementia620,conflict,0.40733304539491083,0.9995587468147278
conflict_Dem_624-0_13811.wav,conflict_Dem_624-0_13811.wav,Dementia624,conflict,0.2018172339878304,0.9995628744363785
conflict_Dem_635-0_15048.wav,conflict_Dem_635-0_15048.wav,Dementia635,conflict,0.5926571007504029,0.999581903219223
conflict_Dem_639-0_9189.wav,conflict_Dem_639-0_9189.wav,Dementia639,conflict,0.754891679586161,0.9995329827070236
conflict_Dem_698-0_4222.wav,conflict_Dem_698-0_4222.wav,Dementia698,conflict,0.5621611577371244,0.9995132088661194
