clip,orig_clip_id,speaker,set,p_yes,answer_mass
agreement_Con_114-1_5893.wav,agreement_Con_114-1_5893.wav,Control114,agreement,0.11920184298498428,0.9996196925640106
agreement_Con_118-0_4796.wav,agreement_Con_118-0_4796.wav,Control118,agreement,0.49999090405361346,0.9993142485618591
agreement_Con_118-1_6475.wav,agreement_Con_118-1_6475.wav,Control118,agreement,0.08510173536998386,0.9996521174907684
agreement_Con_118-2_4554.wav,agreement_Con_118-2_4554.wav,Control118,agreement,0.4378198620593981,0.999588668346405
agreement_Con_118-4_6655.wav,agreement_Con_118-4_6655.wav,Control118,agreement,0.29421335024199274,0.9996057748794556
agreement_Con_121-0_1850.wav,agreement_Con_121-0_1850.wav,Control121,agreement,0.5926567353093534,0.9991506636142731
agreement_Con_121-3_42714.wav,agreement_Con_121-3_42714.wav,Control121,agreement,0.3486447956361307,0.9995884895324707
agreement_Con_121-3_7712.wav,agreement_Con_121-3_7712.wav,Control121,agreement,0.32080952406620256,0.9994860589504242
agreement_Con_124-0_4246.wav,agreement_Con_124-0_4246.wav,Control124,agreement,0.22268826511928666,0.9992735385894775
agreement_Con_124-1_2407.wav,agreement_Con_124-1_2407.wav,Control124,agreement,0.4687799224218562,0.9994411170482635
agreement_Con_128-1_34057.wav,agreement_Con_128-1_34057.wav,Control128,agreement,0.14805157386631262,0.9996071755886078
agreement_Con_128-1_4025.wav,agreement_Con_128-1_4025.wav,Control128,agreement,0.1329678926691142,0.999615028500557
agreement_Con_128-2_600.wav,agreement_Con_128-2_600.wav,Control128,agreement,0.014063981087522496,0.9998952588066459
agreement_Con_128-2_65196.wav,agreement_Con_128-2_65196.wav,Control128,agreement,0.010987472910950943,0.9998776707798243
agreement_Con_128-2_98853.wav,agreement_Con_128-2_98853.wav,Control128,agreement,0.07586199382005772,0.9996942207217216
agreement_Con_128-3_133648.wav,agreement_Con_128-3_133648.wav,Control128,agreement,0.07586095181062572,0.9997430145740509
agreement_Con_128-3_67278.wav,agreement_Con_128-3_67278.wav,Control128,agreement,0.0758645246571096,0.999715082347393
agreement_Con_128-3_99009.wav,agreement_Con_128-3_99009.wav,Control128,agreement,0.04742763927550511,0.99979193136096
agreement_Con_132-0_3652.wav,agreement_Con_132-0_3652.wav,Control132,agreement,0.377522365876296,0.9995045959949493
agreement_Con_137-0_9369.wav,agreement_Con_137-0_9369.wav,Control137,agreement,0.5312021982563145,0.9992454051971436
agreement_Con_137-2_140.wav,agreement_Con_137-2_140.wav,Control137,agreement,0.7548893193239989,0.9993747174739838
agreement_Con_138-1_3792.wav,agreement_Con_138-1_3792.wav,Control138,agreement,0.43780929227014176,0.9994096755981445
agreement_Con_139-0_4376.wav,agreement_Con_139-0_4376.wav,Control139,agreement,0.2226978757486751,0.9995610266923904
agreement_Con_139-1_4164.wav,agreement_Con_139-1_4164.wav,Control139,agreement,0.04742788748464931,0.9997389428317547
agreement_Con_140-3_12248.wav,agreement_Con_140-3_12248.wav,Control140,agreement,0.053405511745100526,0.9997403100132942
agreement_Con_141-2_2551.wav,agreement_Con_141-2_2551.wav,Control141,agreement,0.32080152780421684,0.999379426240921
agreement_Con_142-0_9398.wav,agreement_Con_142-0_9398.wav,Control142,agreement,0.08510174344324849,0.9995123818516731
agreement_Con_142-1_8331.wav,agreement_Con_142-1_8331.wav,Control142,agreement,0.06008737514098527,0.9996842481195927
agreement_Con_145-3_7488.wav,agreement_Con_145-3_7488.wav,Control145,agreement,0.04742864271299698,0.9998285882174969
agreement_Con_150-1_5476.wav,agreement_Con_150-1_5476.wav,Control150,agreement,0.2942125540585001,0.9995315968990326
agreement_Con_150-2_35487.wav,agreement_Con_150-2_35487.wav,Control150,agreement,0.592654703007346,0.9994641542434692
agreement_Con_150-2_4727.wav,agreement_Con_150-2_4727.wav,Control150,agreement,0.3486326094770687,0.9994548559188843
agreement_Con_158-0_950.wav,agreement_Con_158-0_950.wav,Control158,agreement,0.5312052750576094,0.9994577467441559
agreement_Con_166-1_1250.wav,agreement_Con_166-1_1250.wav,Control166,agreement,0.10669125385522348,0.9997586086392403
agreement_Con_166-2_3665.wav,agreement_Con_166-2_3665.wav,Control166,agreement,0.3208165117906893,0.999609112739563
agreement_Con_167-1_1550.wav,agreement_Con_167-1_1550.wav,Control167,agreement,0.053404192067325953,0.9997821748256683
agreement_Con_167-3_7936.wav,agreement_Con_167-3_7936.wav,Control167,agreement,0.06008833535248887,0.9997680261731148
agreement_Con_172-0_4567.wav,agreement_Con_172-0_4567.wav,Control172,agreement,0.26894244146171387,0.9994412958621979
agreement_Con_175-0_1772.wav,agreement_Con_175-0_1772.wav,Control175,agreement,0.14804648422422748,0.9995718896389008
agreement_Con_175-1_34456.wav,agreement_Con_175-1_34456.wav,Control175,agreement,0.2689354673960032,0.9995465576648712
agreement_Con_175-1_500.wav,agreement_Con_175-1_500.wav,Control175,agreement,0.060088347081811114,0.9998225122690201
agreement_Con_175-2_6669.wav,agreement_Con_175-2_6669.wav,Control175,agreement,0.047429329455902704,0.9998048432171345
agreement_Con_182-3_8522.wav,agreement_Con_182-3_8522.wav,Control182,agreement,0.5926388424603524,0.9994993507862091
agreement_Con_196-0_6136.wav,agreement_Con_196-0_6136.wav,Control196,agreement,0.24508601994719528,0.9995606988668442
agreement_Con_196-1_4236.wav,agreement_Con_196-1_4236.wav,Control196,agreement,0.1480466958611838,0.9995844513177872
agreement_Con_208-2_3373.wav,agreement_Con_208-2_3373.wav,Control208,agreement,0.2226838912767546,0.9995166659355164
agreement_Con_208-2_36676.wav,agreement_Con_208-2_36676.wav,Control208,agreement,0.40731090752207405,0.9995428323745728
agreement_Con_209-1_4071.wav,agreement_Con_209-1_4071.wav,Control209,agreement,0.10669345861885403,0.9996713995933533
agreement_Con_210-1_5066.wav,agreement_Con_210-1_5066.wav,Control210,agreement,0.2689415989394704,0.9996053278446198
agreement_Con_210-2_10174.wav,agreement_Con_210-2_10174.wav,Control210,agreement,0.2018073675699816,0.9995977878570557
agreement_Con_210-2_43382.wav,agreement_Con_210-2_43382.wav,Control210,agreement,0.2689435987997142,0.999645322561264
agreement_Con_211-1_38612.wav,agreement_Con_211-1_38612.wav,Control211,agreement,0.4377960027309588,0.999274730682373
agreement_Con_211-1_8015.wav,agreement_Con_211-1_8015.wav,Control211,agreement,0.622433372538199,0.9993529319763184
agreement_Con_225-0_42326.wav,agreement_Con_225-0_42326.wav,Control225,agreement,0.5311994395022658,0.9994488656520844
agreement_Con_225-0_81579.wav,agreement_Con_225-0_81579.wav,Control225,agreement,0.20181286167907753,0.9995077401399612
agreement_Con_225-2_3634.wav,agreement_Con_225-2_3634.wav,Control225,agreement,0.2689335981226611,0.9995425343513489
agreement_Con_232-0_7964.wav,agreement_Con_232-0_7964.wav,Control232,agreement,0.5311981628508178,0.999538004398346
agreement_Con_232-1_37474.wav,agreement_Con_232-1_37474.wav,Control232,agreement,0.3207939818170141,0.9995132088661194
agreement_Con_232-1_5114.wav,agreement_Con_232-1_5114.wav,Control232,agreement,0.164516481407755,0.9996269941329956
agreement_Con_242-2_1480.wav,agreement_Con_242-2_1480.wav,Control242,agreement,0.49998802857408464,0.999516099691391
agreement_Con_243-0_2930.wav,agreement_Con_243-0_2930.wav,Control243,agreement,0.08510177283145234,0.9997633025050163
agreement_Con_243-0_33988.wav,agreement_Con_243-0_33988.wav,Control243,agreement,0.18242449324175886,0.9995697289705276
agreement_Con_243-1_38361.wav,agreement_Con_243-1_38361.wav,Control243,agreement,0.08509935063039134,0.9996913373470306
agreement_Con_243-1_7000.wav,agreement_Con_243-1_7000.wav,Control243,agreement,0.042090751602807286,0.9997824430465698
agreement_Con_245-1_1750.wav,agreement_Con_245-1_1750.wav,Control245,agreement,0.43779547496718635,0.9994962215423584
agreement_Con_248-1_38618.wav,agreement_Con_248-1_38618.wav,Control248,agreement,0.14805068197048618,0.99964439868927
agreement_Con_248-2_500.wav,agreement_Con_248-2_500.wav,Control248,agreement,0.10669321958910397,0.9996577873826027
agreement_Con_255-0_610.wav,agreement_Con_255-0_610.wav,Control255,agreement,0.32082421460489785,0.9991461932659149
agreement_Con_256-2_3945.wav,agreement_Con_256-2_3945.wav,Control256,agreement,0.5311856082582121,0.9995934963226318
agreement_Con_266-0_3593.wav,agreement_Con_266-0_3593.wav,Control266,agreement,0.09535106252334268,0.9996656477451324
agreement_Con_266-1_5687.wav,agreement_Con_266-1_5687.wav,Control266,agreement,0.20181780399628882,0.99954454600811
agreement_Con_266-2_1630.wav,agreement_Con_266-2_1630.wav,Control266,agreement,0.20182128126049156,0.9996063262224197
agreement_Con_267-2_7645.wav,agreement_Con_267-2_7645.wav,Control267,agreement,0.222697432470553,0.9995527118444443
agreement_Con_274-0_4046.wav,agreement_Con_274-0_4046.wav,Control274,agreement,0.4687786952705906,0.9994705617427826
agreement_Con_275-0_14059.wav,agreement_Con_275-0_14059.wav,Control275,agreement,0.2226999546279212,0.9994568824768066
agreement_Con_280-0_3251.wav,agreement_Con_280-0_3251.wav,Control280,agreement,0.6791709324993025,0.9995625615119934
agreement_Con_292-1_3433.wav,agreement_Con_292-1_3433.wav,Control292,agreement,0.34863925243129446,0.9994741082191467
agreement_Con_296-0_6844.wav,agreement_Con_296-0_6844.wav,Control296,agreement,0.1824118111433327,0.9994827061891556
agreement_Con_296-1_13132.wav,agreement_Con_296-1_13132.wav,Control296,agreement,0.16451101585962855,0.9996789544820786
agreement_Con_296-2_39346.wav,agreement_Con_296-2_39346.wav,Control296,agreement,0.22270104308763164,0.9994394183158875
agreement_Con_298-1_8380.wav,agreement_Con_298-1_8380.wav,Control298,agreement,0.4073316508035208,0.9995456337928772
agreement_Con_304-2_8196.wav,agreement_Con_304-2_8196.wav,Control304,agreement,0.4073266251689898,0.9994226098060608
agreement_Con_322-1_8430.wav,agreement_Con_322-1_8430.wav,Control322,agreement,0.14804359270106568,0.999608725309372
agreement_Con_340-0_280.wav,agreement_Con_340-0_280.wav,Control340,agreement,0.3208131799255551,0.9993304014205933
agreement_Con_612-0_9985.wav,agreement_Con_612-0_9985.wav,Control612,agreement,0.3486458974367489,0.9995996057987213
agreement_Con_661-0_5683.wav,agreement_Con_661-0_5683.wav,Control661,agreement,0.2689435559238834,0.9995280206203461
agreement_Con_668-0_7332.wav,agreement_Con_668-0_7332.wav,Control668,agreement,0.49999831540210765,0.9995451867580414
agreement_Con_678-0_13431.wav,agreement_Con_678-0_13431.wav,Control678,agreement,0.6513430282311548,0.9995384514331818
agreement_Con_684-0_7809.wav,agreement_Con_684-0_7809.wav,Control684,agreement,0.07585737210104677,0.999646008014679
agreement_Con_686-0_9827.wav,agreement_Con_686-0_9827.wav,Control686,agreement,0.3208109413730853,0.9994738399982452
agreement_Dem_001-0_2821.wav,agreement_Dem_001-0_2821.wav,Dementia001,agreement,0.2942141102474762,0.9994357526302338
agreement_Dem_001-2_36504.wav,agreement_Dem_001-2_36504.wav,Dementia001,agreement,0.6791686598366157,0.9994311928749084
agreement_Dem_003-0_179994.wav,agreement_Dem_003-0_179994.wav,Dementia003,agreement,0.4073277990942104,0.9995463788509369
agreement_Dem_003-0_42748.wav,agreement_Dem_003-0_42748.wav,Dementia003,agreement,0.2689328151201326,0.9995433390140533
agreement_Dem_005-2_8186.wav,agreement_Dem_005-2_8186.wav,Dementia005,agreement,0.10667699395120209,0.9992318898439407
agreement_Dem_010-0_5477.wav,agreement_Dem_010-0_5477.wav,Dementia010,agreement,0.5311961003762167,0.9994249641895294
agreement_Dem_010-0_71332.wav,agreement_Dem_010-0_71332.wav,Dementia010,agreement,0.5311921898578117,0.9992884695529938
agreement_Dem_010-2_39756.wav,agreement_Dem_010-2_39756.wav,Dementia010,agreement,0.7310346003744715,0.9995616376399994
agreement_Dem_010-2_70446.wav,agreement_Dem_010-2_70446.wav,Dementia010,agreement,0.3775326130630476,0.999529093503952
agreement_Dem_010-3_490.wav,agreement_Dem_010-3_490.wav,Dementia010,agreement,0.4073277490399965,0.9995279908180237
agreement_Dem_014-2_3253.wav,agreement_Dem_014-2_3253.wav,Dementia014,agreement,0.8354731373959123,0.9996170848608017
agreement_Dem_014-2_38662.wav,agreement_Dem_014-2_38662.wav,Dementia014,agreement,0.8354704596678102,0.999622642993927
agreement_Dem_014-2_85608.wav,agreement_Dem_014-2_85608.wav,Dementia014,agreement,0.499987954198502,0.9995298981666565
agreement_Dem_018-0_108990.wav,agreement_Dem_018-0_108990.wav,Dementia018,agreement,0.6224561297187485,0.9993190765380859
agreement_Dem_018-0_140355.wav,agreement_Dem_018-0_140355.wav,Dementia018,agreement,0.7057763121736235,0.9989032447338104
agreement_Dem_018-0_6074.wav,agreement_Dem_018-0_6074.wav,Dementia018,agreement,0.7981761165324184,0.9994481354951859
agreement_Dem_018-0_73944.wav,agreement_Dem_018-0_73944.wav,Dementia018,agreement,0.6224503457472316,0.9992481172084808
agreement_Dem_023-0_50384.wav,agreement_Dem_023-0_50384.wav,Dementia023,agreement,0.02931399355932889,0.9996797870844603
agreement_Dem_023-2_38520.wav,agreement_Dem_023-2_38520.wav,Dementia023,agreement,0.8933036823280016,0.9996422380208969
agreement_Dem_023-2_4765.wav,agreement_Dem_023-2_4765.wav,Dementia023,agreement,0.8807856526530017,0.999696210026741
agreement_Dem_023-2_73430.wav,agreement_Dem_023-2_73430.wav,Dementia023,agreement,0.8519430694590201,0.9996262639760971
agreement_Dem_029-1_100173.wav,agreement_Dem_029-1_100173.wav,Dementia029,agreement,0.6791590997079326,0.9993403851985931
agreement_Dem_029-1_30833.wav,agreement_Dem_029-1_30833.wav,Dementia029,agreement,0.29420948271406727,0.9995917677879333
agreement_Dem_029-1_63690.wav,agreement_Dem_029-1_63690.wav,Dementia029,agreement,0.7772833356529709,0.9994406402111053
agreement_Dem_030-0_3596.wav,agreement_Dem_030-0_3596.wav,Dementia030,agreement,0.4378088266798615,0.9995291829109192
agreement_Dem_035-0_41273.wav,agreement_Dem_035-0_41273.wav,Dementia035,agreement,0.4687669964063702,0.9991916120052338
agreement_Dem_035-0_8859.wav,agreement_Dem_035-0_8859.wav,Dementia035,agreement,0.49998987701704073,0.9994967877864838
agreement_Dem_035-1_5336.wav,agreement_Dem_035-1_5336.wav,Dementia035,agreement,0.4999957946776738,0.9992403984069824
agreement_Dem_046-2_80385.wav,agreement_Dem_046-2_80385.wav,Dementia046,agreement,0.9399069395954065,0.9998057745397091
agreement_Dem_049-0_36876.wav,agreement_Dem_049-0_36876.wav,Dementia049,agreement,0.11920833776772806,0.9995401054620743
agreement_Dem_049-1_3550.wav,agreement_Dem_049-1_3550.wav,Dementia049,agreement,0.0675502132179667,0.9996963366866112
agreement_Dem_050-0_1030.wav,agreement_Dem_050-0_1030.wav,Dementia050,agreement,0.8354711472189069,0.9995706677436829
agreement_Dem_051-2_52815.wav,agreement_Dem_051-2_52815.wav,Dementia051,agreement,0.40732106896715986,0.998900443315506
agreement_Dem_051-2_87383.wav,agreement_Dem_051-2_87383.wav,Dementia051,agreement,0.6513350631326695,0.9984645247459412
agreement_Dem_051-3_31393.wav,agreement_Dem_051-3_31393.wav,Dementia051,agreement,0.7310266379468991,0.9994213581085205
agreement_Dem_051-3_61939.wav,agreement_Dem_051-3_61939.wav,Dementia051,agreement,0.32080077548390046,0.9994415044784546
agreement_Dem_051-3_80.wav,agreement_Dem_051-3_80.wav,Dementia051,agreement,0.3775346830887072,0.9995240867137909
agreement_Dem_053-1_17186.wav,agreement_Dem_053-1_17186.wav,Dementia053,agreement,0.6513353606389413,0.9993858635425568
agreement_Dem_053-1_93896.wav,agreement_Dem_053-1_93896.wav,Dementia053,agreement,0.5311971646824052,0.9994801878929138
agreement_Dem_057-1_70491.wav,agreement_Dem_057-1_70491.wav,Dementia057,agreement,0.2942156039913976,0.9992641508579254
agreement_Dem_057-1_870.wav,agreement_Dem_057-1_870.wav,Dementia057,agreement,0.34863530770851414,0.9986618757247925
agreement_Dem_057-2_13203.wav,agreement_Dem_057-2_13203.wav,Dementia057,agreement,0.7057610458090517,0.9994701743125916
agreement_Dem_057-2_46003.wav,agreement_Dem_057-2_46003.wav,Dementia057,agreement,0.8670171312709626,0.9996875673532486
agreement_Dem_065-0_40897.wav,agreement_Dem_065-0_40897.wav,Dementia065,agreement,0.7548958015957575,0.9994477778673172
agreement_Dem_065-0_5720.wav,agreement_Dem_065-0_5720.wav,Dementia065,agreement,0.6224452374102729,0.9995496273040771
agreement_Dem_065-1_3129.wav,agreement_Dem_065-1_3129.wav,Dementia065,agreement,0.29421504497596346,0.9995276927947998
agreement_Dem_065-1_37483.wav,agreement_Dem_065-1_37483.wav,Dementia065,agreement,0.8807889813008212,0.999703124165535
agreement_Dem_065-2_2525.wav,agreement_Dem_065-2_2525.wav,Dementia065,agreement,0.8933059169875927,0.9997827261686325
agreement_Dem_065-2_41958.wav,agreement_Dem_065-2_41958.wav,Dementia065,agreement,0.8175589284678954,0.9997028559446335
agreement_Dem_065-2_77231.wav,agreement_Dem_065-2_77231.wav,Dementia065,agreement,0.9399051760952273,0.9997675083577633
agreement_Dem_070-2_2244.wav,agreement_Dem_070-2_2244.wav,Dementia070,agreement,0.9241330118953667,0.9997894689440727
agreement_Dem_076-4_892.wav,agreement_Dem_076-4_892.wav,Dementia076,agreement,0.0758620266158707,0.9997704923152924
agreement_Dem_078-0_37140.wav,agreement_Dem_078-0_37140.wav,Dementia078,agreement,0.65133315709824,0.9995298981666565
agreement_Dem_078-1_4403.wav,agreement_Dem_078-1_4403.wav,Dementia078,agreement,0.22270054858570384,0.9995415359735489
agreement_Dem_087-1_34985.wav,agreement_Dem_087-1_34985.wav,Dementia087,agreement,0.6513022863653222,0.9989466369152069
agreement_Dem_087-1_3780.wav,agreement_Dem_087-1_3780.wav,Dementia087,agreement,0.4073300412786984,0.9993813037872314
agreement_Dem_091-0_1370.wav,agreement_Dem_091-0_1370.wav,Dementia091,agreement,0.8354660189740746,0.9996382296085358
agreement_Dem_091-1_17061.wav,agreement_Dem_091-1_17061.wav,Dementia091,agreement,0.26893464180228477,0.9991403818130493
agreement_Dem_091-2_5196.wav,agreement_Dem_091-2_5196.wav,Dementia091,agreement,0.7981574536359051,0.9995859861373901
agreement_Dem_094-2_38689.wav,agreement_Dem_094-2_38689.wav,Dementia094,agreement,0.5621685613186972,0.9991638362407684
agreement_Dem_122-0_1100.wav,agreement_Dem_122-0_1100.wav,Dementia122,agreement,0.7057662109019123,0.998907744884491
agreement_Dem_122-1_24104.wav,agreement_Dem_122-1_24104.wav,Dementia122,agreement,0.7057779298576659,0.9995035231113434
agreement_Dem_125-0_38775.wav,agreement_Dem_125-0_38775.wav,Dementia125,agreement,0.43780728111945405,0.9992041289806366
agreement_Dem_127-0_6524.wav,agreement_Dem_127-0_6524.wav,Dementia127,agreement,0.08510553559797139,0.9997240900993347
agreement_Dem_134-3_6540.wav,agreement_Dem_134-3_6540.wav,Dementia134,agreement,0.8354743744466376,0.9995939880609512
agreement_Dem_144-0_4173.wav,agreement_Dem_144-0_4173.wav,Dementia144,agreement,0.060090774525731666,0.9997167810797691
agreement_Dem_144-1_3757.wav,agreement_Dem_144-1_3757.wav,Dementia144,agreement,0.10669366910138933,0.9997115358710289
agreement_Dem_148-0_1820.wav,agreement_Dem_148-0_1820.wav,Dementia148,agreement,0.46878694183853814,0.9993445873260498
agreement_Dem_154-0_44281.wav,agreement_Dem_154-0_44281.wav,Dementia154,agreement,0.047427964938213565,0.9992343783378601
agreement_Dem_154-0_9136.wav,agreement_Dem_154-0_9136.wav,Dementia154,agreement,0.13295689842897146,0.9994041621685028
agreement_Dem_154-1_4445.wav,agreement_Dem_154-1_4445.wav,Dementia154,agreement,0.6791660727327633,0.9995855987071991
agreement_Dem_157-0_3215.wav,agreement_Dem_157-0_3215.wav,Dementia157,agreement,0.4073185116010468,0.9991941154003143
agreement_Dem_157-2_740.wav,agreement_Dem_157-2_740.wav,Dementia157,agreement,0.65133666188972,0.999464213848114
agreement_Dem_164-1_4443.wav,agreement_Dem_164-1_4443.wav,Dementia164,agreement,0.592652931245925,0.999506264925003
agreement_Dem_164-2_830.wav,agreement_Dem_164-2_830.wav,Dementia164,agreement,0.6791651566938105,0.9995968639850616
agreement_Dem_164-3_5177.wav,agreement_Dem_164-3_5177.wav,Dementia164,agreement,0.798164881718901,0.9995525628328323
agreement_Dem_168-1_11320.wav,agreement_Dem_168-1_11320.wav,Dementia168,agreement,0.8670212745335129,0.9997255504131317
agreement_Dem_173-1_16994.wav,agreement_Dem_173-1_16994.wav,Dementia173,agreement,0.46878197874154454,0.9994200766086578
agreement_Dem_184-0_6076.wav,agreement_Dem_184-0_6076.wav,Dementia184,agreement,0.4999891755626806,0.9994277954101562
agreement_Dem_184-2_19258.wav,agreement_Dem_184-2_19258.wav,Dementia184,agreement,0.2689295624569255,0.9995647370815277
agreement_Dem_203-0_34860.wav,agreement_Dem_203-0_34860.wav,Dementia203,agreement,0.5926547998274996,0.9994700253009796
agreement_Dem_203-0_3742.wav,agreement_Dem_203-0_3742.wav,Dementia203,agreement,0.43781278021656334,0.9992996752262115
agreement_Dem_203-1_53682.wav,agreement_Dem_203-1_53682.wav,Dementia203,agreement,0.970680946619095,0.9998183082789183
agreement_Dem_206-0_12245.wav,agreement_Dem_206-0_12245.wav,Dementia206,agreement,0.37752278186659327,0.9994210004806519
agreement_Dem_206-0_43142.wav,agreement_Dem_206-0_43142.wav,Dementia206,agreement,0.16451233966888099,0.9996453672647476
agreement_Dem_206-0_74777.wav,agreement_Dem_206-0_74777.wav,Dementia206,agreement,0.37754235306821876,0.9993996620178223
agreement_Dem_207-0_145489.wav,agreement_Dem_207-0_145489.wav,Dementia207,agreement,0.8354720751684805,0.9996258467435837
agreement_Dem_207-0_179305.wav,agreement_Dem_207-0_179305.wav,Dementia207,agreement,0.754901012248641,0.9995656311511993
agreement_Dem_207-0_77936.wav,agreement_Dem_207-0_77936.wav,Dementia207,agreement,0.6791673786085114,0.9995956122875214
agreement_Dem_212-0_41528.wav,agreement_Dem_212-0_41528.wav,Dementia212,agreement,0.817564260448549,0.9995534420013428
agreement_Dem_212-2_39960.wav,agreement_Dem_212-2_39960.wav,Dementia212,agreement,0.8670231768794416,0.9997131824493408
agreement_Dem_212-2_6993.wav,agreement_Dem_212-2_6993.wav,Dementia212,agreement,0.3775356218667101,0.999613881111145
agreement_Dem_213-1_47089.wav,agreement_Dem_213-1_47089.wav,Dementia213,agreement,0.49999045686455956,0.9993302226066589
agreement_Dem_213-1_6436.wav,agreement_Dem_213-1_6436.wav,Dementia213,agreement,0.6224383435198123,0.9995151162147522
