clip,speaker,p_yes_answer
AVPEPUDEA0048_readtext.wav,AVPEPUDEA0048,0.4226311951625066
AVPEPUDEA0049_readtext.wav,AVPEPUDEA0049,0.5776121327023397
AVPEPUDEA0050_readtext.wav,AVPEPUDEA0050,0.5157347216391094
AVPEPUDEA0051_readtext.wav,AVPEPUDEA0051,0.5157322425807619
AVPEPUDEA0052_readtext.wav,AVPEPUDEA0052,0.531346107741678
AVPEPUDEA0053_readtext.wav,AVPEPUDEA0053,0.5776948003157385
AVPEPUDEA0054_readtext.wav,AVPEPUDEA0054,0.3776566401019702
AVPEPUDEA0055_readtext.wav,AVPEPUDEA0055,0.6077723655383892
AVPEPUDEA0056_readtext.wav,AVPEPUDEA0056,0.4689252491542348
AVPEPUDEA0057_readtext.wav,AVPEPUDEA0057,0.5928024998332558
AVPEPUDEA0058_readtext.wav,AVPEPUDEA0058,0.4074384640546405
AVPEPUDEA0059_readtext.wav,AVPEPUDEA0059,0.4533602115297754
AVPEPUDEAC0001_laura.wav,AVPEPUDEAC0001,0.307535868698625
AVPEPUDEAC0003_laura.wav,AVPEPUDEAC0003,0.4379873605589514
AVPEPUDEAC0004_laura.wav,AVPEPUDEAC0004,0.2944264526602867
AVPEPUDEAC0005_laura.wav,AVPEPUDEAC0005,0.3631397572419092
AVPEPUDEAC0006_laura.wav,AVPEPUDEAC0006,0.3075175283307749
AVPEPUDEAC0007_laura.wav,AVPEPUDEAC0007,0.26910582026193347
AVPEPUDEAC0008_laura.wav,AVPEPUDEAC0008,0.34881071302700967
AVPEPUDEAC0010_laura.wav,AVPEPUDEAC0010,0.25696928254631035
AVPEPUDEAC0011_laura.wav,AVPEPUDEAC0011,0.4534557425800451
AVPEPUDEAC0012_laura.wav,AVPEPUDEAC0012,0.2690690229959527
AVPEPUDEAC0013_laura.wav,AVPEPUDEAC0013,0.4075009028887102
AVPEPUDEAC0014_laura.wav,AVPEPUDEAC0014,0.36309731969265446
AVPEPUDEAC0015_laura.wav,AVPEPUDEAC0015,0.20194184841436744
AVPEPUDEAC0016_laura.wav,AVPEPUDEAC0016,0.2569839710487619
AVPEPUDEAC0017_laura.wav,AVPEPUDEAC0017,0.30752711457353155
AVPEPUDEAC0018_laura.wav,AVPEPUDEAC0018,0.2943654979117423
AVPEPUDEAC0019_laura.wav,AVPEPUDEAC0019,0.2943570629491539
AVPEPUDEAC0020_laura.wav,AVPEPUDEAC0020,0.2570051086288903
AVPEPUDEAC0021_laura.wav,AVPEPUDEAC0021,0.34878215702282717
AVPEPUDEAC0022_laura.wav,AVPEPUDEAC0022,0.46892796081934957
AVPEPUDEAC0023_laura.wav,AVPEPUDEAC0023,0.3487800834007906
AVPEPUDEAC0024_laura.wav,AVPEPUDEAC0024,0.2452036114295492
AVPEPUDEAC0025_laura.wav,AVPEPUDEAC0025,0.3777136150122703
AVPEPUDEAC0026_laura.wav,AVPEPUDEAC0026,0.2944006404050322
AVPEPUDEAC0027_laura.wav,AVPEPUDEAC0027,0.5928199321325943
AVPEPUDEAC0028_laura.wav,AVPEPUDEAC0028,0.4226232293521421
AVPEPUDEAC0029_laura.wav,AVPEPUDEAC0029,0.34881287956207846
AVPEPUDEAC0030_laura.wav,AVPEPUDEAC0030,0.3210196048138993
AVPEPUDEAC0031_laura.wav,AVPEPUDEAC0031,0.3075510398475901
AVPEPUDEAC0033_laura.wav,AVPEPUDEAC0033,0.42274068835723055
AVPEPUDEAC0034_laura.wav,AVPEPUDEAC0034,0.4534308544366134
AVPEPUDEAC0035_laura.wav,AVPEPUDEAC0035,0.5623443037841797
AVPEPUDEAC0037_laura.wav,AVPEPUDEAC0037,0.48461257447906625
AVPEPUDEAC0039_laura.wav,AVPEPUDEAC0039,0.48457602143030193
AVPEPUDEAC0040_laura.wav,AVPEPUDEAC0040,0.48460790771224627
AVPEPUDEAC0041_laura.wav,AVPEPUDEAC0041,0.26911840305344487
AVPEPUDEAC0042_laura.wav,AVPEPUDEAC0042,0.5928284102847244
AVPEPUDEAC0043_laura.wav,AVPEPUDEAC0043,0.37763429565860007
AVPEPUDEAC0044_laura.wav,AVPEPUDEAC0044,0.4845517498651255
AVPEPUDEAC0045_laura.wav,AVPEPUDEAC0045,0.6078473167757525
AVPEPUDEAC0046_laura.wav,AVPEPUDEAC0046,0.40751030831054696
AVPEPUDEAC0047_laura.wav,AVPEPUDEAC0047,0.4226337310809837
AVPEPUDEAC0048_laura.wav,AVPEPUDEAC0048,0.34879315010497053
AVPEPUDEAC0049_laura.wav,AVPEPUDEAC0049,0.5313826426685488
AVPEPUDEAC0050_laura.wav,AVPEPUDEAC0050,0.5314351071159839
AVPEPUDEAC0051_laura.wav,AVPEPUDEAC0051,0.3631502602953235
AVPEPUDEAC0052_laura.wav,AVPEPUDEAC0052,0.3777527025093724
AVPEPUDEAC0053_laura.wav,AVPEPUDEAC0053,0.3347536865388473
AVPEPUDEAC0054_laura.wav,AVPEPUDEAC0054,0.24524667826386287
AVPEPUDEAC0057_laura.wav,AVPEPUDEAC0057,0.28152262752950047
AVPEPUDEA0001_laura.wav,AVPEPUDEA0001,0.3347796812371895
AVPEPUDEA0002_laura.wav,AVPEPUDEA0002,0.3776943361464647
AVPEPUDEA0003_laura.wav,AVPEPUDEA0003,0.6372005857065663
AVPEPUDEA0005_laura.wav,AVPEPUDEA0005,0.5776172632402699
AVPEPUDEA0006_laura.wav,AVPEPUDEA0006,0.2691168015962288
AVPEPUDEA0007_laura.wav,AVPEPUDEA0007,0.3347229942695944
AVPEPUDEA0008_laura.wav,AVPEPUDEA0008,0.3631624035650232
AVPEPUDEA0009_laura.wav,AVPEPUDEA0009,0.3777992203336575
AVPEPUDEA0010_laura.wav,AVPEPUDEA0010,0.3776348511673965
AVPEPUDEA0011_laura.wav,AVPEPUDEA0011,0.32095437765941265
AVPEPUDEA0013_laura.wav,AVPEPUDEA0013,0.5313478744267462
AVPEPUDEA0014_laura.wav,AVPEPUDEA0014,0.45338372480598943
AVPEPUDEA0015_laura.wav,AVPEPUDEA0015,0.28155036757416896
AVPEPUDEA0016_laura.wav,AVPEPUDEA0016,0.4533988011106075
AVPEPUDEA0017_laura.wav,AVPEPUDEA0017,0.42263855331232725
AVPEPUDEA0020_laura.wav,AVPEPUDEA0020,0.3209959132872572
AVPEPUDEA0021_laura.wav,AVPEPUDEA0021,0.42271036397990946
AVPEPUDEA0022_laura.wav,AVPEPUDEA0022,0.4227246924649796
AVPEPUDEA0023_laura.wav,AVPEPUDEA0023,0.500194792329679
AVPEPUDEA0024_laura.wav,AVPEPUDEA0024,0.500139854283059
AVPEPUDEA0025_laura.wav,AVPEPUDEA0025,0.48450132978057914
AVPEPUDEA0026_laura.wav,AVPEPUDEA0026,0.3924891098603576
AVPEPUDEA0027_laura.wav,AVPEPUDEA0027,0.5001412609726594
AVPEPUDEA0029_laura.wav,AVPEPUDEA0029,0.2690566652037356
AVPEPUDEA0030_laura.wav,AVPEPUDEA0030,0.40749807870945315
AVPEPUDEA0031_laura.wav,AVPEPUDEA0031,0.2944001487466703
AVPEPUDEA0032_laura.wav,AVPEPUDEA0032,0.37772382169928836
AVPEPUDEA0034_laura.wav,AVPEPUDEA0034,0.3924978618753567
AVPEPUDEA0035_laura.wav,AVPEPUDEA0035,0.4379683959263219
AVPEPUDEA0037_laura.wav,AVPEPUDEA0037,0.4689501094701243
AVPEPUDEA0038_laura.wav,AVPEPUDEA0038,0.4379905522587502
AVPEPUDEA0039_laura.wav,AVPEPUDEA0039,0.45339446565472225
AVPEPUDEA0041_laura.wav,AVPEPUDEA0041,0.4534111575424031
AVPEPUDEA0042_laura.wav,AVPEPUDEA0042,0.4075112625973611
AVPEPUDEA0043_laura.wav,AVPEPUDEA0043,0.4379791341642497
AVPEPUDEA0045_laura.wav,AVPEPUDEA0045,0.4689614223151153
AVPEPUDEA0046_laura.wav,AVPEPUDEA0046,0.453379977127653
AVPEPUDEA0047_laura.wav,AVPEPUDEA0047,0.39249918851926413
AVPEPUDEA0048_laura.wav,AVPEPUDEA0048,0.3631733983289938
AVPEPUDEA0049_laura.wav,AVPEPUDEA0049,0.46898423874467576
AVPEPUDEA0050_laura.wav,AVPEPUDEA0050,0.3209622974754281
AVPEPUDEA0051_laura.wav,AVPEPUDEA0051,0.3925231497076544
AVPEPUDEA0052_laura.wav,AVPEPUDEA0052,0.32095402288468466
AVPEPUDEA0053_laura.wav,AVPEPUDEA0053,0.40753624038454284
AVPEPUDEA0054_laura.wav,AVPEPUDEA0054,0.22282003734708777
AVPEPUDEA0055_laura.wav,AVPEPUDEA0055,0.4074692919260186
AVPEPUDEA0056_laura.wav,AVPEPUDEA0056,0.45343056144815763
AVPEPUDEA0057_laura.wav,AVPEPUDEA0057,0.36312778357485115
AVPEPUDEA0058_laura.wav,AVPEPUDEA0058,0.4379427384009582
AVPEPUDEA0059_laura.wav,AVPEPUDEA0059,0.42264003431317926
AVPEPUDEAC0001_loslibros.wav,AVPEPUDEAC0001,0.33470281822367
AVPEPUDEAC0003_loslibros.wav,AVPEPUDEAC0003,0.4074949144128275
AVPEPUDEAC0004_loslibros.wav,AVPEPUDEAC0004,0.32092659980037447
AVPEPUDEAC0005_loslibros.wav,AVPEPUDEAC0005,0.40749709350714636
AVPEPUDEAC0006_loslibros.wav,AVPEPUDEAC0006,0.36307330643753705
AVPEPUDEAC0007_loslibros.wav,AVPEPUDEAC0007,0.3209148344035708
AVPEPUDEAC0008_loslibros.wav,AVPEPUDEAC0008,0.3346928720523269
AVPEPUDEAC0010_loslibros.wav,AVPEPUDEAC0010,0.32091521392618555
AVPEPUDEAC0011_loslibros.wav,AVPEPUDEAC0011,0.42262127192471527
AVPEPUDEAC0012_loslibros.wav,AVPEPUDEAC0012,0.40744915288751055
AVPEPUDEAC0013_loslibros.wav,AVPEPUDEAC0013,0.3776530133348836
AVPEPUDEAC0014_loslibros.wav,AVPEPUDEAC0014,0.30746743927276204
AVPEPUDEAC0015_loslibros.wav,AVPEPUDEAC0015,0.3924911397589261
AVPEPUDEAC0016_loslibros.wav,AVPEPUDEAC0016,0.36309741758162106
AVPEPUDEAC0017_loslibros.wav,AVPEPUDEAC0017,0.3924256422670733
AVPEPUDEAC0018_loslibros.wav,AVPEPUDEAC0018,0.3074856993669783
AVPEPUDEAC0019_loslibros.wav,AVPEPUDEAC0019,0.2943074526146032
AVPEPUDEAC0020_loslibros.wav,AVPEPUDEAC0020,0.4074684092193859
AVPEPUDEAC0021_loslibros.wav,AVPEPUDEAC0021,0.33469654102131285
AVPEPUDEAC0022_loslibros.wav,AVPEPUDEAC0022,0.4379356787582062
AVPEPUDEAC0023_loslibros.wav,AVPEPUDEAC0023,0.30746232953214125
AVPEPUDEAC0024_loslibros.wav,AVPEPUDEAC0024,0.2338014962570506
AVPEPUDEAC0025_loslibros.wav,AVPEPUDEAC0025,0.3776922073870733
AVPEPUDEAC0026_loslibros.wav,AVPEPUDEAC0026,0.30749458130652885
AVPEPUDEAC0027_loslibros.wav,AVPEPUDEAC0027,0.4689014759025805
AVPEPUDEAC0028_loslibros.wav,AVPEPUDEAC0028,0.4379605713177756
AVPEPUDEAC0029_loslibros.wav,AVPEPUDEAC0029,0.37762880337208404
AVPEPUDEAC0030_loslibros.wav,AVPEPUDEAC0030,0.36311123579657717
AVPEPUDEAC0031_loslibros.wav,AVPEPUDEAC0031,0.3631170987320146
AVPEPUDEAC0033_loslibros.wav,AVPEPUDEAC0033,0.40747462102637944
AVPEPUDEAC0034_loslibros.wav,AVPEPUDEAC0034,0.4225825041231369
AVPEPUDEAC0035_loslibros.wav,AVPEPUDEAC0035,0.5468577430839219
AVPEPUDEAC0037_loslibros.wav,AVPEPUDEAC0037,0.468951529495823
AVPEPUDEAC0039_loslibros.wav,AVPEPUDEAC0039,0.48457493978356997
AVPEPUDEAC0040_loslibros.wav,AVPEPUDEAC0040,0.3924821857128476
AVPEPUDEAC0041_loslibros.wav,AVPEPUDEAC0041,0.4689054991641288
AVPEPUDEAC0042_loslibros.wav,AVPEPUDEAC0042,0.4226376857333311
AVPEPUDEAC0043_loslibros.wav,AVPEPUDEAC0043,0.5313542739643624
AVPEPUDEAC0044_loslibros.wav,AVPEPUDEAC0044,0.5468416257577313
AVPEPUDEAC0045_loslibros.wav,AVPEPUDEAC0045,0.5468382979166593
AVPEPUDEAC0046_loslibros.wav,AVPEPUDEAC0046,0.48449104841780766
AVPEPUDEAC0047_loslibros.wav,AVPEPUDEAC0047,0.5468375376427828
AVPEPUDEAC0048_loslibros.wav,AVPEPUDEAC0048,0.42261508300050715
AVPEPUDEAC0049_loslibros.wav,AVPEPUDEAC0049,0.4845097349460892
AVPEPUDEAC0050_loslibros.wav,AVPEPUDEAC0050,0.5001189558822454
AVPEPUDEAC0051_loslibros.wav,AVPEPUDEAC0051,0.3924472650958732
AVPEPUDEAC0052_loslibros.wav,AVPEPUDEAC0052,0.32092219316719595
AVPEPUDEAC0053_loslibros.wav,AVPEPUDEAC0053,0.30746361394606053
AVPEPUDEAC0054_loslibros.wav,AVPEPUDEAC0054,0.3074861744593062
AVPEPUDEAC0057_loslibros.wav,AVPEPUDEAC0057,0.34876209087164484
AVPEPUDEA0001_loslibros.wav,AVPEPUDEA0001,0.6371185773526846
AVPEPUDEA0002_loslibros.wav,AVPEPUDEA0002,0.4074262193167802
AVPEPUDEA0003_loslibros.wav,AVPEPUDEA0003,0.4075342151759214
AVPEPUDEA0005_loslibros.wav,AVPEPUDEA0005,0.6225508767772722
AVPEPUDEA0006_loslibros.wav,AVPEPUDEA0006,0.3924622126102778
AVPEPUDEA0007_loslibros.wav,AVPEPUDEA0007,0.34880060201074103
AVPEPUDEA0008_loslibros.wav,AVPEPUDEA0008,0.5157102619636409
AVPEPUDEA0009_loslibros.wav,AVPEPUDEA0009,0.33472558417042236
AVPEPUDEA0010_loslibros.wav,AVPEPUDEA0010,0.3209111341799738
AVPEPUDEA0011_loslibros.wav,AVPEPUDEA0011,0.30745674614600954
AVPEPUDEA0013_loslibros.wav,AVPEPUDEA0013,0.42261995271353364
AVPEPUDEA0014_loslibros.wav,AVPEPUDEA0014,0.3487913285078187
AVPEPUDEA0015_loslibros.wav,AVPEPUDEA0015,0.43794375205216385
AVPEPUDEA0016_loslibros.wav,AVPEPUDEA0016,0.3776465929745745
AVPEPUDEA0017_loslibros.wav,AVPEPUDEA0017,0.30753382342983054
AVPEPUDEA0020_loslibros.wav,AVPEPUDEA0020,0.4379920547654476
AVPEPUDEA0021_loslibros.wav,AVPEPUDEA0021,0.43794151082460636
AVPEPUDEA0022_loslibros.wav,AVPEPUDEA0022,0.34877158614627124
AVPEPUDEA0023_loslibros.wav,AVPEPUDEA0023,0.4379500470175033
AVPEPUDEA0024_loslibros.wav,AVPEPUDEA0024,0.5158001878224111
AVPEPUDEA0025_loslibros.wav,AVPEPUDEA0025,0.46891750923623354
AVPEPUDEA0026_loslibros.wav,AVPEPUDEA0026,0.32094764321396974
AVPEPUDEA0027_loslibros.wav,AVPEPUDEA0027,0.622529385967647
AVPEPUDEA0029_loslibros.wav,AVPEPUDEA0029,0.3487499689827741
AVPEPUDEA0030_loslibros.wav,AVPEPUDEA0030,0.48452685981883464
AVPEPUDEA0031_loslibros.wav,AVPEPUDEA0031,0.39245494823896443
AVPEPUDEA0032_loslibros.wav,AVPEPUDEA0032,0.4074728723691787
AVPEPUDEA0034_loslibros.wav,AVPEPUDEA0034,0.3347068055761026
AVPEPUDEA0035_loslibros.wav,AVPEPUDEA0035,0.3631172050346132
AVPEPUDEA0037_loslibros.wav,AVPEPUDEA0037,0.4074416486505982
AVPEPUDEA0038_loslibros.wav,AVPEPUDEA0038,0.4533738639121737
AVPEPUDEA0039_loslibros.wav,AVPEPUDEA0039,0.5468618021324277
AVPEPUDEA0041_loslibros.wav,AVPEPUDEA0041,0.5927605882714921
AVPEPUDEA0042_loslibros.wav,AVPEPUDEA0042,0.48449970996115616
AVPEPUDEA0043_loslibros.wav,AVPEPUDEA0043,0.29434376573005155
AVPEPUDEA0045_loslibros.wav,AVPEPUDEA0045,0.5001725660354959
AVPEPUDEA0046_loslibros.wav,AVPEPUDEA0046,0.5001458124095134
AVPEPUDEA0047_loslibros.wav,AVPEPUDEA0047,0.4688957389177731
AVPEPUDEA0048_loslibros.wav,AVPEPUDEA0048,0.33471342239394053
AVPEPUDEA0049_loslibros.wav,AVPEPUDEA0049,0.5313474294244229
AVPEPUDEA0050_loslibros.wav,AVPEPUDEA0050,0.3630894241717405
AVPEPUDEA0051_loslibros.wav,AVPEPUDEA0051,0.34877080872050137
AVPEPUDEA0052_loslibros.wav,AVPEPUDEA0052,0.5001560772355351
AVPEPUDEA0053_loslibros.wav,AVPEPUDEA0053,0.40752548384527454
AVPEPUDEA0054_loslibros.wav,AVPEPUDEA0054,0.29427480214702456
AVPEPUDEA0055_loslibros.wav,AVPEPUDEA0055,0.37764608353772844
AVPEPUDEA0056_loslibros.wav,AVPEPUDEA0056,0.515717448513157
AVPEPUDEA0057_loslibros.wav,AVPEPUDEA0057,0.392498180162232
AVPEPUDEA0058_loslibros.wav,AVPEPUDEA0058,0.3347177350176721
AVPEPUDEA0059_loslibros.wav,AVPEPUDEA0059,0.3487436525642074
AVPEPUDEAC0001_luisa.wav,AVPEPUDEAC0001,0.24518564048081307
AVPEPUDEAC0003_luisa.wav,AVPEPUDEAC0003,0.36310437507748355
AVPEPUDEAC0004_luisa.wav,AVPEPUDEAC0004,0.30751274744332824
AVPEPUDEAC0005_luisa.wav,AVPEPUDEAC0005,0.32093338937395743
AVPEPUDEAC0006_luisa.wav,AVPEPUDEAC0006,0.3347043991792158
AVPEPUDEAC0007_luisa.wav,AVPEPUDEAC0007,0.23380653227904977
AVPEPUDEAC0008_luisa.wav,AVPEPUDEAC0008,0.30747153038580394
AVPEPUDEAC0010_luisa.wav,AVPEPUDEAC0010,0.23380849198753095
AVPEPUDEAC0011_luisa.wav,AVPEPUDEAC0011,0.3924604885320361
AVPEPUDEAC0012_luisa.wav,AVPEPUDEAC0012,0.25694245134510285
AVPEPUDEAC0013_luisa.wav,AVPEPUDEAC0013,0.46891041112168114
AVPEPUDEAC0014_luisa.wav,AVPEPUDEAC0014,0.23380363073067173
AVPEPUDEAC0015_luisa.wav,AVPEPUDEAC0015,0.34883410283516897
AVPEPUDEAC0016_luisa.wav,AVPEPUDEAC0016,0.18251175410676287
AVPEPUDEAC0017_luisa.wav,AVPEPUDEAC0017,0.3209753367547247
AVPEPUDEAC0018_luisa.wav,AVPEPUDEAC0018,0.19203156037047886
AVPEPUDEAC0019_luisa.wav,AVPEPUDEAC0019,0.24518866386328153
AVPEPUDEAC0020_luisa.wav,AVPEPUDEAC0020,0.26903802216599565
AVPEPUDEAC0021_luisa.wav,AVPEPUDEAC0021,0.2690509748403801
AVPEPUDEAC0022_luisa.wav,AVPEPUDEAC0022,0.30750685203736305
AVPEPUDEAC0023_luisa.wav,AVPEPUDEAC0023,0.2227817625955336
AVPEPUDEAC0024_luisa.wav,AVPEPUDEAC0024,0.2815367226978985
AVPEPUDEAC0025_luisa.wav,AVPEPUDEAC0025,0.23380876647841858
AVPEPUDEAC0026_luisa.wav,AVPEPUDEAC0026,0.320954613744796
AVPEPUDEAC0027_luisa.wav,AVPEPUDEAC0027,0.3776753434813264
AVPEPUDEAC0028_luisa.wav,AVPEPUDEAC0028,0.48451156697565967
AVPEPUDEAC0029_luisa.wav,AVPEPUDEAC0029,0.294319639451067
AVPEPUDEAC0030_luisa.wav,AVPEPUDEAC0030,0.21219399518167087
AVPEPUDEAC0031_luisa.wav,AVPEPUDEAC0031,0.3347763674524148
AVPEPUDEAC0033_luisa.wav,AVPEPUDEAC0033,0.39249942235763774
AVPEPUDEAC0034_luisa.wav,AVPEPUDEAC0034,0.36308871278046656
AVPEPUDEAC0035_luisa.wav,AVPEPUDEAC0035,0.3347184006736251
AVPEPUDEAC0037_luisa.wav,AVPEPUDEAC0037,0.30751022827352853
AVPEPUDEAC0039_luisa.wav,AVPEPUDEAC0039,0.3776732345737469
AVPEPUDEAC0040_luisa.wav,AVPEPUDEAC0040,0.3631522131422641
AVPEPUDEAC0041_luisa.wav,AVPEPUDEAC0041,0.334742825148511
AVPEPUDEAC0042_luisa.wav,AVPEPUDEAC0042,0.46894938182112855
AVPEPUDEAC0043_luisa.wav,AVPEPUDEAC0043,0.4226247470815672
AVPEPUDEAC0044_luisa.wav,AVPEPUDEAC0044,0.5157878323422808
AVPEPUDEAC0045_luisa.wav,AVPEPUDEAC0045,0.45341809125145754
