clip,speaker,p_yes_answer,refit_oof_enc_L0,refit_oof_enc_L1,refit_oof_enc_L2,refit_oof_enc_L3,refit_oof_enc_L4,refit_oof_enc_L5,refit_oof_enc_L6,refit_oof_enc_L7,refit_oof_enc_L8,refit_oof_enc_L9,refit_oof_enc_L10,refit_oof_enc_L11,refit_oof_enc_L12,refit_oof_enc_L13,refit_oof_enc_L14,refit_oof_enc_L15,refit_oof_enc_L16,refit_oof_enc_L17,refit_oof_enc_L18,refit_oof_enc_L19,refit_oof_enc_L20,refit_oof_enc_L21,refit_oof_enc_L22,refit_oof_enc_L23,refit_oof_enc_L24,refit_oof_enc_L25,refit_oof_enc_L26,refit_oof_enc_L27,refit_oof_enc_L28,refit_oof_enc_L29,refit_oof_enc_L30,refit_oof_enc_L31
314.wav,314,0.07162988591276914,3.231419759686105e-05,0.0030551592353731394,0.017441177740693092,0.015355721116065979,0.021107330918312073,0.0003783476131502539,0.004425332881510258,0.0023586484603583813,0.002319094492122531,0.001754570985212922,0.0008068859460763633,0.0029244604520499706,0.0001233361108461395,0.00016853299166541547,0.0001482942170696333,1.5450670616701245e-05,1.696627077762969e-05,3.864753671223298e-05,4.584799535223283e-05,0.00014490257308352739,0.0043336269445717335,0.012395056895911694,0.024783313274383545,0.02243824489414692,0.0005019595264457166,0.0009536680299788713,0.003897609654814005,0.0064297993667423725,0.004097381141036749,0.0023604959715157747,0.005295209586620331,0.006588073913007975
315.wav,315,0.09546348350112699,3.7852025798201794e-06,0.00013372824469115585,8.611593329987954e-06,0.00036888630711473525,0.002334616146981716,0.026494963094592094,6.565119110746309e-05,0.0004807172517757863,0.00030143631738610566,3.94736671296414e-05,0.0001130934469983913,0.004105869680643082,0.42373353242874146,0.018125735223293304,0.011716938577592373,0.17149601876735687,0.3664982318878174,0.222443625330925,0.8453569412231445,0.002674967050552368,0.002096424577757716,5.563033937505679e-06,9.527606721349002e-07,1.7734473445329968e-08,2.896141211294889e-07,3.4775675317177956e-07,2.4589349777670577e-05,1.3539672636397881e-06,1.0682385891414015e-06,4.1321603930555284e-05,0.00029540626564994454,0.0007783804321661592
316.wav,316,0.10678842566803329,0.0060267201624810696,0.0007345259655267,0.0020804249215871096,0.0020372720900923014,0.001525628729723394,0.00019163840624969453,0.00047048996202647686,0.016612282022833824,0.06349234282970428,0.00926581583917141,0.026254814118146896,0.0027759599033743143,0.08365943282842636,0.05095849558711052,0.01897077076137066,0.007966877892613411,0.0024410111363977194,0.0016600396484136581,0.0030428736936300993,0.022040484473109245,0.01857006549835205,0.0015180513728410006,0.0015025995671749115,0.05732787400484085,0.017904989421367645,0.04721854627132416,0.001201895298436284,2.126297476934269e-05,4.4396205339580774e-05,0.0005217476864345372,0.002614738419651985,0.001290157437324524
317.wav,317,0.1404949103902295,0.0028821881860494614,0.01282411813735962,0.027717771008610725,0.1121056079864502,0.21766936779022217,0.15799595415592194,0.052075814455747604,0.007876859977841377,0.015547413378953934,0.020471906289458275,0.014000342227518559,0.22133246064186096,0.01596592366695404,0.006966879591345787,0.004311190452426672,0.0006099240272305906,0.0012611803831532598,0.005056415684521198,0.002903703134506941,0.026395626366138458,0.027963165193796158,0.006373476702719927,0.04009567201137543,0.03233408182859421,0.026713145896792412,0.31838899850845337,0.03529994934797287,0.8715430498123169,0.4473647475242615,0.33298686146736145,0.0889926552772522,0.026620719581842422
318.wav,318,0.1128896012309633,1.539207914902363e-06,6.548480087076314e-07,1.351833134322078e-06,4.823093604500173e-06,3.700241904880386e-06,4.113242994208122e-06,4.604020432452671e-05,9.423912706552073e-05,0.0006714726332575083,0.0012488705106079578,0.00259821186773479,0.13623936474323273,0.11032649874687195,0.21688757836818695,0.19011704623699188,0.12453234195709229,0.5234389305114746,0.04146210104227066,0.12997446954250336,0.16398289799690247,0.03054528869688511,0.11071223020553589,0.3098011016845703,0.07531818747520447,0.42526644468307495,0.37348368763923645,0.7252644300460815,0.18774138391017914,0.5145370960235596,0.613490641117096,0.6744651794433594,0.38688498735427856
319.wav,319,0.10095061612889464,0.037709981203079224,0.005844499915838242,0.008054105564951897,0.038908496499061584,0.007615006063133478,0.19908994436264038,0.11106089502573013,0.054210733622312546,0.03962305188179016,0.005618682596832514,0.009719356894493103,0.0005832051392644644,0.009748529642820358,0.010765873827040195,0.0049603404477238655,0.008309905417263508,0.0011262038024142385,0.018200187012553215,0.007437733933329582,0.00961647555232048,0.022346829995512962,0.020034555345773697,0.1518988162279129,0.3450600206851959,0.7391948699951172,0.7171467542648315,0.39991632103919983,0.4072253704071045,0.588445246219635,0.10157819837331772,0.08155947178602219,0.1868327409029007
320.wav,320,0.11290867797229368,0.9075269103050232,0.9132671356201172,0.4909988343715668,0.6436890363693237,0.692049503326416,0.9945401549339294,0.9860395193099976,0.8578628301620483,0.5293681621551514,0.4309111535549164,0.2131914645433426,0.0038913944736123085,0.04466695338487625,0.11677718907594681,0.30875590443611145,0.7850886583328247,0.3498879373073578,0.6060267686843872,0.7129415273666382,0.28894224762916565,0.24720589816570282,0.532821536064148,0.7798935174942017,0.6299863457679749,0.8848286271095276,0.947677731513977,0.9871591329574585,0.9909433722496033,0.974310040473938,0.8869320750236511,0.6264052391052246,0.8943538665771484
321.wav,321,0.3076829248229337,0.7433150410652161,0.49145132303237915,0.3590717911720276,0.3179897964000702,0.048960696905851364,0.10483933985233307,0.0911748930811882,0.013589703477919102,0.011596881784498692,0.018753351643681526,0.030925001949071884,0.0007759098662063479,0.0005594269023276865,0.0007738629938103259,0.0008127866894938052,0.0019463152857497334,0.03337402269244194,0.027829041704535484,0.04203023761510849,0.010391789488494396,0.013119671493768692,0.026900282129645348,0.07803503423929214,0.04999866336584091,0.15032613277435303,0.2967693507671356,0.07868929207324982,0.20571725070476532,0.043499063700437546,0.3767213523387909,0.047769080847501755,0.5216890573501587
322.wav,322,0.0851851100819385,0.036904625594615936,0.03260573744773865,0.05945482477545738,0.29636824131011963,0.196853905916214,0.003995981067419052,0.024785570800304413,0.02530478872358799,0.03351198136806488,0.005428655073046684,0.005736144725233316,0.0830320492386818,0.1488657146692276,0.3310091197490692,0.5627810955047607,0.46640944480895996,0.4031134843826294,0.7465598583221436,0.4599190950393677,0.1770612597465515,0.02435562014579773,0.0065336572006344795,0.01896904595196247,0.026378965005278587,0.004321244079619646,0.00037728637107647955,0.000881541462149471,0.00030419742688536644,0.007448147051036358,0.004405137617141008,0.005050383508205414,0.00170435244217515
323.wav,323,0.1330683748318399,0.8366740942001343,0.2761220633983612,0.9243083000183105,0.7708454728126526,0.8622840642929077,0.4898717403411865,0.6580270528793335,0.9439269304275513,0.8916610479354858,0.9126457571983337,0.3550441861152649,0.3283040523529053,0.05297350510954857,0.144535630941391,0.08023619651794434,0.07399040460586548,0.07351285964250565,0.027101406827569008,0.008426321670413017,0.03614646941423416,0.08206361532211304,0.1022125631570816,0.042668212205171585,0.09629347920417786,0.07531382143497467,0.06370944529771805,0.038207754492759705,0.6956177949905396,0.3272329270839691,0.5839757919311523,0.12376778572797775,0.7560615539550781
324.wav,324,0.08043041257326711,0.8569744825363159,0.37683507800102234,0.02748541347682476,0.015370622277259827,0.0005682037444785237,0.0008733081631362438,0.024140961468219757,0.018617644906044006,0.02835114672780037,0.03457086533308029,0.05646420642733574,0.04822975769639015,0.010466532781720161,0.008685288019478321,0.02898661606013775,0.1616521179676056,0.015481790527701378,0.017278091982007027,0.004110528621822596,0.012271876446902752,0.009421294555068016,0.015053696930408478,0.012338407337665558,0.20208780467510223,0.06383655220270157,0.04224752262234688,0.19592620432376862,0.44603776931762695,0.18080364167690277,0.014933542348444462,0.0015864515444263816,0.011301002465188503
325.wav,325,0.04470542429223317,0.0003086618962697685,5.1268842071294785e-05,0.00038838511682115495,0.0013281583087518811,0.0005226752255111933,0.0003083189658354968,0.002348183887079358,0.0030603588093072176,0.025004981085658073,0.0038783943746238947,0.001328432816080749,0.003962099086493254,0.006119201425462961,0.02249155007302761,0.015166917815804482,0.026373039931058884,0.0064525059424340725,0.008571579121053219,0.012100380845367908,0.007278761360794306,0.010106679052114487,0.05815010890364647,0.09025401622056961,0.4954327642917633,0.5783425569534302,0.7972961664199829,0.534312903881073,0.12972915172576904,0.24267609417438507,0.4094550907611847,0.7720404863357544,0.7616779804229736
326.wav,326,0.0716478718873306,0.0016264893347397447,0.0007280836580321193,0.0017230748198926449,0.00011816942424047738,0.0007364600896835327,3.13869422825519e-05,1.5753570551169105e-05,2.7468391635920852e-05,3.522512997733429e-05,7.815402204869315e-05,0.0010274832602590322,0.00014452601317316294,5.800021972390823e-05,2.1304482288542204e-05,1.2998844795220066e-05,4.219532456772868e-06,1.1894980161741842e-05,4.357908255769871e-05,3.140927947242744e-05,6.826755998190492e-05,0.00016205955762416124,0.0005054905195720494,0.0008688150555826724,0.00012540588795673102,9.859062265604734e-05,0.00045828367001377046,8.139022975228727e-05,7.914747402537614e-05,0.00014799600467085838,0.0001367077202303335,0.0033304349053651094,0.0006842209259048104
327.wav,327,0.14819211660837056,0.0007498514605686069,0.0005092596402391791,0.003156011225655675,0.008598596788942814,0.0014422622043639421,0.004324314184486866,0.055195681750774384,0.05545336380600929,0.09621983021497726,0.06462540477514267,0.023627856746315956,0.04667838290333748,0.0202987901866436,0.041154053062200546,0.1434854418039322,0.4661298990249634,0.23367798328399658,0.14050661027431488,0.15204563736915588,0.5593757629394531,0.9610950946807861,0.9235115051269531,0.6682682633399963,0.6942762136459351,0.5339635610580444,0.1744489073753357,0.18228457868099213,0.09564680606126785,0.5325994491577148,0.07414551079273224,0.09508506953716278,0.04294895753264427
328.wav,328,0.04472110021245345,0.0017597030382603407,0.0032846746034920216,0.0015767007134854794,0.0005231654504314065,0.002573073608800769,0.0011715908767655492,0.002761180978268385,0.0006079962477087975,0.0016684620641171932,0.00022226860164664686,0.00047860649647191167,0.0001927428675116971,0.0014349259436130524,0.0006074616685509682,0.0023115966469049454,0.0015102309407666326,4.2498064431129023e-05,4.1978702938649803e-05,0.00028336310060694814,0.00019147127750329673,0.0014868249418213964,0.009036627598106861,0.0007437124149873853,0.00456261495128274,0.013102914206683636,0.013282570987939835,0.07013833522796631,0.01702675223350525,0.02981371432542801,0.009474411606788635,0.0010286252945661545,0.00033103174064308405
329.wav,329,0.11932893367006668,0.014740507118403912,0.002056333003565669,0.01559445634484291,0.00026817660545930266,0.00015444730524905026,0.0004289372591301799,0.0034238281659781933,0.004248678218573332,0.0026206406764686108,0.007312868256121874,0.0005372277228161693,0.0020082280971109867,0.0015228143893182278,0.000107243460661266,0.0009868000634014606,0.007054029032588005,5.829382280353457e-05,9.252509335055947e-05,0.00012156042794231325,1.961610723810736e-05,7.323074532905594e-05,0.0007419770117849112,0.03815233334898949,0.012402589432895184,0.0019066755194216967,0.00411218823865056,0.004254813306033611,0.13060609996318817,0.428575336933136,0.32209810614585876,0.08722543716430664,0.058291081339120865
330.wav,330,0.08040263170498664,0.04770762473344803,0.7190448641777039,0.9860910177230835,0.9919226169586182,0.9619654417037964,0.9685696959495544,0.92486172914505,0.9692158699035645,0.9439149498939514,0.9340850710868835,0.8574486374855042,0.9254409670829773,0.960413932800293,0.9301033020019531,0.9841020703315735,0.9771521687507629,0.9838268160820007,0.9951773881912231,0.9998892545700073,0.9957312941551208,0.9890663623809814,0.9159871935844421,0.9110068082809448,0.9754003882408142,0.9435636401176453,0.9805831909179688,0.608102560043335,0.04136817902326584,0.02922229841351509,0.013381066732108593,0.17686498165130615,0.027981609106063843
331.wav,331,0.07166801009002499,0.05945022776722908,0.03462795540690422,0.025106916204094887,0.2653930187225342,0.646540641784668,0.08623278886079788,0.12374374270439148,0.07907227426767349,0.07125279307365417,0.020143186673521996,0.013167872093617916,0.01110625360161066,0.33484190702438354,0.494141548871994,0.38439735770225525,0.19821473956108093,0.14338171482086182,0.11971858143806458,0.006524931639432907,0.009223682805895805,0.008848149329423904,0.22474020719528198,0.1708259880542755,0.2595148980617523,0.7985715270042419,0.9628497362136841,0.8719868063926697,0.5438838005065918,0.20523126423358917,0.2915186882019043,0.5856466293334961,0.4504384994506836
332.wav,332,0.11289759238038438,0.9676191806793213,0.7711185216903687,0.1611478626728058,0.003838552162051201,0.005638335831463337,0.000469014048576355,0.00012060961307724938,0.00015859674022067338,0.0008876898791640997,0.0008940118714235723,0.0008715657750144601,0.00022825236374046654,2.5843070034170523e-05,1.1117822396045085e-05,3.2592183742963243e-06,4.5727420001639985e-06,3.633261803770438e-05,0.00016525316459592432,0.002117277355864644,0.005176401697099209,0.0003257319622207433,0.005033213645219803,0.002898348728194833,0.00010978105274261907,0.007428629323840141,0.0011340583441779017,0.11688046157360077,0.45898038148880005,0.16421964764595032,0.020495785400271416,0.008614643476903439,0.002050480106845498
333.wav,333,0.05037828003500339,1.1307902241242118e-05,1.5392957664062124e-07,9.54506413108902e-06,7.034766167635098e-05,1.7189326172228903e-05,4.473005537874997e-05,0.0008827468263916671,0.0002873407502193004,0.00018653426377568394,0.00018142466433346272,0.00035882502561435103,0.0014623954193666577,0.0005406690179370344,0.0006902289460413158,0.0008051563054323196,0.001214751973748207,0.025969548150897026,0.030183596536517143,0.033483490347862244,0.14749108254909515,0.7416210174560547,0.6001505851745605,0.8284313678741455,0.44591739773750305,0.24642926454544067,0.0735713392496109,0.029687516391277313,0.11504687368869781,0.011570991016924381,0.04886951297521591,0.0019991619046777487,0.0004044949891977012
334.wav,334,0.14048527334854224,0.01054023951292038,0.14987097680568695,0.35003766417503357,0.05770139768719673,0.0024912639055401087,0.3519030213356018,0.9280110001564026,0.8631638884544373,0.08991486579179764,0.034960564225912094,0.033859629184007645,0.17967766523361206,0.003262813901528716,0.043192654848098755,0.35202687978744507,0.1623479723930359,0.005877278745174408,0.006147946696728468,0.0006637739134021103,0.00014506599109154195,0.0005194628029130399,0.0003768738533835858,0.0011848091380670667,0.0016900564078241587,0.004430979490280151,0.0004324043111409992,0.015587253496050835,0.09889795631170273,0.014895815402269363,0.018297499045729637,0.02871643379330635,0.04834365099668503
335.wav,335,0.09542703162346908,0.9153174757957458,0.7106715440750122,0.41026997566223145,0.11332031339406967,0.06810209900140762,0.715817928314209,0.7261497974395752,0.3165295124053955,0.05696190148591995,0.22834047675132751,0.3606013059616089,0.7308644652366638,0.9094762802124023,0.9945671558380127,0.9892792105674744,0.9929123520851135,0.9776740074157715,0.9806386828422546,0.909414529800415,0.3968890607357025,0.8749868869781494,0.724101185798645,0.8223704695701599,0.9747752547264099,0.9814510345458984,0.9948404431343079,0.9458502531051636,0.9864407181739807,0.9675480723381042,0.8762708902359009,0.9746072292327881,0.8929402232170105
336.wav,336,0.0852162762131423,0.00014873094914946705,0.005230104550719261,0.0013684480218216777,0.0014104921137914062,0.00041308585787191987,0.00017184038006234914,0.00043415097752586007,0.0025712372735142708,0.0010359949665144086,0.0014139869017526507,0.00920113269239664,0.02155361697077751,0.4594140350818634,0.06970605254173279,0.1394977569580078,0.0008458207012154162,5.956837412668392e-06,5.388485533330822e-06,7.811007662894554e-08,5.096247264191334e-07,8.500209332851227e-06,0.00011999828711850569,0.0003748093731701374,5.241111011855537e-06,7.010500212345505e-06,1.5645307939848863e-05,0.00010142826795345172,0.0003701977548189461,0.0029044707771390676,0.1215846836566925,0.022536328062415123,0.014777532778680325
337.wav,337,0.10681275275356154,0.9747126698493958,0.8670021891593933,0.4894726574420929,0.5650140643119812,0.37078097462654114,0.03887942433357239,0.0006369744660332799,0.00042774048051796854,0.00015816949598956853,2.6700723537942395e-05,9.222525113727897e-05,5.6883334764279425e-05,2.6246498237014748e-05,0.0001790996757335961,0.00014651117089670151,0.00047244937741197646,0.008729183115065098,0.014432346448302269,0.05323902890086174,0.0036606150679290295,0.0006560407346114516,0.0007414426072500646,0.00012883955787401646,0.0005734526203013957,0.001275411224924028,0.004359262064099312,0.017644347622990608,0.06857602298259735,0.029289377853274345,0.41076377034187317,0.5738487243652344,0.1788976639509201
338.wav,338,0.08041853626217339,0.9262006878852844,0.15523122251033783,0.3484930098056793,0.04383167624473572,0.4401840567588806,0.9212477207183838,0.8624652028083801,0.14525306224822998,0.08624569326639175,0.47640252113342285,0.7914170026779175,0.8181886672973633,0.8694726824760437,0.9318157434463501,0.723752498626709,0.678001344203949,0.790597677230835,0.33797743916511536,0.28498226404190063,0.15648724138736725,0.19905750453472137,0.6359851360321045,0.013180413283407688,0.010004120878875256,0.009872580878436565,0.021110592409968376,0.017424866557121277,0.23365648090839386,0.13524064421653748,0.03976145759224892,0.02872437983751297,0.009397875517606735
339.wav,339,0.1405433487624145,0.08881674706935883,0.19805392622947693,0.3081338107585907,0.03155061975121498,0.005978473927825689,0.027958689257502556,0.20064684748649597,0.24696654081344604,0.08275625109672546,0.07004377245903015,0.04276173561811447,0.008625205606222153,0.017036698758602142,0.13554798066616058,0.06550444662570953,0.006131213158369064,0.00042944971937686205,9.518154547549784e-05,5.943516225670464e-05,8.975353011919651e-06,1.5995790818124078e-05,3.0501539640681585e-06,7.45311581340502e-07,2.237873786725686e-06,1.414666257915087e-06,7.117022050806554e-06,2.793774001474958e-05,0.00027365825371816754,2.4544462576159276e-05,9.956316353054717e-05,0.00013773131649941206,2.180898627557326e-05
340.wav,340,0.22289465756051827,0.1978091448545456,0.2300005555152893,0.021413367241621017,0.02228275127708912,0.01203859318047762,0.016826050356030464,0.0009901965968310833,0.015110533684492111,0.03325779363512993,0.02634347975254059,0.03441518917679787,0.09327692538499832,0.2851838171482086,0.25711196660995483,0.19658644497394562,0.42388927936553955,0.6325130462646484,0.1123248040676117,0.3185308575630188,0.137020543217659,0.008532370440661907,0.17443034052848816,0.12492640316486359,0.03403601050376892,0.015368198975920677,0.04209110140800476,0.006283521186560392,0.009464670903980732,0.1760290414094925,0.21456320583820343,0.2902972102165222,0.27319374680519104
