path,speaker,set,clip
/workspace/p16pod4b/cuts/adresso/paronly/adrso089.wav,adrso089,adresso_train,adrso089.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso090.wav,adrso090,adresso_train,adrso090.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso092.wav,adrso092,adresso_train,adrso092.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso093.wav,adrso093,adresso_train,adrso093.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso098.wav,adrso098,adresso_train,adrso098.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso106.wav,adrso106,adresso_train,adrso106.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso109.wav,adrso109,adresso_train,adrso109.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso110.wav,adrso110,adresso_train,adrso110.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso112.wav,adrso112,adresso_train,adrso112.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso116.wav,adrso116,adresso_train,adrso116.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso122.wav,adrso122,adresso_train,adrso122.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso123.wav,adrso123,adresso_train,adrso123.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso125.wav,adrso125,adresso_train,adrso125.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso126.wav,adrso126,adresso_train,adrso126.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso128.wav,adrso128,adresso_train,adrso128.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso130.wav,adrso130,adresso_train,adrso130.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso134.wav,adrso134,adresso_train,adrso134.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso138.wav,adrso138,adresso_train,adrso138.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso141.wav,adrso141,adresso_train,adrso141.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso142.wav,adrso142,adresso_train,adrso142.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso144.wav,adrso144,adresso_train,adrso144.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso148.wav,adrso148,adresso_train,adrso148.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso151.wav,adrso151,adresso_train,adrso151.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso152.wav,adrso152,adresso_train,adrso152.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso153.wav,adrso153,adresso_train,adrso153.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso154.wav,adrso154,adresso_train,adrso154.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso156.wav,adrso156,adresso_train,adrso156.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso157.wav,adrso157,adresso_train,adrso157.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso158.wav,adrso158,adresso_train,adrso158.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso159.wav,adrso159,adresso_train,adrso159.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso160.wav,adrso160,adresso_train,adrso160.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso161.wav,adrso161,adresso_train,adrso161.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso162.wav,adrso162,adresso_train,adrso162.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso164.wav,adrso164,adresso_train,adrso164.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso165.wav,adrso165,adresso_train,adrso165.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso167.wav,adrso167,adresso_train,adrso167.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso168.wav,adrso168,adresso_train,adrso168.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso169.wav,adrso169,adresso_train,adrso169.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso170.wav,adrso170,adresso_train,adrso170.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso172.wav,adrso172,adresso_train,adrso172.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso173.wav,adrso173,adresso_train,adrso173.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso177.wav,adrso177,adresso_train,adrso177.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso178.wav,adrso178,adresso_train,adrso178.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso180.wav,adrso180,adresso_train,adrso180.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso182.wav,adrso182,adresso_train,adrso182.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso183.wav,adrso183,adresso_train,adrso183.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso186.wav,adrso186,adresso_train,adrso186.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso187.wav,adrso187,adresso_train,adrso187.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso188.wav,adrso188,adresso_train,adrso188.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso189.wav,adrso189,adresso_train,adrso189.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso190.wav,adrso190,adresso_train,adrso190.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso192.wav,adrso192,adresso_train,adrso192.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso197.wav,adrso197,adresso_train,adrso197.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso198.wav,adrso198,adresso_train,adrso198.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso200.wav,adrso200,adresso_train,adrso200.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso202.wav,adrso202,adresso_train,adrso202.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso205.wav,adrso205,adresso_train,adrso205.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso206.wav,adrso206,adresso_train,adrso206.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso209.wav,adrso209,adresso_train,adrso209.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso211.wav,adrso211,adresso_train,adrso211.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso212.wav,adrso212,adresso_train,adrso212.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso215.wav,adrso215,adresso_train,adrso215.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso216.wav,adrso216,adresso_train,adrso216.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso218.wav,adrso218,adresso_train,adrso218.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso220.wav,adrso220,adresso_train,adrso220.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso222.wav,adrso222,adresso_train,adrso222.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso223.wav,adrso223,adresso_train,adrso223.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso224.wav,adrso224,adresso_train,adrso224.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso228.wav,adrso228,adresso_train,adrso228.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso229.wav,adrso229,adresso_train,adrso229.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso232.wav,adrso232,adresso_train,adrso232.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso233.wav,adrso233,adresso_train,adrso233.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso234.wav,adrso234,adresso_train,adrso234.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso236.wav,adrso236,adresso_train,adrso236.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso237.wav,adrso237,adresso_train,adrso237.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso244.wav,adrso244,adresso_train,adrso244.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso245.wav,adrso245,adresso_train,adrso245.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso246.wav,adrso246,adresso_train,adrso246.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso247.wav,adrso247,adresso_train,adrso247.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso248.wav,adrso248,adresso_train,adrso248.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso249.wav,adrso249,adresso_train,adrso249.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso250.wav,adrso250,adresso_train,adrso250.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso253.wav,adrso253,adresso_train,adrso253.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso257.wav,adrso257,adresso_train,adrso257.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso259.wav,adrso259,adresso_train,adrso259.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso260.wav,adrso260,adresso_train,adrso260.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso261.wav,adrso261,adresso_train,adrso261.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso262.wav,adrso262,adresso_train,adrso262.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso263.wav,adrso263,adresso_train,adrso263.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso264.wav,adrso264,adresso_train,adrso264.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso265.wav,adrso265,adresso_train,adrso265.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso266.wav,adrso266,adresso_train,adrso266.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso267.wav,adrso267,adresso_train,adrso267.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso268.wav,adrso268,adresso_train,adrso268.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso270.wav,adrso270,adresso_train,adrso270.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso273.wav,adrso273,adresso_train,adrso273.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso274.wav,adrso274,adresso_train,adrso274.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso276.wav,adrso276,adresso_train,adrso276.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso277.wav,adrso277,adresso_train,adrso277.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso278.wav,adrso278,adresso_train,adrso278.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso280.wav,adrso280,adresso_train,adrso280.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso281.wav,adrso281,adresso_train,adrso281.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso283.wav,adrso283,adresso_train,adrso283.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso285.wav,adrso285,adresso_train,adrso285.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso286.wav,adrso286,adresso_train,adrso286.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso289.wav,adrso289,adresso_train,adrso289.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso291.wav,adrso291,adresso_train,adrso291.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso292.wav,adrso292,adresso_train,adrso292.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso296.wav,adrso296,adresso_train,adrso296.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso298.wav,adrso298,adresso_train,adrso298.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso299.wav,adrso299,adresso_train,adrso299.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso300.wav,adrso300,adresso_train,adrso300.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso302.wav,adrso302,adresso_train,adrso302.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso307.wav,adrso307,adresso_train,adrso307.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso308.wav,adrso308,adresso_train,adrso308.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso309.wav,adrso309,adresso_train,adrso309.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso310.wav,adrso310,adresso_train,adrso310.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso312.wav,adrso312,adresso_train,adrso312.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso315.wav,adrso315,adresso_train,adrso315.wav
/workspace/p16pod4b/cuts/adresso/paronly/adrso316.wav,adrso316,adresso_train,adrso316.wav
