clip_id,speaker_id,fold
adrso110.wav,adrso110,3
adrso112.wav,adrso112,2
adrso113.wav,adrso113,1
adrso116.wav,adrso116,0
adrso117.wav,adrso117,4
adrso118.wav,adrso118,3
adrso121.wav,adrso121,2
adrso122.wav,adrso122,1
adrso123.wav,adrso123,0
adrso124.wav,adrso124,4
adrso125.wav,adrso125,3
adrso126.wav,adrso126,2
adrso128.wav,adrso128,3
adrso130.wav,adrso130,0
adrso132.wav,adrso132,4
adrso134.wav,adrso134,0
adrso135.wav,adrso135,2
adrso138.wav,adrso138,1
adrso140.wav,adrso140,0
adrso141.wav,adrso141,4
adrso142.wav,adrso142,3
adrso144.wav,adrso144,2
adrso148.wav,adrso148,1
adrso149.wav,adrso149,0
adrso150.wav,adrso150,4
adrso151.wav,adrso151,3
adrso152.wav,adrso152,2
adrso153.wav,adrso153,1
adrso154.wav,adrso154,4
adrso155.wav,adrso155,1
adrso156.wav,adrso156,3
adrso157.wav,adrso157,2
adrso158.wav,adrso158,1
adrso159.wav,adrso159,0
adrso160.wav,adrso160,4
adrso161.wav,adrso161,3
adrso162.wav,adrso162,2
adrso164.wav,adrso164,1
adrso165.wav,adrso165,0
adrso166.wav,adrso166,4
adrso167.wav,adrso167,3
adrso168.wav,adrso168,2
adrso169.wav,adrso169,2
adrso170.wav,adrso170,0
adrso171.wav,adrso171,3
adrso172.wav,adrso172,4
adrso173.wav,adrso173,1
adrso177.wav,adrso177,0
adrso178.wav,adrso178,4
adrso179.wav,adrso179,3
adrso180.wav,adrso180,2
adrso181.wav,adrso181,1
adrso182.wav,adrso182,0
adrso183.wav,adrso183,4
adrso184.wav,adrso184,3
adrso185.wav,adrso185,2
adrso186.wav,adrso186,1
adrso187.wav,adrso187,0
adrso188.wav,adrso188,3
adrso189.wav,adrso189,0
adrso190.wav,adrso190,2
adrso192.wav,adrso192,1
adrso194.wav,adrso194,0
adrso197.wav,adrso197,4
adrso198.wav,adrso198,3
adrso199.wav,adrso199,2
adrso200.wav,adrso200,1
adrso202.wav,adrso202,0
adrso205.wav,adrso205,4
adrso206.wav,adrso206,3
adrso209.wav,adrso209,2
adrso210.wav,adrso210,1
adrso211.wav,adrso211,2
adrso212.wav,adrso212,3
adrso214.wav,adrso214,4
adrso215.wav,adrso215,0
adrso216.wav,adrso216,0
adrso217.wav,adrso217,4
adrso218.wav,adrso218,3
adrso219.wav,adrso219,2
adrso220.wav,adrso220,1
adrso222.wav,adrso222,0
adrso223.wav,adrso223,4
adrso224.wav,adrso224,3
adrso226.wav,adrso226,2
adrso228.wav,adrso228,1
adrso229.wav,adrso229,0
adrso231.wav,adrso231,4
adrso232.wav,adrso232,3
adrso233.wav,adrso233,2
adrso234.wav,adrso234,1
adrso235.wav,adrso235,0
adrso236.wav,adrso236,4
adrso237.wav,adrso237,3
adrso243.wav,adrso243,2
adrso244.wav,adrso244,1
adrso245.wav,adrso245,0
adrso246.wav,adrso246,4
adrso247.wav,adrso247,3
adrso248.wav,adrso248,2
adrso249.wav,adrso249,1
adrso250.wav,adrso250,4
adrso251.wav,adrso251,4
adrso253.wav,adrso253,3
adrso254.wav,adrso254,2
adrso255.wav,adrso255,1
adrso256.wav,adrso256,0
adrso257.wav,adrso257,4
adrso258.wav,adrso258,3
adrso259.wav,adrso259,2
adrso260.wav,adrso260,1
adrso261.wav,adrso261,0
adrso262.wav,adrso262,4
adrso263.wav,adrso263,3
adrso264.wav,adrso264,2
adrso265.wav,adrso265,1
adrso266.wav,adrso266,0
adrso267.wav,adrso267,3
adrso268.wav,adrso268,0
adrso269.wav,adrso269,2
adrso270.wav,adrso270,1
adrso272.wav,adrso272,0
adrso273.wav,adrso273,4
adrso274.wav,adrso274,3
adrso275.wav,adrso275,2
adrso276.wav,adrso276,1
adrso277.wav,adrso277,0
adrso278.wav,adrso278,4
adrso279.wav,adrso279,3
adrso280.wav,adrso280,2
adrso281.wav,adrso281,1
adrso283.wav,adrso283,2
adrso284.wav,adrso284,4
adrso285.wav,adrso285,3
adrso286.wav,adrso286,4
adrso287.wav,adrso287,1
adrso288.wav,adrso288,0
adrso289.wav,adrso289,4
adrso290.wav,adrso290,3
adrso291.wav,adrso291,2
adrso292.wav,adrso292,1
adrso293.wav,adrso293,0
adrso294.wav,adrso294,4
adrso295.wav,adrso295,3
adrso296.wav,adrso296,2
adrso297.wav,adrso297,1
adrso298.wav,adrso298,0
adrso299.wav,adrso299,3
adrso300.wav,adrso300,0
adrso301.wav,adrso301,2
adrso302.wav,adrso302,1
adrso303.wav,adrso303,0
adrso304.wav,adrso304,4
adrso307.wav,adrso307,3
adrso308.wav,adrso308,2
adrso309.wav,adrso309,1
adrso310.wav,adrso310,0
adrso312.wav,adrso312,4
adrso313.wav,adrso313,3
adrso314.wav,adrso314,2
adrso315.wav,adrso315,1
adrso316.wav,adrso316,4
adrso317.wav,adrso317,0
