clip_id,speaker_id,fold,p_tfidf
adrso273.wav,adrso273,4,0.21417623781531628
adrso274.wav,adrso274,3,0.36368299516552477
adrso275.wav,adrso275,2,0.4277716462974142
adrso276.wav,adrso276,1,0.5241161937301644
adrso277.wav,adrso277,0,0.4274150548441303
adrso278.wav,adrso278,4,0.41546085452880543
adrso279.wav,adrso279,3,0.3456672699273079
adrso280.wav,adrso280,2,0.6673504352388839
adrso281.wav,adrso281,1,0.3482470112974299
adrso283.wav,adrso283,2,0.5116547916730126
adrso284.wav,adrso284,4,0.46561552057143407
adrso285.wav,adrso285,3,0.5946311248989867
adrso286.wav,adrso286,4,0.41231605751017814
adrso287.wav,adrso287,1,0.4383235753950988
adrso288.wav,adrso288,0,0.3649411517930106
adrso289.wav,adrso289,4,0.37714113406711697
adrso290.wav,adrso290,3,0.3306372651082798
adrso291.wav,adrso291,2,0.2633407240540952
adrso292.wav,adrso292,1,0.4923350557378726
adrso293.wav,adrso293,0,0.3026087671440125
adrso294.wav,adrso294,4,0.3633543434263855
adrso295.wav,adrso295,3,0.21109409482143604
adrso296.wav,adrso296,2,0.5918666216040883
adrso297.wav,adrso297,1,0.4800910972666105
adrso298.wav,adrso298,0,0.23886813148418812
adrso299.wav,adrso299,3,0.5059098583020107
adrso300.wav,adrso300,0,0.28940374358816595
adrso301.wav,adrso301,2,0.3812743124505573
adrso302.wav,adrso302,1,0.4580742899830796
adrso303.wav,adrso303,0,0.4045866874452358
adrso304.wav,adrso304,4,0.39402499292307197
adrso307.wav,adrso307,3,0.39224715493106926
adrso308.wav,adrso308,2,0.39133395579926716
adrso309.wav,adrso309,1,0.2889413613171574
adrso310.wav,adrso310,0,0.41757467933752607
adrso312.wav,adrso312,4,0.34370357334551227
adrso313.wav,adrso313,3,0.3353368000276339
adrso314.wav,adrso314,2,0.5235230607038728
adrso315.wav,adrso315,1,0.4227898635863201
adrso316.wav,adrso316,4,0.3126837486460948
adrso317.wav,adrso317,0,0.4313309492181431
